ticker,model_type,current_price,data_points,above_sma_10,above_sma_20,above_sma_50,sma_10_slope,sma_20_slope,sma_50_slope,trend_score,predicted_price_5d,predicted_return_5d,prediction_confidence,sma_20,upper_band,lower_band,band_position,rsi,oversold_signal,overbought_signal,reversion_score,predicted_direction,reversion_target,potential_return,volatility_daily,volatility_annualized,current_vol_20d,avg_vol_50d,volatility_percentile,volatility_regime,vol_clustering_signal,var_95_1d,var_95_1w,downside_volatility,analysis_date,assets_analyzed,overlapping_periods,highest_correlation,highest_corr_pair,lowest_correlation,lowest_corr_pair,avg_correlation,diversification_ratio
C,volatility,95.4000015258789,,,,,,,,,,,,,,,,,,,,,,,0.018891952059466213,0.29990044157941276,0.2417065877147834,0.2959190019671864,36.904761904761905,normal,0.9960501308531354,-0.024035598968131282,-0.05374523317266535,0.2291758574336047,,,,,,,,,
PDD,simple_trend,124.68000030517578,421.0,True,True,True,0.35060028076171934,0.49335010528564427,0.38769999694824264,100.0,130.1709952311057,0.044040703500880504,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDD,mean_reversion,124.68000030517578,,,,,,,,,,,,120.54700050354003,129.09181992731993,112.00218107976013,0.7418424308730136,60.97281031916921,False,False,0.0,neutral,120.54700050354003,-0.03314885941225154,,,,,,,,,,,,,,,,,,,
PDD,volatility,124.68000030517578,,,,,,,,,,,,,,,,,,,,,,,0.03240683376917092,0.5144425375934173,0.31770649913935967,0.5123845310926404,18.095238095238095,low,0.5279580319760083,-0.04953460966718634,-0.1107627544547469,0.43827861342950836,,,,,,,,,
QCOM,simple_trend,159.83999633789062,421.0,True,True,True,0.239630126953125,0.3361076354980469,0.08946046447753844,100.0,159.584960126344,-0.001595571930616777,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QCOM,mean_reversion,159.83999633789062,,,,,,,,,,,,156.7615753173828,164.09975601760135,149.42339461716426,0.7097536941558373,54.22862923621649,False,False,0.0,neutral,156.7615753173828,-0.019259391210196597,,,,,,,,,,,,,,,,,,,
QCOM,volatility,159.83999633789062,,,,,,,,,,,,,,,,,,,,,,,0.02440686000358774,0.38744689112077313,0.23121837229780845,0.3845527380192526,7.142857142857142,low,0.6786925934836868,-0.037228970196892544,-0.08324650809256547,0.297851543435903,,,,,,,,,
GEV,simple_trend,582.0800170898438,362.0,False,False,False,-2.2014013671874864,-2.3882998657226606,2.5969921569824237,-50.0,502.61094284811367,-0.13652603062898844,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEV,mean_reversion,582.0800170898438,,,,,,,,,,,,615.973501586914,661.7766862794647,570.1703168943634,0.13000952090365595,38.094113886545486,False,False,0.0,neutral,615.973501586914,0.058228222069061086,,,,,,,,,,,,,,,,,,,
GEV,volatility,582.0800170898438,,,,,,,,,,,,,,,,,,,,,,,0.0340931084053758,0.5412113175707415,0.37477941628422373,0.5294024315407118,24.930747922437675,normal,1.161386435310578,-0.04374945619699999,-0.09782675803514142,0.4012898451538932,,,,,,,,,
ISRG,simple_trend,466.8599853515625,421.0,False,False,False,-1.7228015136718795,-0.9342500305175804,-1.212469940185548,-50.0,453.27432479391547,-0.02910007493449347,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISRG,mean_reversion,466.8599853515625,,,,,,,,,,,,471.9699996948242,491.3733772367149,452.5666221529335,0.3683215246358657,43.22409802166599,False,False,0.0,neutral,471.9699996948242,0.010945496516292064,,,,,,,,,,,,,,,,,,,
ISRG,volatility,466.8599853515625,,,,,,,,,,,,,,,,,,,,,,,0.01959100623632391,0.3109975826089713,0.3022396096894481,0.29452112109873324,69.28571428571428,normal,2.590670719692624,-0.0266016312937938,-0.05948305588530862,0.21121115629956724,,,,,,,,,
ANET,simple_trend,142.85000610351562,421.0,True,True,True,0.444000244140625,0.6701000213623047,0.8732999877929686,100.0,155.60791456048756,0.08930982087412001,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET,mean_reversion,142.85000610351562,,,,,,,,,,,,136.40349884033202,142.8371513235303,129.96984635713375,1.0009990266041648,62.349797466377375,False,False,0.0,neutral,136.40349884033202,-0.04512780530448257,,,,,,,,,,,,,,,,,,,
ANET,volatility,142.85000610351562,,,,,,,,,,,,,,,,,,,,,,,0.03160663727538981,0.5017398120582333,0.253028894326597,0.49619712368625973,1.9047619047619049,low,0.4357342988078977,-0.04933578366033768,-0.11031816598773846,0.4098078265545347,,,,,,,,,
SPGI,simple_trend,538.0599975585938,421.0,False,False,False,-1.2223425292968613,0.006748657226569321,0.804649444580076,-50.0,524.095349473783,-0.025953700606204253,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPGI,mean_reversion,538.0599975585938,,,,,,,,,,,,551.1114379882813,565.593357867643,536.6295181089196,0.049388460286704315,30.396832365627986,False,False,0.0,neutral,551.1114379882813,0.02425647788147689,,,,,,,,,,,,,,,,,,,
SPGI,volatility,538.0599975585938,,,,,,,,,,,,,,,,,,,,,,,0.01247654619307548,0.19805903068732428,0.1091078837142841,0.19094106591768903,4.523809523809524,low,0.7335683391758615,-0.017186132088492623,-0.03842935962015994,0.15357499341100025,,,,,,,,,
ACN,simple_trend,254.9499969482422,421.0,False,True,False,0.34239990234375456,-0.34254997253418085,-1.1606646575927755,-33.333333333333336,251.92976286636986,-0.011846378184054186,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACN,mean_reversion,254.9499969482422,,,,,,,,,,,,251.5370002746582,265.2479489525188,237.8260515967976,0.624462455289291,61.25284805035055,False,False,0.0,neutral,251.5370002746582,-0.013386925728329668,,,,,,,,,,,,,,,,,,,
ACN,volatility,254.9499969482422,,,,,,,,,,,,,,,,,,,,,,,0.016695631042130985,0.2650349263126124,0.20349587494823176,0.2656590257253947,27.857142857142858,normal,0.8333748566244007,-0.025189113337580952,-0.05632456971577762,0.2104671611668364,,,,,,,,,
APP,simple_trend,490.239990234375,421.0,True,True,True,6.338399658203116,4.577499694824217,1.599469970703126,100.0,516.1268290860154,0.052804421033184834,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APP,mean_reversion,490.239990234375,,,,,,,,,,,,456.77599945068357,509.2404539428254,404.31154495854173,0.8189206016494814,67.57088599169667,False,False,0.0,neutral,456.77599945068357,-0.06826042642439856,,,,,,,,,,,,,,,,,,,
APP,volatility,490.239990234375,,,,,,,,,,,,,,,,,,,,,,,0.05155122053556104,0.8183502559136429,0.47311736279954947,0.7901224044010916,20.476190476190474,normal,0.43701143447560536,-0.059253774313054286,-0.1324954672874203,0.5092618148018195,,,,,,,,,
BSX,simple_trend,107.22000122070312,421.0,True,True,True,0.25940002441406024,0.05210002899169837,0.05727000427246125,100.0,109.63800426796446,0.022551790894724016,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSX,mean_reversion,107.22000122070312,,,,,,,,,,,,104.99500045776367,108.40198146428448,101.58801945124286,0.826535539628913,69.30413165918016,False,False,0.0,neutral,104.99500045776367,-0.02075173230374705,,,,,,,,,,,,,,,,,,,
BSX,volatility,107.22000122070312,,,,,,,,,,,,,,,,,,,,,,,0.012935213779024223,0.20534015288852459,0.13816395092548706,0.20197124435348326,22.61904761904762,normal,0.5925365496454035,-0.016200252739925702,-0.036224866379151094,0.16061450033331462,,,,,,,,,
AMGN,simple_trend,283.6400146484375,421.0,False,False,False,-1.0449993896484329,-0.5430000305175782,0.024780029296877615,-50.0,278.8049400462512,-0.017046517954031306,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN,mean_reversion,283.6400146484375,,,,,,,,,,,,288.9980010986328,298.1310530863062,279.8649491109594,0.20667053809466893,31.49699797635175,False,False,0.0,neutral,288.9980010986328,0.018890093687367715,,,,,,,,,,,,,,,,,,,
AMGN,volatility,283.6400146484375,,,,,,,,,,,,,,,,,,,,,,,0.016604877942202497,0.2635942655138986,0.17461729431104975,0.2640332195301685,16.19047619047619,low,0.7027104032992235,-0.024609362367175456,-0.055028207135929465,0.19623532584436013,,,,,,,,,
HPQ,simple_trend,29.34000015258789,421.0,True,True,True,0.21640007019042926,0.1511000156402588,0.05436149978637701,100.0,31.405706982187322,0.0704058220469105,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPQ,mean_reversion,29.34000015258789,,,,,,,,,,,,27.403000164031983,29.52168025605145,25.284320072012516,0.9571242246179821,73.21428753891757,False,True,-26.785712461082426,down,27.403000164031983,-0.06601908583783889,,,,,,,,,,,,,,,,,,,
HPQ,volatility,29.34000015258789,,,,,,,,,,,,,,,,,,,,,,,0.02215873642520022,0.3517590356910491,0.327273554693044,0.34513441946556495,67.38095238095238,normal,0.5592067424286267,-0.02887510520383831,-0.06456669809324038,0.28209441840498867,,,,,,,,,
LULU,simple_trend,167.8000030517578,421.0,False,False,False,-0.4241998291015648,-0.15759986877441462,-1.4586300048828136,-50.0,121.4936942286993,-0.2759613109707475,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LULU,mean_reversion,167.8000030517578,,,,,,,,,,,,197.9279998779297,215.80866428335622,180.04733547250316,-0.34247419847073635,31.354892613125216,False,False,0.0,neutral,197.9279998779297,0.17954705767722134,,,,,,,,,,,,,,,,,,,
LULU,volatility,167.8000030517578,,,,,,,,,,,,,,,,,,,,,,,0.028879268114131256,0.4584441688532916,0.7680302872028812,0.4366890295094212,91.66666666666666,high,3.9063896868110524,-0.03569959687463529,-0.07982672538102355,0.4135486323090342,,,,,,,,,
VRSN,simple_trend,280.0899963378906,421.0,True,True,True,0.579327392578125,-0.1902952575683571,-0.1503297119140626,100.0,291.9198841385337,0.04223602397556502,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,mean_reversion,280.0899963378906,,,,,,,,,,,,270.4919097900391,278.7656151129137,262.21820446716447,1.0800355568209192,69.44552873131948,False,False,0.0,neutral,270.4919097900391,-0.03426786630491707,,,,,,,,,,,,,,,,,,,
VRSN,volatility,280.0899963378906,,,,,,,,,,,,,,,,,,,,,,,0.013960327544494788,0.22161332942242923,0.1623135698278781,0.21206679930841474,35.476190476190474,normal,0.4526734268596783,-0.018036897014968696,-0.04033172782863305,0.16601865795086077,,,,,,,,,
NTRS,simple_trend,127.2699966430664,421.0,False,False,False,0.189739532470702,0.08083492279052677,0.36909727478027393,50.0,122.13137340360109,-0.040375763141385024,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTRS,mean_reversion,127.2699966430664,,,,,,,,,,,,128.42784881591797,132.56185882719544,124.29383880464052,0.3599601634136127,55.13558650504284,False,False,0.0,neutral,128.42784881591797,0.00909760511818658,,,,,,,,,,,,,,,,,,,
NTRS,volatility,127.2699966430664,,,,,,,,,,,,,,,,,,,,,,,0.01712596929263465,0.27186633425544027,0.17757843654418415,0.2708416564665559,14.285714285714285,low,0.5344469908215389,-0.024306517251965237,-0.054351024871665654,0.19371259568493307,,,,,,,,,
FE,simple_trend,43.47999954223633,421.0,False,False,True,0.013199996948242188,0.06320013046264635,0.06780667495727535,66.66666666666666,43.58141764803011,0.0023325231568889016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE,mean_reversion,43.47999954223633,,,,,,,,,,,,43.51900043487549,43.97723016626613,43.06077070348484,0.4574439522717153,50.181787916409455,False,False,0.0,neutral,43.51900043487549,0.000896984660758271,,,,,,,,,,,,,,,,,,,
FE,volatility,43.47999954223633,,,,,,,,,,,,,,,,,,,,,,,0.011730620988646996,0.18621783516188758,0.09860021800594122,0.17795612861331767,4.523809523809524,low,0.22790622754770143,-0.01676972779651233,-0.03749825131716933,0.154807588211153,,,,,,,,,
AFRM,simple_trend,87.3499984741211,421.0,True,True,True,1.0941999816894536,0.5727999496459958,0.40457498550414994,100.0,101.41060638488788,0.16096861083440644,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFRM,mean_reversion,87.3499984741211,,,,,,,,,,,,79.03074951171875,89.33641256057143,68.72508646286607,0.9036251196534373,60.242105169752676,False,False,0.0,neutral,79.03074951171875,-0.09524040192017924,,,,,,,,,,,,,,,,,,,
AFRM,volatility,87.3499984741211,,,,,,,,,,,,,,,,,,,,,,,0.049930962473565633,0.7926294565629189,0.7355214571531122,0.7938024712346402,48.095238095238095,normal,1.4944579057348553,-0.07079734443043713,-0.15830767477292357,0.4618837068211435,,,,,,,,,
XLF,simple_trend,53.06999969482422,421.0,False,True,True,0.1016001129150382,0.06814998626709041,0.047965942382812446,83.33333333333333,52.15547350045841,-0.017232451472107287,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLF,mean_reversion,53.06999969482422,,,,,,,,,,,,53.068999481201175,54.41713524248292,51.72086371991943,0.5003709617576249,56.73288904383443,False,False,0.0,neutral,53.068999481201175,-1.884706291310767e-05,,,,,,,,,,,,,,,,,,,
XLF,volatility,53.06999969482422,,,,,,,,,,,,,,,,,,,,,,,0.010982600202986982,0.1743433733157063,0.1294943255824787,0.16898519666956704,42.61904761904762,normal,1.301742013237524,-0.01469561299185893,-0.03286038962082563,0.1369488695393198,,,,,,,,,
XLE,simple_trend,87.36000061035156,421.0,False,True,True,0.35959991455078183,0.12530006408691463,0.05673597717285119,83.33333333333333,84.09619581077592,-0.037360402664522244,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLE,mean_reversion,87.36000061035156,,,,,,,,,,,,87.13000030517578,91.25707600168977,83.0029246086618,0.527864803324307,58.49058776618333,False,False,0.0,neutral,87.13000030517578,-0.0026327873577021155,,,,,,,,,,,,,,,,,,,
XLE,volatility,87.36000061035156,,,,,,,,,,,,,,,,,,,,,,,0.013971080079760147,0.22178402062808278,0.1593009703923341,0.2135357662192358,25.0,normal,1.201068626255206,-0.022461221664844808,-0.05022481850028399,0.18955478484211533,,,,,,,,,
XLK,simple_trend,262.8599853515625,421.0,True,False,True,-0.06499999999999773,0.01985031127929915,0.4977704315185562,83.33333333333333,257.4856398100175,-0.020445658681586987,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLK,mean_reversion,262.8599853515625,,,,,,,,,,,,263.7005020141602,269.3939402303354,258.007063797985,0.4261854936609525,44.64954281193657,False,False,0.0,neutral,263.7005020141602,0.0031975831599988513,,,,,,,,,,,,,,,,,,,
XLK,volatility,262.8599853515625,,,,,,,,,,,,,,,,,,,,,,,0.016253126015148202,0.2580103767808582,0.1417814521129238,0.2503275265538162,6.904761904761905,low,0.7380356185692443,-0.025038225544629155,-0.055987174353762485,0.19365476354689015,,,,,,,,,
XLV,simple_trend,137.89999389648438,421.0,True,True,True,0.07659973144531022,0.2253500366210915,0.048766204833984264,100.0,140.91747923405575,0.021881693046603493,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLV,mean_reversion,137.89999389648438,,,,,,,,,,,,135.7169982910156,140.77776020523604,130.6562363767952,0.7156785522091724,58.68439169660654,False,False,0.0,neutral,135.7169982910156,-0.01583028065329317,,,,,,,,,,,,,,,,,,,
XLV,volatility,137.89999389648438,,,,,,,,,,,,,,,,,,,,,,,0.009077128504740297,0.14409494785271046,0.11411764669453554,0.13899533229028788,40.476190476190474,normal,0.5828522748076272,-0.01394806265864607,-0.03118881625915906,0.11143672276593045,,,,,,,,,
XLI,simple_trend,150.92999267578125,421.0,False,False,False,0.0011999511718784107,-0.0014500427246076698,0.16790611267089872,50.0,147.2505284440077,-0.024378615320531895,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLI,mean_reversion,150.92999267578125,,,,,,,,,,,,151.5344985961914,153.65711143161045,149.41188576077238,0.357603348495058,51.84068069417599,False,False,0.0,neutral,151.5344985961914,0.004005207379216724,,,,,,,,,,,,,,,,,,,
XLI,volatility,150.92999267578125,,,,,,,,,,,,,,,,,,,,,,,0.010737035439590582,0.17044515354746254,0.11987565433778964,0.16280268796759667,34.523809523809526,normal,1.0633472496054162,-0.014157248724525938,-0.03165657052241219,0.12014147256086946,,,,,,,,,
XLB,simple_trend,91.95999908447266,421.0,True,True,True,0.16039978027343693,0.14504993438720676,0.0746144409179685,100.0,92.18325783667633,0.002427781148612241,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLB,mean_reversion,91.95999908447266,,,,,,,,,,,,90.75500030517578,93.32322200394671,88.18677860640486,0.7345978892463895,64.59911009539645,False,False,0.0,neutral,90.75500030517578,-0.01310351012715849,,,,,,,,,,,,,,,,,,,
XLB,volatility,91.95999908447266,,,,,,,,,,,,,,,,,,,,,,,0.01102875230860782,0.17507601527943462,0.12836304800650009,0.16684827061685667,31.666666666666664,normal,0.7168402448627881,-0.01524065602926804,-0.034079142903135365,0.1222253153860348,,,,,,,,,
XLRE,simple_trend,42.18000030517578,421.0,True,True,True,0.0373999786376956,0.005949993133545206,0.0029552574157712284,96.30522918701203,42.35117944530932,0.00405830106436807,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLRE,mean_reversion,42.18000030517578,,,,,,,,,,,,41.663500022888186,42.58606598110763,40.74093406466874,0.7799259379158334,59.50779408526813,False,False,0.0,neutral,41.663500022888186,-0.012245146480575508,,,,,,,,,,,,,,,,,,,
XLRE,volatility,42.18000030517578,,,,,,,,,,,,,,,,,,,,,,,0.010904235392950535,0.17309937052233473,0.13842098293142044,0.17130806434705081,29.04761904761905,normal,1.0877212799060234,-0.018283467006110655,-0.04088307509003799,0.1266232265504794,,,,,,,,,
XLP,simple_trend,80.87000274658203,421.0,True,False,False,-0.176800079345702,-0.00010009765624943156,0.010841217041015483,-33.333333333333336,81.79160760765474,0.011396127485746414,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLP,mean_reversion,80.87000274658203,,,,,,,,,,,,81.65149993896485,83.55921677269795,79.74378310523174,0.2951747401490537,40.17097695527993,False,False,0.0,neutral,81.65149993896485,0.009663622676405081,,,,,,,,,,,,,,,,,,,
XLP,volatility,80.87000274658203,,,,,,,,,,,,,,,,,,,,,,,0.0076366859010874545,0.12122863040994365,0.0993038069464314,0.11887887759484561,38.333333333333336,normal,0.48705199512455155,-0.011033339801003126,-0.024671297813896993,0.08140044980511756,,,,,,,,,
XLY,simple_trend,235.1100006103516,421.0,True,True,True,0.4060000610351551,0.547550125122072,0.3461128692626943,100.0,238.4723401095645,0.01430113347149932,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLY,mean_reversion,235.1100006103516,,,,,,,,,,,,230.3635009765625,237.13557220201983,223.59142975110518,0.8504466710233507,63.28227045075136,False,False,0.0,neutral,230.3635009765625,-0.020188420830534848,,,,,,,,,,,,,,,,,,,
XLY,volatility,235.1100006103516,,,,,,,,,,,,,,,,,,,,,,,0.014046810521170126,0.22298620411597048,0.1542198801611519,0.21601261557442783,24.285714285714285,normal,1.0022304525937937,-0.020212139768071326,-0.04519571849213432,0.15053612768774627,,,,,,,,,
XLU,simple_trend,83.47000122070312,421.0,False,False,False,-0.186199951171875,-0.04805000305175753,0.09170242309570327,-50.0,81.58568169727697,-0.022574811259961844,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLU,mean_reversion,83.47000122070312,,,,,,,,,,,,85.25400085449219,87.13918271525237,83.368818993732,0.026836197896132414,29.831108210124924,True,False,70.16889178987508,up,85.25400085449219,0.021372943664778266,,,,,,,,,,,,,,,,,,,
XLU,volatility,83.47000122070312,,,,,,,,,,,,,,,,,,,,,,,0.010208364968447528,0.16205276999457532,0.07859545136139902,0.1625822874426393,0.9523809523809524,low,0.09966210079573037,-0.01658430822380189,-0.037083640548229824,0.11408224673362659,,,,,,,,,
XLC,simple_trend,114.69000244140624,421.0,True,True,True,0.24759979248046876,0.24889991760253877,0.16238464355468807,100.0,120.30864900264466,0.04898985475311081,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLC,mean_reversion,114.69000244140624,,,,,,,,,,,,111.07150001525879,114.37962343788364,107.76337659263395,1.0469116420203461,68.86015439882456,False,False,0.0,neutral,111.07150001525879,-0.03155028641660462,,,,,,,,,,,,,,,,,,,
XLC,volatility,114.69000244140624,,,,,,,,,,,,,,,,,,,,,,,0.011268685958794957,0.17888484389674142,0.11315674412307353,0.1718309761392113,17.142857142857142,low,0.8891422080213437,-0.0156193545952157,-0.03492593863957602,0.13610172751193342,,,,,,,,,
VGT,simple_trend,698.7899780273438,421.0,True,True,True,0.38299926757811137,0.3705999755859466,1.420459594726566,100.0,686.6417596211568,-0.017384648876163006,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGT,mean_reversion,698.7899780273438,,,,,,,,,,,,696.8439971923829,711.2339096785076,682.4540847062581,0.567616145575495,49.19477893475541,False,False,0.0,neutral,696.8439971923829,-0.0027847864110105425,,,,,,,,,,,,,,,,,,,
VGT,volatility,698.7899780273438,,,,,,,,,,,,,,,,,,,,,,,0.016263322839954884,0.258172246356464,0.15177184449545805,0.25046499761517094,9.761904761904763,low,0.7312760248847261,-0.024560246533304585,-0.05491838079262261,0.1951532332719891,,,,,,,,,
SPY,simple_trend,647.239990234375,421.0,True,True,True,0.5042004394531204,0.6608996582031181,0.9329489135742165,100.0,647.0396740384643,-0.00030949292215106826,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPY,mean_reversion,647.239990234375,,,,,,,,,,,,642.9874938964844,651.0331760906413,634.9418117023274,0.7642719557689566,54.10188600184212,False,False,0.0,neutral,642.9874938964844,-0.006570200238014912,,,,,,,,,,,,,,,,,,,
SPY,volatility,647.239990234375,,,,,,,,,,,,,,,,,,,,,,,0.010812365034499732,0.17164097379441962,0.09691193746450336,0.15890954497990986,19.761904761904763,low,0.9160731106567438,-0.015847341269221837,-0.03543573234061782,0.1340487603038204,,,,,,,,,
QQQ,simple_trend,576.0599975585938,421.0,True,True,True,0.089398193359375,0.366199645996096,0.8918418579101569,100.0,575.8143714306208,-0.000426389836152459,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QQQ,mean_reversion,576.0599975585938,,,,,,,,,,,,573.1720031738281,582.9781777344713,563.3658286131849,0.6472538739192212,48.79378926856651,False,False,0.0,neutral,573.1720031738281,-0.005013356936786617,,,,,,,,,,,,,,,,,,,
QQQ,volatility,576.0599975585938,,,,,,,,,,,,,,,,,,,,,,,0.01369528655505493,0.21740593415065107,0.12410023260069074,0.20883861731005032,13.095238095238097,low,0.8373902836397674,-0.02188491481576336,-0.04893615720983917,0.16327474001157008,,,,,,,,,
IWM,simple_trend,237.7700042724609,421.0,True,True,True,0.8883993530273415,0.7134500122070364,0.41790982055664044,100.0,242.6073398583292,0.020344599818929124,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWM,mean_reversion,237.7700042724609,,,,,,,,,,,,230.51350173950195,241.19878563089912,219.82821784810477,0.8395559072979446,70.63613963500842,False,True,-29.36386036499158,down,230.51350173950195,-0.03051899904347788,,,,,,,,,,,,,,,,,,,
IWM,volatility,237.7700042724609,,,,,,,,,,,,,,,,,,,,,,,0.014077399499598235,0.22347178909465226,0.20674562834937582,0.21922166634297424,57.61904761904761,normal,0.6118701756335863,-0.02030552523982655,-0.04540453475508988,0.14866566567453138,,,,,,,,,
MAGS,simple_trend,61.209999084472656,421.0,True,True,True,0.0960000610351571,0.11560001373291015,0.13732000350952128,100.0,62.4929187125676,0.020959314610092542,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAGS,mean_reversion,61.209999084472656,,,,,,,,,,,,60.08950023651123,61.60383105417487,58.57516941884759,0.8699650152039338,54.445793449781455,False,False,0.0,neutral,60.08950023651123,-0.018305813833048523,,,,,,,,,,,,,,,,,,,
MAGS,volatility,61.209999084472656,,,,,,,,,,,,,,,,,,,,,,,0.018627941052216185,0.2957093967680093,0.18304788741868835,0.2885963500001584,15.0,low,0.9783774764548813,-0.030740061103809613,-0.06873686626061552,0.20257792509359873,,,,,,,,,
SMH,simple_trend,293.2799987792969,421.0,True,False,True,-0.26919921874999775,0.15685012817382926,0.7456199951171897,83.33333333333333,285.58635299343825,-0.026233107671445256,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMH,mean_reversion,293.2799987792969,,,,,,,,,,,,293.86100006103516,303.3997062493466,284.3222938727237,0.46954506878248176,47.13284038567469,False,False,0.0,neutral,293.86100006103516,0.001981046386240193,,,,,,,,,,,,,,,,,,,
SMH,volatility,293.2799987792969,,,,,,,,,,,,,,,,,,,,,,,0.02364403751838497,0.37533745957876447,0.21217434673808494,0.3715694067182867,6.904761904761905,low,0.8889752549708462,-0.03446725005395181,-0.07707111411811955,0.2742164654115179,,,,,,,,,
,portfolio_correlation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,70.0,353.0,0.9976256635641056,GOOGL-GOOG,-0.32908600791850984,NVDA-JNJ,0.33468322393336963,0.6653167760666303
