ticker,model_type,current_price,data_points,above_sma_10,above_sma_20,above_sma_50,sma_10_slope,sma_20_slope,sma_50_slope,trend_score,predicted_price_5d,predicted_return_5d,prediction_confidence,sma_20,upper_band,lower_band,band_position,rsi,oversold_signal,overbought_signal,reversion_score,predicted_direction,reversion_target,potential_return,volatility_daily,volatility_annualized,current_vol_20d,avg_vol_50d,volatility_percentile,volatility_regime,vol_clustering_signal,downside_volatility,analysis_date,assets_analyzed,overlapping_periods,highest_correlation,highest_corr_pair,lowest_correlation,lowest_corr_pair,avg_correlation,diversification_ratio
FXR,simple_trend,79.62999725341797,88.0,True,True,True,0.6508961486816418,0.41282051086425753,0.0917159957885744,100.0,86.97785732245919,0.09227502602639892,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FXR,mean_reversion,79.62999725341797,,,,,,,,,,,,74.4915267944336,82.50080623487695,66.48224735399025,0.8207823186338928,71.06043477888261,False,True,-28.93956522111739,down,74.4915267944336,-0.06452933110912307,,,,,,,,,,,,,,,,,
FXR,volatility,79.62999725341797,,,,,,,,,,,,,,,,,,,,,,,0.02660606158234084,0.4223581338824611,0.40187081959462234,0.4551944566055112,26.436781609195403,normal,0.45537427744285564,0.2944429295065985,,,,,,,,,
FXL,simple_trend,162.52000427246094,88.0,True,True,True,0.8801998901367198,1.1203001022338868,0.38562860107421815,100.0,175.86694950612733,0.08212493774791302,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FXL,mean_reversion,162.52000427246094,,,,,,,,,,,,153.07400131225586,168.56647188815728,137.58153073635444,0.8048578634997816,70.37618417056042,False,True,-29.62381582943958,down,153.07400131225586,-0.05812209396923884,,,,,,,,,,,,,,,,,
FXL,volatility,162.52000427246094,,,,,,,,,,,,,,,,,,,,,,,0.03296896265068354,0.523366056944913,0.46265694277729275,0.5497815592141658,20.689655172413794,normal,0.12181634583245297,0.37964120067338836,,,,,,,,,
FXE,simple_trend,108.07492065429688,88.0,True,True,True,0.18676376342773438,0.40745552062988255,0.1456603775024412,100.0,111.7052237750414,0.03359061564668561,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FXE,mean_reversion,108.07492065429688,,,,,,,,,,,,106.38713226318359,110.02356038592688,102.75070414044029,0.7320667883626462,66.39478765185238,False,False,0.0,neutral,106.38713226318359,-0.015616836735990569,,,,,,,,,,,,,,,,,
FXE,volatility,108.07492065429688,,,,,,,,,,,,,,,,,,,,,,,0.010254758843554493,0.16278924992991303,0.14280006274852416,0.17140193724168024,33.33333333333333,normal,0.3979538526688297,0.0753673171843073,,,,,,,,,
FXD,simple_trend,70.0199966430664,88.0,True,True,True,0.6025154113769531,0.39047580718994157,0.0786403541564944,100.0,81.77097576000224,0.16782318880758562,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FXD,mean_reversion,70.0199966430664,,,,,,,,,,,,63.53623790740967,70.89784685700738,56.17462895781196,0.9403764706906262,74.14632965546149,False,True,-25.853670344538514,down,63.53623790740967,-0.09259867247221265,,,,,,,,,,,,,,,,,
FXD,volatility,70.0199966430664,,,,,,,,,,,,,,,,,,,,,,,0.024575675562988987,0.39012675504645683,0.42332047328920064,0.39330311815028346,56.32183908045977,normal,0.738841944031211,0.2648415441957029,,,,,,,,,
FXG,simple_trend,64.87999725341797,88.0,True,True,True,0.19152252197265512,0.03043977737426786,-0.02130333709716794,100.0,67.57351827103624,0.04151543051238906,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FXG,mean_reversion,64.87999725341797,,,,,,,,,,,,63.84959812164307,65.6969846460672,62.00221159721895,0.7788802229939668,55.44927955977121,False,False,0.0,neutral,63.84959812164307,-0.015881614910527975,,,,,,,,,,,,,,,,,
FXG,volatility,64.87999725341797,,,,,,,,,,,,,,,,,,,,,,,0.01643834166725172,0.2609505841071536,0.2759998661678399,0.26314022999940095,48.275862068965516,normal,1.0130421257240614,0.154224364738575,,,,,,,,,
FXU,simple_trend,43.88999938964844,88.0,False,True,True,0.24195594787597657,0.20660102844238254,0.17894716262817384,83.33333333333333,43.43458540902432,-0.010376258531722101,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FXU,mean_reversion,43.88999938964844,,,,,,,,,,,,42.91659297943115,45.49613057792532,40.33705538093698,0.6886784691150697,62.22091115502728,False,False,0.0,neutral,42.91659297943115,-0.02217831906479517,,,,,,,,,,,,,,,,,
FXU,volatility,43.88999938964844,,,,,,,,,,,,,,,,,,,,,,,0.019650302259215983,0.3119388777908171,0.19176062974989772,0.32709325782449056,1.1494252873563218,low,0.4133259923311481,0.17483242950323694,,,,,,,,,
^DJUSL,simple_trend,1452.5999755859375,87.0,True,True,True,11.398000488281241,7.17819946289062,2.9032702636718795,100.0,1512.1129201800477,0.04096994740076636,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
^DJUSL,mean_reversion,1452.5999755859375,,,,,,,,,,,,1355.5100036621093,1518.2224132102292,1192.7975941139894,0.7983483933200411,82.12689063330383,False,False,0.0,neutral,1355.5100036621093,-0.06683875365250846,,,,,,,,,,,,,,,,,
^DJUSL,volatility,1452.5999755859375,,,,,,,,,,,,,,,,,,,,,,,0.022858073651191912,0.3628606699863119,0.35714205405394805,0.37087002167226224,47.674418604651166,normal,0.8683694981206709,0.2694043436335126,,,,,,,,,
^DJUSM,simple_trend,2065.929931640625,87.0,True,True,True,11.7083984375,10.022400512695299,4.567409912109372,100.0,2092.2579653842795,0.012743914176579376,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
^DJUSM,mean_reversion,2065.929931640625,,,,,,,,,,,,1960.0124938964843,2146.5943411399808,1773.4306466529881,0.7838363948822801,73.95570806218592,False,False,0.0,neutral,1960.0124938964843,-0.051268649590660575,,,,,,,,,,,,,,,,,
^DJUSM,volatility,2065.929931640625,,,,,,,,,,,,,,,,,,,,,,,0.021149724988769922,0.33574147570616136,0.29342705223040605,0.3574407677978899,29.069767441860467,normal,0.7389491398266033,0.26633640760163557,,,,,,,,,
^DJUSS,simple_trend,1745.52001953125,87.0,True,True,True,10.531796875000008,6.781649780273438,2.1909000244140544,100.0,1798.790183855703,0.03051822020280142,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
^DJUSS,mean_reversion,1745.52001953125,,,,,,,,,,,,1639.4244995117188,1805.3446484047133,1473.5043506187242,0.8197186138253604,73.80833681427778,False,True,-26.19166318572222,down,1639.4244995117188,-0.06078161168728535,,,,,,,,,,,,,,,,,
^DJUSS,volatility,1745.52001953125,,,,,,,,,,,,,,,,,,,,,,,0.024396989221587496,0.38729019731426284,0.3389753412670774,0.4147432453432134,19.767441860465116,low,0.7991508012060514,0.2918067720357582,,,,,,,,,
,portfolio_correlation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25,48.0,86.0,0.9829804975932924,PHO-FIW,-0.19124386258467096,XOP-FXE,0.5182558721405138,0.48174412785948606
