date,timeframe,monthly_mb_total_stocks,monthly_mb_advancing_stocks,monthly_mb_declining_stocks,monthly_mb_unchanged_stocks,monthly_mb_net_advances,monthly_mb_ad_ratio,monthly_mb_ad_line,monthly_mb_advance_pct,monthly_mb_decline_pct,monthly_mb_avg_pct_change,monthly_mb_pct_change_volatility,monthly_mb_long_new_highs,monthly_mb_long_new_lows,monthly_mb_total_stocks_hl_long,monthly_mb_net_long_new_highs,monthly_mb_hl_ratio_long,monthly_mb_long_new_highs_pct,monthly_mb_long_new_lows_pct,monthly_mb_net_hl_line_long,monthly_mb_medium_new_highs,monthly_mb_medium_new_lows,monthly_mb_total_stocks_hl_medium,monthly_mb_net_medium_new_highs,monthly_mb_hl_ratio_medium,monthly_mb_medium_new_highs_pct,monthly_mb_medium_new_lows_pct,monthly_mb_net_hl_line_medium,monthly_mb_short_new_highs,monthly_mb_short_new_lows,monthly_mb_total_stocks_hl_short,monthly_mb_net_short_new_highs,monthly_mb_hl_ratio_short,monthly_mb_short_new_highs_pct,monthly_mb_short_new_lows_pct,monthly_mb_net_hl_line_short,monthly_mb_stocks_above_ma_3,monthly_mb_total_stocks_ma_3,monthly_mb_pct_above_ma_3,monthly_mb_stocks_above_ma_6,monthly_mb_total_stocks_ma_6,monthly_mb_pct_above_ma_6,monthly_mb_stocks_above_ma_12,monthly_mb_total_stocks_ma_12,monthly_mb_pct_above_ma_12,monthly_mb_long_new_highs_gt_100,monthly_mb_long_success_condition,monthly_mb_medium_new_highs_gt_100,monthly_mb_medium_success_condition,monthly_mb_short_new_highs_gt_100,monthly_mb_short_success_condition,monthly_mb_ad_ratio_gt_2_0,monthly_mb_ad_ratio_lt_0_5,monthly_mb_strong_advance_breadth,monthly_mb_weak_advance_breadth,monthly_mb_timeframe,monthly_mb_universe,monthly_mb_hl_periods,monthly_mb_ma_periods,monthly_mb_bullish_momentum_5d,monthly_mb_bearish_momentum_5d,monthly_mb_net_momentum_5d,monthly_mb_bullish_momentum_10d,monthly_mb_bearish_momentum_10d,monthly_mb_net_momentum_10d,monthly_mb_bullish_momentum_20d,monthly_mb_bearish_momentum_20d,monthly_mb_net_momentum_20d,monthly_mb_overall_breadth_score,monthly_mb_breadth_rating,monthly_mb_signal_strength,monthly_mb_threshold_classification,monthly_mb_market_participation
2025-01-03,monthly,101,87,14,0,73,6.21,1180,86.14,13.86,1.74,2.13,10,10,101,0,1.00,9.90,9.90,1140,52,20,101,32,2.60,51.49,19.80,1337,101,101,101,0,1.00,100.00,100.00,0,80,101,79.21,60,101,59.41,48,101,47.52,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.30,0.20,0.10,0.15,0.20,-0.05,17.23,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),86.14
2025-01-06,monthly,101,60,41,0,19,1.46,1199,59.41,40.59,0.71,2.62,33,18,101,15,1.83,32.67,17.82,1155,65,28,101,37,2.32,64.36,27.72,1374,101,101,101,0,1.00,100.00,100.00,0,61,101,60.40,63,101,62.38,56,101,55.45,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.30,0.20,0.10,0.15,0.20,-0.05,11.88,Very Poor,Neutral,Neutral,59.41
2025-01-07,monthly,101,26,74,1,-48,0.35,1151,25.74,73.27,-1.11,2.08,23,23,101,0,1.00,22.77,22.77,1155,30,41,101,-11,0.73,29.70,40.59,1363,101,101,101,0,1.00,100.00,100.00,0,33,101,32.67,48,101,47.52,43,101,42.57,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.20,0.30,-0.10,0.15,0.25,-0.10,5.15,Very Poor,Weak Signal (Bearish),Neutral,25.74
2025-01-08,monthly,101,57,43,1,14,1.33,1165,56.44,42.57,0.05,1.69,6,20,101,-14,0.30,5.94,19.80,1141,13,60,101,-47,0.22,12.87,59.41,1316,101,101,101,0,1.00,100.00,100.00,0,47,101,46.53,58,101,57.43,46,101,45.54,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.20,0.30,-0.10,0.15,0.25,-0.10,11.29,Very Poor,Neutral,Neutral,56.44
2025-01-10,monthly,101,13,88,0,-75,0.15,1090,12.87,87.13,-1.57,3.17,10,38,101,-28,0.26,9.90,37.62,1113,15,70,101,-55,0.21,14.85,69.31,1261,101,101,101,0,1.00,100.00,100.00,0,14,101,13.86,20,101,19.80,25,101,24.75,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.10,0.40,-0.30,0.15,0.30,-0.15,2.57,Very Poor,Weak Signal (Bearish),Neutral,12.87
2025-01-13,monthly,101,59,42,0,17,1.40,1107,58.42,41.58,0.05,1.70,5,49,101,-44,0.10,4.95,48.51,1069,13,71,101,-58,0.18,12.87,70.30,1203,101,101,101,0,1.00,100.00,100.00,0,29,101,28.71,23,101,22.77,30,101,29.70,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.40,-0.40,0.10,0.40,-0.30,0.15,0.30,-0.15,11.68,Very Poor,Neutral,Neutral,58.42
2025-01-14,monthly,101,61,39,1,22,1.56,1129,60.40,38.61,0.42,1.48,6,12,101,-6,0.50,5.94,11.88,1063,37,18,101,19,2.06,36.63,17.82,1222,101,101,101,0,1.00,100.00,100.00,0,66,101,65.35,38,101,37.62,37,101,36.63,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.40,-0.40,0.10,0.30,-0.20,0.15,0.30,-0.15,12.08,Very Poor,Neutral,Neutral,60.40
2025-01-15,monthly,101,88,13,0,75,6.77,1204,87.13,12.87,1.61,1.85,20,4,101,16,5.00,19.80,3.96,1079,89,6,101,83,14.83,88.12,5.94,1305,101,101,101,0,1.00,100.00,100.00,0,88,101,87.13,78,101,77.23,59,101,58.42,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.20,0.20,0.00,0.20,0.25,-0.05,17.43,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),87.13
2025-01-16,monthly,101,54,46,1,8,1.17,1212,53.47,45.54,0.25,1.81,20,8,101,12,2.50,19.80,7.92,1091,54,15,101,39,3.60,53.47,14.85,1344,101,101,101,0,1.00,100.00,100.00,0,75,101,74.26,80,101,79.21,65,101,64.36,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.20,0.20,0.00,0.20,0.25,-0.05,10.69,Very Poor,Neutral,Neutral,53.47
2025-01-17,monthly,101,81,20,0,61,4.05,1273,80.20,19.80,1.26,1.77,36,1,101,35,36.00,35.64,0.99,1126,76,5,101,71,15.20,75.25,4.95,1415,101,101,101,0,1.00,100.00,100.00,0,85,101,84.16,89,101,88.12,81,101,80.20,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.30,0.20,0.10,0.25,0.25,0.00,16.04,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),80.20
2025-01-21,monthly,101,78,22,1,56,3.55,1329,77.23,21.78,0.87,1.40,40,2,101,38,20.00,39.60,1.98,1164,65,7,101,58,9.29,64.36,6.93,1473,101,101,101,0,1.00,100.00,100.00,0,91,101,90.10,91,101,90.10,88,101,87.13,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.00,0.60,0.30,0.20,0.10,0.30,0.20,0.10,15.45,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),77.23
2025-01-22,monthly,101,63,38,0,25,1.66,1354,62.38,37.62,0.70,2.39,40,3,101,37,13.33,39.60,2.97,1201,57,17,101,40,3.35,56.44,16.83,1513,101,101,101,0,1.00,100.00,100.00,0,68,101,67.33,88,101,87.13,87,101,86.14,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.00,0.60,0.30,0.20,0.10,0.30,0.20,0.10,12.48,Very Poor,Neutral,Neutral,62.38
2025-01-23,monthly,101,53,47,1,6,1.13,1360,52.48,46.53,0.07,2.33,26,2,101,24,13.00,25.74,1.98,1225,35,40,101,-5,0.88,34.65,39.60,1508,101,101,101,0,1.00,100.00,100.00,0,62,101,61.39,74,101,73.27,87,101,86.14,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.30,0.10,0.20,0.25,0.20,0.05,10.50,Very Poor,Neutral,Neutral,52.48
2025-01-24,monthly,101,43,55,3,-12,0.78,1348,42.57,54.46,-0.45,1.87,28,5,101,23,5.60,27.72,4.95,1248,37,31,101,6,1.19,36.63,30.69,1514,101,101,101,0,1.00,100.00,100.00,0,49,101,48.51,66,101,65.35,83,101,82.18,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.30,0.10,0.20,0.25,0.20,0.05,8.51,Very Poor,Neutral,Neutral,42.57
2025-01-27,monthly,101,55,46,0,9,1.20,1357,54.46,45.54,-1.05,4.71,39,11,101,28,3.55,38.61,10.89,1276,51,57,101,-6,0.89,50.50,56.44,1508,101,101,101,0,1.00,100.00,100.00,0,51,101,50.50,59,101,58.42,66,101,65.35,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.30,0.00,0.30,0.20,0.20,0.00,10.89,Very Poor,Neutral,Neutral,54.46
2025-01-28,monthly,101,47,54,0,-7,0.87,1350,46.53,53.47,0.39,2.72,34,10,101,24,3.40,33.66,9.90,1300,36,24,101,12,1.50,35.64,23.76,1520,101,101,101,0,1.00,100.00,100.00,0,42,101,41.58,54,101,53.47,65,101,64.36,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.00,0.00,0.30,0.00,0.30,0.20,0.20,0.00,9.31,Very Poor,Neutral,Neutral,46.53
2025-01-29,monthly,101,59,42,0,17,1.40,1367,58.42,41.58,0.15,1.81,15,3,101,12,5.00,14.85,2.97,1312,28,20,101,8,1.40,27.72,19.80,1528,101,101,101,0,1.00,100.00,100.00,0,55,101,54.46,50,101,49.50,63,101,62.38,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.00,0.00,0.30,0.00,0.30,0.20,0.15,0.05,11.68,Very Poor,Neutral,Neutral,58.42
2025-01-30,monthly,101,78,23,0,55,3.39,1422,77.23,22.77,1.09,2.29,32,6,101,26,5.33,31.68,5.94,1338,61,15,101,46,4.07,60.40,14.85,1574,101,101,101,0,1.00,100.00,100.00,0,79,101,78.22,64,101,63.37,69,101,68.32,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.30,0.00,0.30,0.25,0.10,0.15,15.45,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),77.23
2025-01-31,monthly,101,37,64,0,-27,0.58,1395,36.63,63.37,-0.15,2.14,25,3,101,22,8.33,24.75,2.97,1360,53,12,101,41,4.42,52.48,11.88,1615,101,101,101,0,1.00,100.00,100.00,0,56,101,55.45,66,101,65.35,63,101,62.38,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.30,0.00,0.30,0.25,0.10,0.15,7.33,Very Poor,Neutral,Neutral,36.63
2025-02-03,monthly,101,43,57,1,-14,0.75,1381,42.57,56.44,-0.30,1.99,12,20,101,-8,0.60,11.88,19.80,1352,19,76,101,-57,0.25,18.81,75.25,1558,101,101,101,0,1.00,100.00,100.00,0,39,101,38.61,52,101,51.49,54,101,53.47,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.20,0.00,0.20,0.25,0.10,0.15,8.51,Very Poor,Neutral,Neutral,42.57
2025-02-04,monthly,101,64,37,0,27,1.73,1408,63.37,36.63,0.60,3.28,20,10,101,10,2.00,19.80,9.90,1362,29,20,101,9,1.45,28.71,19.80,1567,101,101,101,0,1.00,100.00,100.00,0,59,101,58.42,61,101,60.40,55,101,54.46,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.10,0.00,0.10,0.20,0.10,0.10,12.67,Very Poor,Neutral,Neutral,63.37
2025-02-05,monthly,101,79,22,0,57,3.59,1465,78.22,21.78,1.01,2.46,25,12,101,13,2.08,24.75,11.88,1375,61,16,101,45,3.81,60.40,15.84,1612,101,101,101,0,1.00,100.00,100.00,0,78,101,77.23,67,101,66.34,62,101,61.39,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.20,0.00,0.20,0.25,0.10,0.15,15.64,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),78.22
2025-02-06,monthly,101,58,42,1,16,1.38,1481,57.43,41.58,0.16,2.03,31,7,101,24,4.43,30.69,6.93,1399,63,13,101,50,4.85,62.38,12.87,1662,101,101,101,0,1.00,100.00,100.00,0,66,101,65.35,69,101,68.32,69,101,68.32,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.20,0.00,0.20,0.25,0.05,0.20,11.49,Very Poor,Neutral,Neutral,57.43
2025-02-07,monthly,101,22,78,1,-56,0.28,1425,21.78,77.23,-0.82,2.12,23,11,101,12,2.09,22.77,10.89,1411,47,29,101,18,1.62,46.53,28.71,1680,101,101,101,0,1.00,100.00,100.00,0,31,101,30.69,47,101,46.53,55,101,54.46,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.20,0.10,0.10,0.25,0.10,0.15,4.36,Very Poor,Weak Signal (Bearish),Neutral,21.78
2025-02-10,monthly,101,78,23,0,55,3.39,1480,77.23,22.77,0.95,1.81,23,9,101,14,2.56,22.77,8.91,1425,34,33,101,1,1.03,33.66,32.67,1681,101,101,101,0,1.00,100.00,100.00,0,60,101,59.41,56,101,55.45,63,101,62.38,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.20,0.20,0.30,0.10,0.20,0.30,0.05,0.25,15.45,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),77.23
2025-02-11,monthly,101,43,57,1,-14,0.75,1466,42.57,56.44,-0.20,1.89,21,6,101,15,3.50,20.79,5.94,1440,34,34,101,0,1.00,33.66,33.66,1681,101,101,101,0,1.00,100.00,100.00,0,60,101,59.41,57,101,56.44,63,101,62.38,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.20,0.20,0.30,0.10,0.20,0.30,0.05,0.25,8.51,Very Poor,Neutral,Neutral,42.57
2025-02-12,monthly,101,47,54,0,-7,0.87,1459,46.53,53.47,0.04,2.25,17,22,101,-5,0.77,16.83,21.78,1435,28,59,101,-31,0.47,27.72,58.42,1650,101,101,101,0,1.00,100.00,100.00,0,43,101,42.57,49,101,48.51,62,101,61.39,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.30,0.10,0.20,0.30,0.05,0.25,9.31,Very Poor,Neutral,Neutral,46.53
2025-02-13,monthly,101,82,19,0,63,4.32,1522,81.19,18.81,1.16,4.58,34,7,101,27,4.86,33.66,6.93,1462,57,13,101,44,4.38,56.44,12.87,1694,101,101,101,0,1.00,100.00,100.00,0,78,101,77.23,70,101,69.31,68,101,67.33,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.20,0.20,0.30,0.10,0.20,0.30,0.05,0.25,16.24,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),81.19
2025-02-14,monthly,101,47,54,0,-7,0.87,1515,46.53,53.47,0.23,2.55,35,11,101,24,3.18,34.65,10.89,1486,67,18,101,49,3.72,66.34,17.82,1743,101,101,101,0,1.00,100.00,100.00,0,64,101,63.37,63,101,62.38,65,101,64.36,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.00,0.40,0.30,0.10,0.20,0.30,0.05,0.25,9.31,Very Poor,Neutral,Neutral,46.53
2025-02-18,monthly,101,69,32,0,37,2.16,1552,68.32,31.68,1.01,2.36,30,11,101,19,2.73,29.70,10.89,1505,47,31,101,16,1.52,46.53,30.69,1759,101,101,101,0,1.00,100.00,100.00,0,69,101,68.32,72,101,71.29,68,101,67.33,0,0,0,0,1,1,1,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.30,0.10,0.20,0.25,0.05,0.20,13.66,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),68.32
2025-02-19,monthly,101,57,44,0,13,1.30,1565,56.44,43.56,-0.03,3.25,28,6,101,22,4.67,27.72,5.94,1527,43,22,101,21,1.95,42.57,21.78,1780,101,101,101,0,1.00,100.00,100.00,0,63,101,62.38,70,101,69.31,71,101,70.30,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.30,0.10,0.20,0.20,0.05,0.15,11.29,Very Poor,Neutral,Neutral,56.44
2025-02-20,monthly,101,43,58,0,-15,0.74,1550,42.57,57.43,-0.55,2.00,20,9,101,11,2.22,19.80,8.91,1538,37,39,101,-2,0.95,36.63,38.61,1778,101,101,101,0,1.00,100.00,100.00,0,42,101,41.58,65,101,64.36,63,101,62.38,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.00,0.20,0.20,0.10,0.10,0.20,0.05,0.15,8.51,Very Poor,Neutral,Neutral,42.57
2025-02-21,monthly,101,20,81,0,-61,0.25,1489,19.80,80.20,-1.91,2.80,18,27,101,-9,0.67,17.82,26.73,1529,31,61,101,-30,0.51,30.69,60.40,1748,101,101,101,0,1.00,100.00,100.00,0,25,101,24.75,34,101,33.66,48,101,47.52,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.20,-0.20,0.20,0.20,0.00,0.20,0.10,0.10,3.96,Very Poor,Weak Signal (Bearish),Neutral,19.80
2025-02-24,monthly,101,44,56,1,-12,0.79,1477,43.56,55.45,-0.67,2.20,22,32,101,-10,0.69,21.78,31.68,1519,31,57,101,-26,0.54,30.69,56.44,1722,101,101,101,0,1.00,100.00,100.00,0,33,101,32.67,39,101,38.61,43,101,42.57,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.20,-0.20,0.20,0.10,0.10,0.20,0.10,0.10,8.71,Very Poor,Neutral,Neutral,43.56
2025-02-25,monthly,101,37,64,0,-27,0.58,1450,36.63,63.37,-1.04,2.26,21,37,101,-16,0.57,20.79,36.63,1503,27,60,101,-33,0.45,26.73,59.41,1689,101,101,101,0,1.00,100.00,100.00,0,38,101,37.62,36,101,35.64,45,101,44.55,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.20,-0.20,0.10,0.10,0.00,0.20,0.10,0.10,7.33,Very Poor,Neutral,Neutral,36.63
2025-02-26,monthly,101,45,56,0,-11,0.80,1439,44.55,55.45,0.13,3.10,5,12,101,-7,0.42,4.95,11.88,1496,23,36,101,-13,0.64,22.77,35.64,1676,101,101,101,0,1.00,100.00,100.00,0,38,101,37.62,22,101,21.78,39,101,38.61,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.20,-0.20,0.10,0.10,0.00,0.20,0.10,0.10,8.91,Very Poor,Neutral,Neutral,44.55
2025-02-27,monthly,101,21,80,0,-59,0.26,1380,20.79,79.21,-2.06,2.63,5,24,101,-19,0.21,4.95,23.76,1477,34,57,101,-23,0.60,33.66,56.44,1653,101,101,101,0,1.00,100.00,100.00,0,13,101,12.87,12,101,11.88,24,101,23.76,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.40,-0.40,0.10,0.20,-0.10,0.20,0.15,0.05,4.16,Very Poor,Weak Signal (Bearish),Neutral,20.79
2025-02-28,monthly,101,86,15,0,71,5.73,1451,85.15,14.85,1.22,1.51,10,32,101,-22,0.31,9.90,31.68,1455,24,61,101,-37,0.39,23.76,60.40,1616,101,101,101,0,1.00,100.00,100.00,0,61,101,60.40,39,101,38.61,41,101,40.59,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.20,0.00,0.10,0.20,-0.10,0.20,0.15,0.05,17.03,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),85.15
2025-03-03,monthly,101,27,74,0,-47,0.36,1404,26.73,73.27,-1.49,2.32,18,32,101,-14,0.56,17.82,31.68,1441,46,39,101,7,1.18,45.54,38.61,1623,101,101,101,0,1.00,100.00,100.00,0,37,101,36.63,32,101,31.68,29,101,28.71,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.10,0.30,-0.20,0.20,0.20,0.00,5.35,Very Poor,Weak Signal (Bearish),Neutral,26.73
2025-03-04,monthly,101,40,61,0,-21,0.66,1383,39.60,60.40,-0.40,1.98,15,52,101,-37,0.29,14.85,51.49,1404,26,67,101,-41,0.39,25.74,66.34,1582,101,101,101,0,1.00,100.00,100.00,0,26,101,25.74,22,101,21.78,21,101,20.79,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.10,0.30,-0.20,0.20,0.20,0.00,7.92,Very Poor,Neutral,Neutral,39.60
2025-03-05,monthly,101,76,25,0,51,3.04,1434,75.25,24.75,1.10,2.14,5,19,101,-14,0.26,4.95,18.81,1390,16,34,101,-18,0.47,15.84,33.66,1564,101,101,101,0,1.00,100.00,100.00,0,66,101,65.35,46,101,45.54,25,101,24.75,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.40,0.00,0.20,0.30,-0.10,0.25,0.20,0.05,15.05,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),75.25
2025-03-06,monthly,101,21,80,0,-59,0.26,1375,20.79,79.21,-2.34,3.68,4,30,101,-26,0.13,3.96,29.70,1364,22,42,101,-20,0.52,21.78,41.58,1544,101,101,101,0,1.00,100.00,100.00,0,31,101,30.69,31,101,30.69,23,101,22.77,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.40,0.00,0.20,0.40,-0.20,0.20,0.25,-0.05,4.16,Very Poor,Weak Signal (Bearish),Neutral,20.79
2025-03-07,monthly,101,69,32,0,37,2.16,1412,68.32,31.68,0.87,2.37,11,38,101,-27,0.29,10.89,37.62,1337,35,50,101,-15,0.70,34.65,49.50,1529,101,101,101,0,1.00,100.00,100.00,0,48,101,47.52,49,101,48.51,35,101,34.65,0,0,0,0,1,1,1,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.20,0.30,-0.10,0.20,0.25,-0.05,13.66,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),68.32
2025-03-10,monthly,101,21,80,0,-59,0.26,1353,20.79,79.21,-3.17,3.65,16,52,101,-36,0.31,15.84,51.49,1301,31,65,101,-34,0.48,30.69,64.36,1495,101,101,101,0,1.00,100.00,100.00,0,27,101,26.73,24,101,23.76,24,101,23.76,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.20,0.40,-0.20,0.20,0.25,-0.05,4.16,Very Poor,Weak Signal (Bearish),Neutral,20.79
2025-03-11,monthly,101,38,63,0,-25,0.60,1328,37.62,62.38,-0.69,2.89,0,47,101,-47,0.00,0.00,46.53,1254,8,60,101,-52,0.13,7.92,59.41,1443,101,101,101,0,1.00,100.00,100.00,0,15,101,14.85,11,101,10.89,12,101,11.88,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.20,0.40,-0.20,0.15,0.25,-0.10,7.52,Very Poor,Neutral,Neutral,37.62
2025-03-12,monthly,101,53,48,0,5,1.10,1333,52.48,47.52,0.49,2.42,0,31,101,-31,0.00,0.00,30.69,1223,30,46,101,-16,0.65,29.70,45.54,1427,101,101,101,0,1.00,100.00,100.00,0,48,101,47.52,18,101,17.82,9,101,8.91,0,0,0,0,1,1,0,0,0,0,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.40,-0.40,0.20,0.40,-0.20,0.15,0.25,-0.10,10.50,Very Poor,Neutral,Neutral,52.48
2025-03-13,monthly,101,18,83,0,-65,0.22,1268,17.82,82.18,-1.65,2.86,1,44,101,-43,0.02,0.99,43.56,1180,15,55,101,-40,0.27,14.85,54.46,1387,101,101,101,0,1.00,100.00,100.00,0,22,101,21.78,15,101,14.85,7,101,6.93,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.00,0.40,-0.40,0.20,0.40,-0.20,0.15,0.30,-0.15,3.56,Very Poor,Weak Signal (Bearish),Neutral,17.82
2025-03-14,monthly,101,93,8,0,85,11.62,1353,92.08,7.92,2.40,2.08,2,7,101,-5,0.29,1.98,6.93,1175,35,12,101,23,2.92,34.65,11.88,1410,101,101,101,0,1.00,100.00,100.00,0,83,101,82.18,50,101,49.50,31,101,30.69,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.20,0.40,-0.20,0.20,0.40,-0.20,0.15,0.30,-0.15,18.42,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),92.08
2025-03-17,monthly,101,89,12,0,77,7.42,1430,88.12,11.88,1.53,1.55,6,2,101,4,3.00,5.94,1.98,1179,79,4,101,75,19.75,78.22,3.96,1485,101,101,101,0,1.00,100.00,100.00,0,99,101,98.02,82,101,81.19,47,101,46.53,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.20,0.20,0.30,0.30,0.00,0.20,0.30,-0.10,17.62,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),88.12
2025-03-18,monthly,101,18,83,0,-65,0.22,1365,17.82,82.18,-1.24,1.52,2,5,101,-3,0.40,1.98,4.95,1176,18,20,101,-2,0.90,17.82,19.80,1483,101,101,101,0,1.00,100.00,100.00,0,41,101,40.59,64,101,63.37,42,101,41.58,0,0,0,0,1,1,0,1,0,1,monthly,NASDAQ100,12;3;1,3;6;12,0.40,0.40,0.00,0.30,0.40,-0.10,0.20,0.35,-0.15,3.56,Very Poor,Weak Signal (Bearish),Neutral,17.82
2025-03-19,monthly,101,79,22,0,57,3.59,1422,78.22,21.78,1.17,2.01,10,3,101,7,3.33,9.90,2.97,1183,47,15,101,32,3.13,46.53,14.85,1515,101,101,101,0,1.00,100.00,100.00,0,65,101,64.36,84,101,83.17,53,101,52.48,0,0,0,0,1,1,1,0,1,0,monthly,NASDAQ100,12;3;1,3;6;12,0.60,0.40,0.20,0.30,0.40,-0.10,0.25,0.35,-0.10,15.64,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),78.22
