date,timeframe,weekly_mb_total_stocks,weekly_mb_advancing_stocks,weekly_mb_declining_stocks,weekly_mb_unchanged_stocks,weekly_mb_net_advances,weekly_mb_ad_ratio,weekly_mb_ad_line,weekly_mb_advance_pct,weekly_mb_decline_pct,weekly_mb_avg_pct_change,weekly_mb_pct_change_volatility,weekly_mb_long_new_highs,weekly_mb_long_new_lows,weekly_mb_total_stocks_hl_long,weekly_mb_net_long_new_highs,weekly_mb_hl_ratio_long,weekly_mb_long_new_highs_pct,weekly_mb_long_new_lows_pct,weekly_mb_net_hl_line_long,weekly_mb_medium_new_highs,weekly_mb_medium_new_lows,weekly_mb_total_stocks_hl_medium,weekly_mb_net_medium_new_highs,weekly_mb_hl_ratio_medium,weekly_mb_medium_new_highs_pct,weekly_mb_medium_new_lows_pct,weekly_mb_net_hl_line_medium,weekly_mb_short_new_highs,weekly_mb_short_new_lows,weekly_mb_total_stocks_hl_short,weekly_mb_net_short_new_highs,weekly_mb_hl_ratio_short,weekly_mb_short_new_highs_pct,weekly_mb_short_new_lows_pct,weekly_mb_net_hl_line_short,weekly_mb_stocks_above_ma_10,weekly_mb_total_stocks_ma_10,weekly_mb_pct_above_ma_10,weekly_mb_stocks_above_ma_20,weekly_mb_total_stocks_ma_20,weekly_mb_pct_above_ma_20,weekly_mb_stocks_above_ma_50,weekly_mb_total_stocks_ma_50,weekly_mb_pct_above_ma_50,weekly_mb_long_new_highs_gt_100,weekly_mb_long_success_condition,weekly_mb_medium_new_highs_gt_100,weekly_mb_medium_success_condition,weekly_mb_short_new_highs_gt_100,weekly_mb_short_success_condition,weekly_mb_ad_ratio_gt_2_0,weekly_mb_ad_ratio_lt_0_5,weekly_mb_strong_advance_breadth,weekly_mb_weak_advance_breadth,weekly_mb_strong_ma_breadth_20,weekly_mb_weak_ma_breadth_20,weekly_mb_strong_ma_breadth_50,weekly_mb_weak_ma_breadth_50,weekly_mb_timeframe,weekly_mb_universe,weekly_mb_hl_periods,weekly_mb_ma_periods,weekly_mb_bullish_momentum_5d,weekly_mb_bearish_momentum_5d,weekly_mb_net_momentum_5d,weekly_mb_bullish_momentum_10d,weekly_mb_bearish_momentum_10d,weekly_mb_net_momentum_10d,weekly_mb_bullish_momentum_20d,weekly_mb_bearish_momentum_20d,weekly_mb_net_momentum_20d,weekly_mb_breadth_thrust,weekly_mb_breadth_deterioration,weekly_mb_ad_thrust,weekly_mb_new_highs_expansion,weekly_mb_new_lows_expansion,weekly_mb_total_bullish_signals,weekly_mb_total_bearish_signals,weekly_mb_net_signal_score,weekly_mb_overall_breadth_score,weekly_mb_breadth_rating,weekly_mb_signal_strength,weekly_mb_threshold_classification,weekly_mb_market_participation,weekly_mb_consecutive_bullish_days,weekly_mb_consecutive_bearish_days
2024-05-01,weekly,502,241,258,3,-17,0.93,1749,48.01,51.39,-0.32,2.68,39,75,502,-36,0.52,7.77,14.94,3118,73,114,502,-41,0.64,14.54,22.71,1925,141,284,502,-143,0.50,28.09,56.57,2248,213,502,42.43,195,502,38.84,202,502,40.24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.20,0.20,0.00,0.80,0.30,0.50,0.95,0.55,0.40,0,0,0,0,1,0,1,-1,31.31,Poor,Neutral,Neutral,48.01,0.00,2.00
2024-05-02,weekly,502,359,142,1,217,2.53,1966,71.51,28.29,0.72,2.31,43,53,502,-10,0.81,8.57,10.56,3108,70,74,502,-4,0.95,13.94,14.74,1921,100,161,502,-61,0.62,19.92,32.07,2187,252,502,50.20,227,502,45.22,212,502,42.23,0,0,0,0,0,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.40,0.20,0.20,0.80,0.20,0.60,0.95,0.50,0.45,0,0,1,0,1,2,1,1,38.43,Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),71.51,1.00,0.00
2024-05-03,weekly,502,373,126,3,247,2.96,2213,74.30,25.10,0.69,1.81,57,13,502,44,4.38,11.35,2.59,3152,126,25,502,101,5.04,25.10,4.98,2022,230,64,502,166,3.59,45.82,12.75,2353,295,502,58.76,272,502,54.18,221,502,44.02,0,0,1,0,1,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.60,0.20,0.40,0.80,0.10,0.70,0.90,0.50,0.40,0,0,1,1,0,3,0,3,42.12,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),74.30,2.00,0.00
2024-05-06,weekly,502,388,111,3,277,3.50,2490,77.29,22.11,0.88,1.44,59,9,502,50,6.56,11.75,1.79,3202,130,12,502,118,10.83,25.90,2.39,2140,247,26,502,221,9.50,49.20,5.18,2574,343,502,68.33,318,502,63.35,258,502,51.39,0,0,1,0,1,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.60,0.20,0.40,0.70,0.10,0.60,0.90,0.50,0.40,0,0,1,1,0,3,0,3,47.31,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),77.29,3.00,0.00
2024-05-07,weekly,502,321,179,2,142,1.79,2632,63.94,35.66,0.21,1.85,85,14,502,71,6.07,16.93,2.79,3273,168,16,502,152,10.50,33.47,3.19,2292,305,30,502,275,10.17,60.76,5.98,2849,364,502,72.51,338,502,67.33,268,502,53.39,0,0,1,0,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.60,0.00,0.60,0.50,0.10,0.40,0.85,0.50,0.35,0,0,0,1,0,1,0,1,46.33,Fair,Neutral,Neutral,63.94,4.00,0.00
2024-05-08,weekly,502,246,254,2,-8,0.97,2624,49.00,50.60,-0.05,1.35,59,20,502,39,2.95,11.75,3.98,3312,104,27,502,77,3.85,20.72,5.38,2369,184,98,502,86,1.88,36.65,19.52,2935,350,502,69.72,341,502,67.93,262,502,52.19,0,0,1,0,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.60,0.00,0.60,0.40,0.10,0.30,0.80,0.45,0.35,0,0,0,1,0,1,0,1,43.23,Fair,Neutral,Neutral,49.00,5.00,0.00
2024-05-09,weekly,502,412,90,0,322,4.58,2946,82.07,17.93,0.86,1.94,69,9,502,60,7.67,13.75,1.79,3372,140,12,502,128,11.67,27.89,2.39,2497,245,60,502,185,4.08,48.80,11.95,3120,404,502,80.48,375,502,74.70,294,502,58.57,0,0,1,1,1,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.80,0.00,0.80,0.60,0.10,0.50,0.85,0.45,0.40,0,0,1,1,0,4,0,4,53.47,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),82.07,6.00,0.00
2024-05-10,weekly,502,301,194,7,107,1.55,3053,59.96,38.65,0.19,1.61,101,3,502,98,33.67,20.12,0.60,3470,195,9,502,186,21.67,38.84,1.79,2683,320,43,502,277,7.44,63.75,8.57,3397,409,502,81.47,389,502,77.49,298,502,59.36,1,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.80,0.00,0.80,0.70,0.10,0.60,0.85,0.35,0.50,0,0,0,1,0,2,0,2,50.08,Fair,Weak Signal (Bullish),New Highs Expansion (Bullish),59.96,7.00,0.00
2024-05-13,weekly,502,213,284,5,-71,0.75,2982,42.43,56.57,-0.08,1.27,69,2,502,67,34.50,13.75,0.40,3537,162,8,502,154,20.25,32.27,1.59,2837,269,53,502,216,5.08,53.59,10.56,3613,403,502,80.28,379,502,75.50,299,502,59.56,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.80,0.00,0.80,0.70,0.10,0.60,0.85,0.25,0.60,0,0,0,1,0,2,0,2,46.03,Fair,Neutral,Neutral,42.43,8.00,0.00
2024-05-14,weekly,502,316,182,4,134,1.74,3116,62.95,36.25,0.45,1.21,57,9,502,48,6.33,11.35,1.79,3585,124,16,502,108,7.75,24.70,3.19,2945,187,118,502,69,1.58,37.25,23.51,3682,399,502,79.48,387,502,77.09,317,502,63.15,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.00,1.00,0.80,0.00,0.80,0.85,0.20,0.65,0,0,0,1,0,2,0,2,51.50,Fair,Neutral,Neutral,62.95,9.00,0.00
2024-05-15,weekly,502,365,133,4,232,2.74,3348,72.71,26.49,0.89,1.75,115,4,502,111,28.75,22.91,0.80,3696,215,14,502,201,15.36,42.83,2.79,3146,275,93,502,182,2.96,54.78,18.53,3864,402,502,80.08,391,502,77.89,329,502,65.54,1,0,1,1,1,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.40,0.00,1.40,1.00,0.00,1.00,0.90,0.15,0.75,0,0,1,1,0,4,0,4,54.29,Fair,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),72.71,10.00,0.00
2024-05-16,weekly,502,224,270,8,-46,0.83,3302,44.62,53.78,-0.17,1.46,102,5,502,97,20.40,20.32,1.00,3793,179,13,502,166,13.77,35.66,2.59,3312,228,82,502,146,2.78,45.42,16.33,4010,380,502,75.70,392,502,78.09,321,502,63.94,1,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.00,1.20,1.00,0.00,1.00,0.90,0.10,0.80,0,0,0,1,0,2,0,2,48.34,Fair,Weak Signal (Bullish),New Highs Expansion (Bullish),44.62,11.00,0.00
2024-05-17,weekly,502,296,203,3,93,1.46,3395,58.96,40.44,0.17,1.03,61,7,502,54,8.71,12.15,1.39,3847,106,19,502,87,5.58,21.12,3.78,3399,135,96,502,39,1.41,26.89,19.12,4049,377,502,75.10,385,502,76.69,329,502,65.54,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.00,1.20,1.00,0.00,1.00,0.90,0.05,0.85,0,0,0,1,0,2,0,2,51.18,Fair,Neutral,Neutral,58.96,12.00,0.00
2024-05-20,weekly,502,222,276,4,-54,0.80,3341,44.22,54.98,-0.03,1.45,89,14,502,75,6.36,17.73,2.79,3922,135,28,502,107,4.82,26.89,5.58,3506,169,149,502,20,1.13,33.67,29.68,4069,334,502,66.53,370,502,73.71,317,502,63.15,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.00,1.20,1.00,0.00,1.00,0.85,0.05,0.80,0,0,0,1,0,2,0,2,46.74,Fair,Neutral,Neutral,44.22,13.00,0.00
2024-05-21,weekly,502,253,245,4,8,1.03,3349,50.40,48.80,-0.07,1.35,70,32,502,38,2.19,13.94,6.37,3960,97,53,502,44,1.83,19.32,10.56,3550,133,198,502,-65,0.67,26.49,39.44,4004,301,502,59.96,368,502,73.31,314,502,62.55,0,0,0,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.00,1.20,1.10,0.00,1.10,0.80,0.05,0.75,0,0,0,1,0,2,0,2,47.71,Fair,Neutral,Neutral,50.40,14.00,0.00
2024-05-22,weekly,502,178,321,3,-143,0.55,3206,35.46,63.94,-0.35,1.94,63,32,502,31,1.97,12.55,6.37,3991,98,80,502,18,1.23,19.52,15.94,3568,140,234,502,-94,0.60,27.89,46.61,3910,239,502,47.61,333,502,66.33,297,502,59.16,0,0,0,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.00,1.00,1.20,0.00,1.20,0.80,0.05,0.75,0,0,0,1,0,2,0,2,41.78,Fair,Neutral,Neutral,35.46,15.00,0.00
2024-05-23,weekly,502,57,445,0,-388,0.13,2818,11.35,88.65,-1.40,1.46,40,43,502,-3,0.93,7.97,8.57,3988,60,173,502,-113,0.35,11.95,34.46,3455,84,350,502,-266,0.24,16.73,69.72,3644,126,502,25.10,240,502,47.81,245,502,48.80,0,0,0,1,0,1,0,1,0,1,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.20,0.80,1.10,0.10,1.00,0.85,0.10,0.75,0,0,0,0,0,1,1,0,28.81,Poor,Weak Signal (Bearish),Neutral,11.35,0.00,0.00
2024-05-24,weekly,502,358,143,1,215,2.50,3033,71.31,28.49,0.68,1.82,36,32,502,4,1.12,7.17,6.37,3992,49,109,502,-60,0.45,9.76,21.71,3395,65,192,502,-127,0.34,12.95,38.25,3517,170,502,33.86,243,502,48.41,261,502,51.99,0,0,0,1,0,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.20,1.00,1.20,0.10,1.10,0.95,0.10,0.85,0,0,1,0,0,3,0,3,41.78,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),71.31,1.00,0.00
2024-05-28,weekly,502,137,361,4,-224,0.38,2809,27.29,71.91,-0.73,1.52,37,51,502,-14,0.73,7.37,10.16,3978,46,183,502,-137,0.25,9.16,36.45,3258,74,270,502,-196,0.27,14.74,53.78,3321,122,502,24.30,190,502,37.85,230,502,45.82,0,0,0,1,0,1,0,1,0,1,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.40,0.80,1.20,0.20,1.00,0.95,0.15,0.80,0,0,0,0,1,1,2,-1,28.27,Poor,Weak Signal (Bearish),Neutral,27.29,0.00,1.00
2024-05-29,weekly,502,58,442,2,-384,0.13,2425,11.55,88.05,-1.12,1.16,11,99,502,-88,0.11,2.19,19.72,3890,15,303,502,-288,0.05,2.99,60.36,2970,24,379,502,-355,0.06,4.78,75.50,2966,70,502,13.94,133,502,26.49,198,502,39.44,0,0,0,1,0,1,0,1,0,1,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.60,0.60,1.20,0.30,0.90,1.00,0.15,0.85,0,0,0,0,1,1,2,-1,20.12,Poor,Weak Signal (Bearish),Neutral,11.55,0.00,2.00
2024-05-30,weekly,502,357,142,3,215,2.51,2640,71.12,28.29,0.39,2.26,21,51,502,-30,0.41,4.18,10.16,3860,24,133,502,-109,0.18,4.78,26.49,2861,77,184,502,-107,0.42,15.34,36.65,2859,100,502,19.92,155,502,30.88,223,502,44.42,0,0,0,1,0,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.40,0.60,0.80,1.20,0.30,0.90,1.10,0.15,0.95,0,0,1,0,1,3,1,2,34.59,Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),71.12,1.00,0.00
2024-05-31,weekly,502,416,85,1,331,4.89,2971,82.87,16.93,1.26,1.91,35,35,502,0,1.00,6.97,6.97,3860,51,84,502,-33,0.61,10.16,16.73,2828,215,131,502,84,1.64,42.83,26.10,2943,255,502,50.80,238,502,47.41,265,502,52.79,0,0,0,1,1,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.60,0.40,1.20,1.30,0.30,1.00,1.15,0.15,1.00,0,0,1,0,0,3,0,3,43.99,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),82.87,2.00,0.00
2024-06-03,weekly,502,174,325,3,-151,0.54,2820,34.66,64.74,-0.48,1.56,41,32,502,9,1.28,8.17,6.37,3869,64,80,502,-16,0.80,12.75,15.94,2812,305,93,502,212,3.28,60.76,18.53,3155,222,502,44.22,202,502,40.24,257,502,51.20,0,0,0,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.40,0.40,1.00,1.30,0.30,1.00,1.15,0.15,1.00,0,0,0,0,0,1,0,1,31.80,Poor,Neutral,Neutral,34.66,3.00,0.00
2024-06-04,weekly,502,231,270,1,-39,0.86,2781,46.02,53.78,-0.22,1.40,31,37,502,-6,0.84,6.18,7.37,3863,51,83,502,-32,0.61,10.16,16.53,2780,128,119,502,9,1.08,25.50,23.71,3164,225,502,44.82,192,502,38.25,249,502,49.60,0,0,0,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.40,0.20,1.20,1.30,0.30,1.00,1.15,0.15,1.00,0,0,0,0,0,1,0,1,33.08,Poor,Neutral,Neutral,46.02,4.00,0.00
2024-06-05,weekly,502,326,173,3,153,1.88,2934,64.94,34.46,0.65,1.68,39,28,502,11,1.39,7.77,5.58,3874,62,56,502,6,1.11,12.35,11.16,2786,152,111,502,41,1.37,30.28,22.11,3205,273,502,54.38,209,502,41.63,259,502,51.59,0,0,0,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.40,0.00,1.40,1.30,0.30,1.00,1.20,0.15,1.05,0,0,0,0,0,1,0,1,38.37,Poor,Neutral,Neutral,64.94,5.00,0.00
2024-06-06,weekly,502,199,300,3,-101,0.66,2833,39.64,59.76,-0.21,1.33,40,20,502,20,2.00,7.97,3.98,3894,67,47,502,20,1.43,13.35,9.36,2806,160,114,502,46,1.40,31.87,22.71,3251,269,502,53.59,203,502,40.44,261,502,51.99,0,0,0,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.00,1.20,1.30,0.30,1.00,1.25,0.15,1.10,0,0,0,0,0,1,0,1,33.06,Poor,Neutral,Neutral,39.64,6.00,0.00
2024-06-07,weekly,502,188,310,4,-122,0.61,2711,37.45,61.75,-0.33,1.15,27,30,502,-3,0.90,5.38,5.98,3891,49,65,502,-16,0.75,9.76,12.95,2790,151,160,502,-9,0.94,30.08,31.87,3242,231,502,46.02,189,502,37.65,253,502,50.40,0,0,0,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.00,1.00,1.30,0.20,1.10,1.20,0.15,1.05,0,0,0,0,0,1,0,1,31.38,Poor,Neutral,Neutral,37.45,7.00,0.00
2024-06-10,weekly,502,289,210,3,79,1.38,2790,57.57,41.83,0.36,1.85,35,40,502,-5,0.88,6.97,7.97,3886,52,79,502,-27,0.66,10.36,15.74,2763,117,210,502,-93,0.56,23.31,41.83,3149,255,502,50.80,203,502,40.44,265,502,52.79,0,0,0,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.00,1.00,1.20,0.20,1.00,1.20,0.15,1.05,0,0,0,0,0,1,0,1,36.84,Poor,Neutral,Neutral,57.57,8.00,0.00
2024-06-11,weekly,502,181,316,5,-135,0.57,2655,36.06,62.95,-0.35,1.30,23,37,502,-14,0.62,4.58,7.37,3872,43,89,502,-46,0.48,8.57,17.73,2717,74,214,502,-140,0.35,14.74,42.63,3009,235,502,46.81,176,502,35.06,243,502,48.41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.00,1.00,1.20,0.10,1.10,1.20,0.15,1.05,0,0,0,0,0,1,0,1,29.83,Poor,Neutral,Neutral,36.06,9.00,0.00
2024-06-12,weekly,502,298,202,2,96,1.48,2751,59.36,40.24,0.57,1.76,62,30,502,32,2.07,12.35,5.98,3904,136,57,502,79,2.39,27.09,11.35,2796,300,122,502,178,2.46,59.76,24.30,3187,252,502,50.20,215,502,42.83,256,502,51.00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.00,1.00,1.20,0.00,1.20,1.20,0.15,1.05,0,0,0,1,0,2,0,2,37.47,Poor,Neutral,Neutral,59.36,10.00,0.00
2024-06-13,weekly,502,183,314,5,-131,0.58,2620,36.45,62.55,-0.29,1.55,26,62,502,-36,0.42,5.18,12.35,3868,50,116,502,-66,0.43,9.96,23.11,2730,81,214,502,-133,0.38,16.14,42.63,3054,223,502,44.42,203,502,40.44,251,502,50.00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.00,1.00,1.10,0.00,1.10,1.15,0.15,1.00,0,0,0,0,1,1,1,0,31.92,Poor,Neutral,Neutral,36.45,0.00,0.00
2024-06-14,weekly,502,135,365,2,-230,0.37,2390,26.89,72.71,-0.64,1.53,16,77,502,-61,0.21,3.19,15.34,3807,26,145,502,-119,0.18,5.18,28.88,2611,37,238,502,-201,0.16,7.37,47.41,2853,167,502,33.27,178,502,35.46,232,502,46.22,0,0,0,1,0,1,0,1,0,1,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.20,0.80,1.00,0.10,0.90,1.15,0.20,0.95,0,0,0,0,1,1,2,-1,27.57,Poor,Weak Signal (Bearish),Neutral,26.89,0.00,1.00
2024-06-17,weekly,502,360,140,2,220,2.57,2610,71.71,27.89,0.70,1.46,48,33,502,15,1.45,9.56,6.57,3822,80,88,502,-8,0.91,15.94,17.53,2603,114,171,502,-57,0.67,22.71,34.06,2796,231,502,46.02,210,502,41.83,245,502,48.80,0,0,0,1,1,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.20,1.00,1.10,0.10,1.00,1.20,0.20,1.00,0,0,1,0,0,3,0,3,39.09,Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),71.71,1.00,0.00
2024-06-18,weekly,502,318,180,4,138,1.77,2748,63.35,35.86,0.27,1.37,66,18,502,48,3.67,13.15,3.59,3870,110,58,502,52,1.90,21.91,11.55,2655,250,85,502,165,2.94,49.80,16.93,2961,262,502,52.19,244,502,48.61,258,502,51.39,0,0,1,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.20,1.00,1.10,0.10,1.00,1.20,0.20,1.00,0,0,0,1,0,2,0,2,40.10,Fair,Neutral,Neutral,63.35,2.00,0.00
2024-06-20,weekly,502,286,215,1,71,1.33,2819,56.97,42.83,0.11,1.75,40,23,502,17,1.74,7.97,4.58,3887,94,57,502,37,1.65,18.73,11.35,2692,246,89,502,157,2.76,49.00,17.73,3118,309,502,61.55,274,502,54.58,273,502,54.38,0,0,0,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.20,1.00,1.10,0.10,1.00,1.20,0.20,1.00,0,0,0,0,0,1,0,1,41.36,Fair,Neutral,Neutral,56.97,3.00,0.00
2024-06-21,weekly,502,293,206,3,87,1.42,2906,58.37,41.04,0.14,1.13,32,11,502,21,2.91,6.37,2.19,3908,80,32,502,48,2.50,15.94,6.37,2740,199,84,502,115,2.37,39.64,16.73,3233,322,502,64.14,287,502,57.17,278,502,55.38,0,0,0,1,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.20,1.00,1.10,0.10,1.00,1.20,0.20,1.00,0,0,0,0,0,1,0,1,42.67,Fair,Neutral,Neutral,58.37,4.00,0.00
2024-06-24,weekly,502,354,145,3,209,2.44,3115,70.52,28.88,0.49,1.62,64,3,502,61,21.33,12.75,0.60,3969,158,15,502,143,10.53,31.47,2.99,2883,314,47,502,267,6.68,62.55,9.36,3500,365,502,72.71,345,502,68.73,307,502,61.16,0,0,1,1,1,1,1,0,1,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.40,0.00,1.40,1.20,0.10,1.10,1.25,0.15,1.10,0,0,1,1,0,4,0,4,50.01,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),70.52,5.00,0.00
2024-06-25,weekly,502,121,377,4,-256,0.32,2859,24.10,75.10,-0.66,1.53,32,20,502,12,1.60,6.37,3.98,3981,53,48,502,5,1.10,10.56,9.56,2888,91,149,502,-58,0.61,18.13,29.68,3442,267,502,53.19,269,502,53.59,261,502,51.99,0,0,0,1,0,1,0,1,0,1,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.20,1.00,1.20,0.20,1.00,1.20,0.20,1.00,0,0,0,0,0,1,1,0,33.89,Poor,Weak Signal (Bearish),Neutral,24.10,0.00,0.00
2024-06-26,weekly,502,173,328,1,-155,0.53,2704,34.46,65.34,-0.36,1.49,16,29,502,-13,0.55,3.19,5.78,3968,28,80,502,-52,0.35,5.58,15.94,2836,51,261,502,-210,0.20,10.16,51.99,3232,234,502,46.61,244,502,48.61,243,502,48.41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.20,0.20,1.00,1.20,0.20,1.00,1.20,0.15,1.05,0,0,0,0,0,1,0,1,33.58,Poor,Neutral,Neutral,34.46,1.00,0.00
2024-06-27,weekly,502,286,214,2,72,1.34,2776,56.97,42.63,0.18,1.31,23,14,502,9,1.64,4.58,2.79,3977,49,45,502,4,1.09,9.76,8.96,2840,81,160,502,-79,0.51,16.14,31.87,3153,240,502,47.81,251,502,50.00,259,502,51.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,1.00,0.20,0.80,1.10,0.20,0.90,1.15,0.10,1.05,0,0,0,0,0,0,0,0,39.29,Poor,Neutral,Neutral,56.97,0.00,0.00
2024-06-28,weekly,502,269,232,1,37,1.16,2813,53.59,46.22,0.05,1.79,35,14,502,21,2.50,6.97,2.79,3998,85,54,502,31,1.57,16.93,10.76,2871,199,135,502,64,1.47,39.64,26.89,3217,243,502,48.41,260,502,51.79,247,502,49.20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.80,0.20,0.60,1.00,0.20,0.80,1.05,0.10,0.95,0,0,0,0,0,0,0,0,38.56,Poor,Neutral,Neutral,53.59,0.00,0.00
2024-07-01,weekly,502,126,373,3,-247,0.34,2566,25.10,74.30,-0.73,1.39,26,40,502,-14,0.65,5.18,7.97,3984,77,105,502,-28,0.73,15.34,20.92,2843,194,225,502,-31,0.86,38.65,44.82,3186,178,502,35.46,207,502,41.24,216,502,43.03,0,0,0,0,1,1,0,1,0,1,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.40,0.40,0.00,0.90,0.20,0.70,0.95,0.15,0.80,0,0,0,0,0,0,1,-1,28.15,Poor,Weak Signal (Bearish),Neutral,25.10,0.00,1.00
2024-07-02,weekly,502,343,156,3,187,2.20,2753,68.33,31.08,0.43,1.15,23,41,502,-18,0.56,4.58,8.17,3966,50,103,502,-53,0.49,9.96,20.52,2790,97,200,502,-103,0.48,19.32,39.84,3083,210,502,41.83,244,502,48.61,241,502,48.01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.20,0.20,0.00,0.70,0.20,0.50,0.90,0.15,0.75,0,0,1,0,0,1,0,1,40.25,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),68.33,1.00,0.00
2024-07-03,weekly,502,247,250,5,-3,0.99,2750,49.20,49.80,0.09,1.17,34,16,502,18,2.12,6.77,3.19,3984,75,40,502,35,1.88,14.94,7.97,2825,139,95,502,44,1.46,27.69,18.92,3127,206,502,41.04,242,502,48.21,239,502,47.61,0,0,0,0,1,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.00,0.20,-0.20,0.60,0.20,0.40,0.85,0.15,0.70,0,0,0,0,0,0,0,0,36.21,Poor,Neutral,Neutral,49.20,0.00,0.00
2024-07-05,weekly,502,237,261,4,-24,0.91,2726,47.21,51.99,-0.06,1.26,28,34,502,-6,0.82,5.58,6.77,3978,48,86,502,-38,0.56,9.56,17.13,2787,99,195,502,-96,0.51,19.72,38.84,3031,211,502,42.03,228,502,45.42,232,502,46.22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,weekly,SP500,52;13;4,10;20;50,0.00,0.20,-0.20,0.50,0.20,0.30,0.80,0.15,0.65,0,0,0,0,0,0,0,0,34.62,Poor,Neutral,Neutral,47.21,0.00,0.00
