date,timeframe,daily_mb_total_stocks,daily_mb_advancing_stocks,daily_mb_declining_stocks,daily_mb_unchanged_stocks,daily_mb_net_advances,daily_mb_ad_ratio,daily_mb_ad_line,daily_mb_advance_pct,daily_mb_decline_pct,daily_mb_avg_pct_change,daily_mb_pct_change_volatility,daily_mb_long_new_highs,daily_mb_long_new_lows,daily_mb_total_stocks_hl_long,daily_mb_net_long_new_highs,daily_mb_hl_ratio_long,daily_mb_long_new_highs_pct,daily_mb_long_new_lows_pct,daily_mb_net_hl_line_long,daily_mb_medium_new_highs,daily_mb_medium_new_lows,daily_mb_total_stocks_hl_medium,daily_mb_net_medium_new_highs,daily_mb_hl_ratio_medium,daily_mb_medium_new_highs_pct,daily_mb_medium_new_lows_pct,daily_mb_net_hl_line_medium,daily_mb_short_new_highs,daily_mb_short_new_lows,daily_mb_total_stocks_hl_short,daily_mb_net_short_new_highs,daily_mb_hl_ratio_short,daily_mb_short_new_highs_pct,daily_mb_short_new_lows_pct,daily_mb_net_hl_line_short,daily_mb_stocks_above_ma_20,daily_mb_total_stocks_ma_20,daily_mb_pct_above_ma_20,daily_mb_stocks_above_ma_50,daily_mb_total_stocks_ma_50,daily_mb_pct_above_ma_50,daily_mb_stocks_above_ma_200,daily_mb_total_stocks_ma_200,daily_mb_pct_above_ma_200,daily_mb_long_new_highs_gt_100,daily_mb_long_success_condition,daily_mb_medium_new_highs_gt_100,daily_mb_medium_success_condition,daily_mb_short_new_highs_gt_100,daily_mb_short_success_condition,daily_mb_ad_ratio_gt_2_0,daily_mb_ad_ratio_lt_0_5,daily_mb_strong_advance_breadth,daily_mb_weak_advance_breadth,daily_mb_strong_ma_breadth_20,daily_mb_weak_ma_breadth_20,daily_mb_strong_ma_breadth_50,daily_mb_weak_ma_breadth_50,daily_mb_strong_ma_breadth_200,daily_mb_weak_ma_breadth_200,daily_mb_timeframe,daily_mb_universe,daily_mb_hl_periods,daily_mb_ma_periods,daily_mb_bullish_momentum_5d,daily_mb_bearish_momentum_5d,daily_mb_net_momentum_5d,daily_mb_bullish_momentum_10d,daily_mb_bearish_momentum_10d,daily_mb_net_momentum_10d,daily_mb_bullish_momentum_20d,daily_mb_bearish_momentum_20d,daily_mb_net_momentum_20d,daily_mb_breadth_thrust,daily_mb_breadth_deterioration,daily_mb_ad_thrust,daily_mb_new_highs_expansion,daily_mb_new_lows_expansion,daily_mb_total_bullish_signals,daily_mb_total_bearish_signals,daily_mb_net_signal_score,daily_mb_overall_breadth_score,daily_mb_breadth_rating,daily_mb_signal_strength,daily_mb_threshold_classification,daily_mb_market_participation,daily_mb_consecutive_bullish_days,daily_mb_consecutive_bearish_days
2024-02-28,daily,980,478,497,5,-19,0.96,2234,48.78,50.71,-0.09,2.05,0,0,980,0,,0.00,0.00,0,169,35,980,134,4.83,17.24,3.57,2389,191,50,980,141,3.82,19.49,5.10,2458,674,980,68.78,646,980,65.92,0,980,0.00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.20,1.00,0.20,1.30,1.00,0.30,1.10,1.35,-0.25,0,0,0,0,0,1,1,0,46.87,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),48.78,0.00,0.00
2024-02-29,daily,980,644,330,6,314,1.95,2548,65.71,33.67,0.66,2.53,0,0,980,0,,0.00,0.00,0,192,18,980,174,10.67,19.59,1.84,2563,253,28,980,225,9.04,25.82,2.86,2683,706,980,72.04,685,980,69.90,0,980,0.00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.00,1.00,0.00,1.20,1.00,0.20,1.15,1.25,-0.10,0,0,0,0,0,1,1,0,52.23,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),65.71,0.00,0.00
2024-03-01,daily,980,623,355,2,268,1.75,2816,63.57,36.22,0.67,2.23,0,0,980,0,,0.00,0.00,0,210,33,980,177,6.36,21.43,3.37,2740,257,43,980,214,5.98,26.22,4.39,2897,706,980,72.04,685,980,69.90,0,980,0.00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.00,1.00,0.00,1.10,1.00,0.10,1.15,1.20,-0.05,0,0,0,0,0,1,1,0,51.80,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),63.57,0.00,0.00
2024-03-04,daily,980,559,416,5,143,1.34,2959,57.04,42.45,0.25,2.28,0,0,980,0,,0.00,0.00,0,271,37,980,234,7.32,27.65,3.78,2974,356,52,980,304,6.85,36.33,5.31,3201,726,980,74.08,712,980,72.65,0,980,0.00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.00,1.00,0.00,1.10,1.00,0.10,1.15,1.15,0.00,0,0,0,0,0,1,1,0,51.79,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),57.04,0.00,0.00
2024-03-05,daily,980,327,642,11,-315,0.51,2644,33.37,65.51,-0.72,2.31,0,0,980,0,,0.00,0.00,0,139,54,980,85,2.57,14.18,5.51,3059,201,90,980,111,2.23,20.51,9.18,3312,656,980,66.94,674,980,68.78,0,980,0.00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.00,1.00,0.00,1.10,1.00,0.10,1.15,1.05,0.10,0,0,0,0,0,1,1,0,43.95,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),33.37,0.00,0.00
2024-03-06,daily,980,688,283,9,405,2.43,3049,70.20,28.88,0.65,1.87,0,0,980,0,,0.00,0.00,0,152,25,980,127,6.08,15.51,2.55,3186,200,41,980,159,4.88,20.41,4.18,3471,702,980,71.63,697,980,71.12,0,980,0.00,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.20,1.00,0.20,1.20,1.00,0.20,1.20,1.05,0.15,0,0,1,0,0,3,1,2,53.31,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),70.20,1.00,0.00
2024-03-07,daily,980,703,272,5,431,2.58,3480,71.73,27.76,0.80,1.88,0,0,980,0,,0.00,0.00,0,220,16,980,204,13.75,22.45,1.63,3390,302,28,980,274,10.79,30.82,2.86,3745,732,980,74.69,726,980,74.08,0,980,0.00,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.00,0.40,1.20,1.00,0.20,1.25,1.05,0.20,0,0,1,0,0,3,1,2,55.27,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),71.73,2.00,0.00
2024-03-08,daily,980,459,516,5,-57,0.89,3423,46.84,52.65,-0.16,1.72,0,0,980,0,,0.00,0.00,0,199,11,980,188,18.09,20.31,1.12,3578,288,20,980,268,14.40,29.39,2.04,4013,726,980,74.08,740,980,75.51,0,980,0.00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.00,0.40,1.20,1.00,0.20,1.25,1.05,0.20,0,0,0,0,0,1,1,0,50.47,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),46.84,0.00,0.00
2024-03-11,daily,980,503,473,4,30,1.06,3453,51.33,48.27,-0.04,1.67,0,0,980,0,,0.00,0.00,0,74,13,980,61,5.69,7.55,1.33,3639,154,34,980,120,4.53,15.71,3.47,4133,724,980,73.88,753,980,76.84,0,980,0.00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.00,0.40,1.20,1.00,0.20,1.25,1.05,0.20,0,0,0,0,0,1,1,0,51.64,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),51.33,0.00,0.00
2024-03-12,daily,980,572,402,6,170,1.42,3623,58.37,41.02,0.28,1.65,0,0,980,0,,0.00,0.00,0,108,12,980,96,9.00,11.02,1.22,3735,154,33,980,121,4.67,15.71,3.37,4254,748,980,76.33,738,980,75.31,0,980,0.00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.00,0.40,1.20,1.00,0.20,1.25,1.05,0.20,0,0,0,0,0,1,1,0,53.40,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),58.37,0.00,0.00
2024-03-13,daily,980,549,424,7,125,1.29,3748,56.02,43.27,0.22,1.75,0,0,980,0,,0.00,0.00,0,160,15,980,145,10.67,16.33,1.53,3880,225,27,980,198,8.33,22.96,2.76,4452,731,980,74.59,749,980,76.43,0,980,0.00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.20,1.00,0.20,1.20,1.00,0.20,1.25,1.00,0.25,0,0,0,0,0,1,1,0,52.69,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),56.02,0.00,0.00
2024-03-14,daily,980,203,771,6,-568,0.26,3180,20.71,78.67,-1.14,1.81,0,0,980,0,,0.00,0.00,0,98,52,980,46,1.88,10.00,5.31,3926,121,104,980,17,1.16,12.35,10.61,4469,587,980,59.90,683,980,69.69,0,980,0.00,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.00,1.20,-0.20,1.20,1.10,0.10,1.20,1.05,0.15,0,0,0,0,0,1,2,-1,39.53,Poor,Moderate Bearish,Breadth Deterioration (Bearish),20.71,0.00,1.00
2024-03-15,daily,980,466,506,8,-40,0.92,3140,47.55,51.63,-0.14,1.70,0,0,980,0,,0.00,0.00,0,80,43,980,37,1.86,8.16,4.39,3963,94,100,980,-6,0.94,9.59,10.20,4463,560,980,57.14,673,980,68.67,0,980,0.00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.00,1.20,-0.20,1.20,1.10,0.10,1.15,1.05,0.10,0,0,0,0,0,1,1,0,43.82,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),47.55,0.00,0.00
2024-03-18,daily,980,528,446,6,82,1.18,3222,53.88,45.51,0.09,1.62,0,0,980,0,,0.00,0.00,0,90,40,980,50,2.25,9.18,4.08,4013,116,70,980,46,1.66,11.84,7.14,4509,548,980,55.92,668,980,68.16,0,980,0.00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.00,1.20,-0.20,1.20,1.10,0.10,1.15,1.05,0.10,0,0,0,0,0,1,1,0,44.59,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),53.88,0.00,0.00
2024-03-19,daily,980,712,259,9,453,2.75,3675,72.65,26.43,0.52,1.46,0,0,980,0,,0.00,0.00,0,103,36,980,67,2.86,10.51,3.67,4080,130,70,980,60,1.86,13.27,7.14,4569,618,980,63.06,688,980,70.20,0,980,0.00,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.20,1.20,0.00,1.30,1.10,0.20,1.20,1.05,0.15,0,0,1,0,0,3,1,2,51.00,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),72.65,1.00,0.00
2024-03-20,daily,981,779,196,5,583,3.97,4258,79.41,19.98,1.20,1.79,0,0,981,0,,0.00,0.00,0,188,18,981,170,10.44,19.16,1.83,4250,243,39,981,204,6.23,24.77,3.98,4773,722,981,73.60,741,981,75.54,0,981,0.00,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.20,0.20,1.30,1.10,0.20,1.25,1.05,0.20,0,0,1,0,0,3,1,2,56.85,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),79.41,2.00,0.00
2024-03-21,daily,982,733,241,7,492,3.04,4750,74.64,24.54,0.85,1.76,0,0,982,0,,0.00,0.00,0,287,10,982,277,28.70,29.23,1.02,4527,369,24,982,345,15.38,37.58,2.44,5118,763,982,77.70,754,982,76.78,0,982,0.00,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.60,1.00,0.60,1.30,1.10,0.20,1.25,1.05,0.20,0,0,1,0,0,3,1,2,57.43,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),74.64,3.00,0.00
2024-03-22,daily,982,233,739,10,-506,0.32,4244,23.73,75.25,-0.76,1.46,0,0,982,0,,0.00,0.00,0,132,19,982,113,6.95,13.44,1.93,4640,169,44,982,125,3.84,17.21,4.48,5243,682,982,69.45,720,982,73.32,0,982,0.00,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.60,1.20,0.40,1.30,1.20,0.10,1.25,1.10,0.15,0,0,0,0,0,1,2,-1,43.91,Fair,Moderate Bearish,Breadth Deterioration (Bearish),23.73,0.00,1.00
2024-03-25,daily,982,426,547,9,-121,0.78,4123,43.38,55.70,0.03,2.28,0,0,982,0,,0.00,0.00,0,106,22,982,84,4.82,10.79,2.24,4724,133,52,982,81,2.56,13.54,5.30,5324,651,982,66.29,714,982,72.71,0,982,0.00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.60,1.20,0.40,1.30,1.20,0.10,1.25,1.10,0.15,0,0,0,0,0,1,1,0,46.74,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),43.38,0.00,0.00
2024-03-26,daily,983,435,537,10,-102,0.81,4021,44.25,54.63,-0.07,1.60,0,0,983,0,,0.00,0.00,0,95,12,983,83,7.92,9.66,1.22,4807,131,37,983,94,3.54,13.33,3.76,5418,612,983,62.26,700,983,71.21,0,983,0.00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.20,0.20,1.30,1.20,0.10,1.25,1.10,0.15,0,0,0,0,0,1,1,0,45.33,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),44.25,0.00,0.00
2024-03-27,daily,984,857,124,2,733,6.91,4754,87.09,12.60,1.58,2.03,0,0,984,0,,0.00,0.00,0,176,4,984,172,44.00,17.89,0.41,4979,263,14,984,249,18.79,26.73,1.42,5667,770,984,78.25,779,984,79.17,0,984,0.00,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.20,0.20,1.40,1.20,0.20,1.30,1.10,0.20,0,0,1,0,0,3,1,2,60.69,Good,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),87.09,1.00,0.00
2024-03-28,daily,984,668,313,3,355,2.13,5109,67.89,31.81,0.36,1.52,0,0,984,0,,0.00,0.00,0,255,1,984,254,255.00,25.91,0.10,5233,367,7,984,360,52.43,37.30,0.71,6027,787,984,79.98,798,984,81.10,0,984,0.00,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.20,0.20,1.50,1.10,0.40,1.35,1.10,0.25,0,0,1,0,0,2,1,1,57.85,Fair,Moderate Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),67.89,2.00,0.00
2024-04-01,daily,984,246,736,2,-490,0.33,4619,25.00,74.80,-0.76,1.63,0,0,984,0,,0.00,0.00,0,118,13,984,105,9.08,11.99,1.32,5338,165,37,984,128,4.46,16.77,3.76,6155,699,984,71.04,751,984,76.32,0,984,0.00,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.20,0.20,1.50,1.20,0.30,1.35,1.15,0.20,0,0,0,0,0,1,2,-1,45.39,Fair,Moderate Bearish,Breadth Deterioration (Bearish),25.00,0.00,1.00
2024-04-02,daily,984,175,806,3,-631,0.22,3988,17.78,81.91,-1.15,1.91,70,43,984,27,1.63,7.11,4.37,27,70,43,984,27,1.63,7.11,4.37,5365,90,139,984,-49,0.65,9.15,14.13,6106,534,984,54.27,687,984,69.82,0,984,0.00,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.40,0.00,1.50,1.30,0.20,1.35,1.20,0.15,0,0,0,1,0,2,2,0,37.29,Poor,Moderate Bearish,Breadth Deterioration (Bearish),17.78,0.00,0.00
2024-04-03,daily,984,551,430,3,121,1.28,4109,56.00,43.70,0.19,1.73,88,40,984,48,2.20,8.94,4.07,75,89,40,984,49,2.22,9.04,4.07,5414,109,105,984,4,1.04,11.08,10.67,6110,525,984,53.35,683,984,69.41,0,984,0.00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.40,0.00,1.40,1.30,0.10,1.35,1.20,0.15,0,0,0,1,0,2,1,1,44.56,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),56.00,1.00,0.00
2024-04-04,daily,984,181,796,7,-615,0.23,3494,18.39,80.89,-1.02,1.64,141,46,984,95,3.07,14.33,4.67,170,145,46,984,99,3.15,14.74,4.67,5513,187,159,984,28,1.18,19.00,16.16,6138,400,984,40.65,624,984,63.41,0,984,0.00,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.20,1.60,-0.40,1.30,1.40,-0.10,1.30,1.25,0.05,0,0,0,1,0,2,2,0,31.73,Poor,Moderate Bearish,New Highs Expansion (Bullish); Breadth Deterioration (Bearish),18.39,0.00,0.00
2024-04-05,daily,984,711,266,7,445,2.67,3939,72.26,27.03,0.73,1.47,54,55,984,-1,0.98,5.49,5.59,169,54,56,984,-2,0.96,5.49,5.69,5511,61,132,984,-71,0.46,6.20,13.41,6067,479,984,48.68,668,984,67.89,0,984,0.00,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.20,1.60,-0.40,1.30,1.40,-0.10,1.30,1.25,0.05,0,0,1,1,1,4,2,2,46.03,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),72.26,1.00,0.00
2024-04-08,daily,984,596,385,3,211,1.55,4150,60.57,39.13,0.42,1.46,74,25,984,49,2.96,7.52,2.54,218,75,25,984,50,3.00,7.62,2.54,5561,98,49,984,49,2.00,9.96,4.98,6116,540,984,54.88,683,984,69.41,0,984,0.00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.20,1.40,-0.20,1.30,1.30,0.00,1.30,1.25,0.05,0,0,0,1,0,2,1,1,45.93,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),60.57,2.00,0.00
2024-04-09,daily,984,613,366,5,247,1.67,4397,62.30,37.20,0.44,1.69,60,16,984,44,3.75,6.10,1.63,262,67,16,984,51,4.19,6.81,1.63,5612,116,85,984,31,1.36,11.79,8.64,6147,584,984,59.35,708,984,71.95,0,984,0.00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.20,1.20,0.00,1.30,1.30,0.00,1.30,1.25,0.05,0,0,0,1,0,2,1,1,48.25,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),62.30,3.00,0.00
2024-04-10,daily,984,140,842,2,-702,0.17,3695,14.23,85.57,-1.81,2.00,21,67,984,-46,0.31,2.13,6.81,216,22,71,984,-49,0.31,2.24,7.22,5563,27,264,984,-237,0.10,2.74,26.83,5910,337,984,34.25,563,984,57.22,0,984,0.00,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.20,1.40,-0.20,1.30,1.40,-0.10,1.30,1.30,0.00,0,0,0,0,1,1,3,-2,27.43,Poor,Moderate Bearish,Breadth Deterioration (Bearish),14.23,0.00,1.00
2024-04-11,daily,984,508,469,7,39,1.08,3734,51.63,47.66,0.07,2.28,28,47,984,-19,0.60,2.85,4.78,197,28,49,984,-21,0.57,2.85,4.98,5542,41,198,984,-157,0.21,4.17,20.12,5753,358,984,36.38,551,984,56.00,0,984,0.00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.20,1.20,0.00,1.20,1.40,-0.20,1.30,1.30,0.00,0,0,0,0,0,1,1,0,35.24,Poor,Weak Signal (Bearish),Breadth Deterioration (Bearish),51.63,0.00,0.00
2024-04-12,daily,984,66,915,3,-849,0.07,2885,6.71,92.99,-1.72,1.59,29,99,984,-70,0.29,2.95,10.06,127,31,109,984,-78,0.28,3.15,11.08,5464,36,367,984,-331,0.10,3.66,37.30,5422,161,984,16.36,423,984,42.99,0,984,0.00,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.00,1.60,-0.60,1.10,1.60,-0.50,1.30,1.35,-0.05,0,1,0,0,1,1,5,-4,17.00,Very Poor,Strong Bearish,Breadth Deterioration (Bearish),6.71,0.00,1.00
2024-04-15,daily,984,141,838,5,-697,0.17,2188,14.33,85.16,-1.19,1.75,8,119,984,-111,0.07,0.81,12.09,16,8,131,984,-123,0.06,0.81,13.31,5341,13,462,984,-449,0.03,1.32,46.95,4973,96,984,9.76,338,984,34.35,0,984,0.00,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.00,2.00,-1.00,1.10,1.70,-0.60,1.30,1.45,-0.15,0,1,0,0,1,1,5,-4,14.38,Very Poor,Strong Bearish,Breadth Deterioration (Bearish),14.33,0.00,2.00
2024-04-16,daily,984,334,645,5,-311,0.52,1877,33.94,65.55,-0.45,1.51,2,159,984,-157,0.01,0.20,16.16,-141,2,174,984,-172,0.01,0.20,17.68,5169,3,555,984,-552,0.01,0.30,56.40,4421,98,984,9.96,299,984,30.39,0,984,0.00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.00,2.20,-1.20,1.10,1.70,-0.60,1.30,1.50,-0.20,0,1,0,0,1,1,4,-3,17.37,Very Poor,Moderate Bearish,Breadth Deterioration (Bearish),33.94,0.00,3.00
2024-04-17,daily,984,340,642,2,-302,0.53,1575,34.55,65.24,-0.43,1.72,5,92,984,-87,0.05,0.51,9.35,-228,5,101,984,-96,0.05,0.51,10.26,5073,8,355,984,-347,0.02,0.81,36.08,4074,76,984,7.72,267,984,27.13,0,984,0.00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.00,2.20,-1.20,1.10,1.80,-0.70,1.25,1.55,-0.30,0,1,0,0,1,1,4,-3,16.01,Very Poor,Moderate Bearish,Breadth Deterioration (Bearish),34.55,0.00,4.00
2024-04-18,daily,984,486,490,8,-4,0.99,1571,49.39,49.80,-0.08,1.79,8,107,984,-99,0.07,0.81,10.87,-327,8,126,984,-118,0.06,0.81,12.80,4955,14,361,984,-347,0.04,1.42,36.69,3727,95,984,9.65,279,984,28.35,0,984,0.00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.00,2.40,-1.40,1.10,1.80,-0.70,1.20,1.60,-0.40,0,1,0,0,1,1,4,-3,19.86,Very Poor,Moderate Bearish,Breadth Deterioration (Bearish),49.39,0.00,5.00
2024-04-19,daily,984,607,370,7,237,1.64,1808,61.69,37.60,0.14,1.94,13,69,984,-56,0.19,1.32,7.01,-383,16,87,984,-71,0.18,1.63,8.84,4884,28,309,984,-281,0.09,2.85,31.40,3446,155,984,15.75,318,984,32.32,0,984,0.00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.00,2.20,-1.20,1.00,1.90,-0.90,1.15,1.65,-0.50,0,1,0,0,1,1,4,-3,25.14,Poor,Moderate Bearish,Breadth Deterioration (Bearish),61.69,0.00,6.00
2024-04-22,daily,984,807,167,10,640,4.83,2448,82.01,16.97,0.84,1.34,31,48,984,-17,0.65,3.15,4.88,-400,37,55,984,-18,0.67,3.76,5.59,4866,53,145,984,-92,0.37,5.39,14.74,3354,227,984,23.07,366,984,37.20,0,984,0.00,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.20,1.80,-0.60,1.10,1.90,-0.80,1.20,1.60,-0.40,0,0,1,0,0,3,1,2,32.62,Poor,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),82.01,1.00,0.00
2024-04-23,daily,984,809,169,6,640,4.79,3088,82.22,17.17,1.28,2.06,53,15,984,38,3.53,5.39,1.52,-362,62,17,984,45,3.65,6.30,1.73,4911,89,41,984,48,2.17,9.04,4.17,3402,357,984,36.28,428,984,43.50,0,984,0.00,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.60,-0.20,1.20,1.90,-0.70,1.25,1.60,-0.35,0,0,1,1,0,4,1,3,38.20,Poor,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),82.22,2.00,0.00
2024-04-24,daily,984,534,442,8,92,1.21,3180,54.27,44.92,0.11,1.79,58,30,984,28,1.93,5.89,3.05,-334,65,36,984,29,1.81,6.61,3.66,4940,88,73,984,15,1.21,8.94,7.42,3417,366,984,37.20,437,984,44.41,0,984,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.40,0.00,1.20,1.80,-0.60,1.25,1.60,-0.35,0,0,0,1,0,2,1,1,33.12,Poor,Weak Signal (Bearish),Breadth Deterioration (Bearish),54.27,3.00,0.00
2024-04-25,daily,986,345,633,6,-288,0.55,2892,34.99,64.20,-0.37,2.10,57,62,986,-5,0.92,5.78,6.29,-339,63,78,986,-15,0.81,6.39,7.91,4925,77,158,986,-81,0.49,7.81,16.02,3336,366,986,37.12,394,986,39.96,0,986,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.20,0.20,1.20,1.80,-0.60,1.20,1.60,-0.40,0,0,0,1,1,2,2,0,28.12,Poor,Weak Signal (Bearish),Breadth Deterioration (Bearish),34.99,0.00,0.00
2024-04-26,daily,986,587,390,9,197,1.51,3089,59.53,39.55,0.46,2.42,56,32,986,24,1.75,5.68,3.25,-315,62,39,986,23,1.59,6.29,3.96,4948,84,64,986,20,1.31,8.52,6.49,3356,439,986,44.52,425,986,43.10,0,986,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.00,0.40,1.20,1.60,-0.40,1.15,1.60,-0.45,0,0,0,1,0,2,1,1,36.04,Poor,Weak Signal (Bearish),Breadth Deterioration (Bearish),59.53,1.00,0.00
2024-04-29,daily,986,705,278,3,427,2.54,3516,71.50,28.19,0.66,1.55,47,14,986,33,3.36,4.77,1.42,-282,51,15,986,36,3.40,5.17,1.52,4984,84,31,986,53,2.71,8.52,3.14,3409,520,986,52.74,474,986,48.07,0,986,0.00,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,daily,Russell1000,252;63;20,20;50;200,1.40,1.00,0.40,1.30,1.40,-0.10,1.20,1.55,-0.35,0,0,1,0,0,3,1,2,42.14,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),71.50,2.00,0.00
