date,timeframe,monthly_mb_total_stocks,monthly_mb_advancing_stocks,monthly_mb_declining_stocks,monthly_mb_unchanged_stocks,monthly_mb_net_advances,monthly_mb_ad_ratio,monthly_mb_ad_line,monthly_mb_advance_pct,monthly_mb_decline_pct,monthly_mb_avg_pct_change,monthly_mb_pct_change_volatility,monthly_mb_long_new_highs,monthly_mb_long_new_lows,monthly_mb_total_stocks_hl_long,monthly_mb_net_long_new_highs,monthly_mb_hl_ratio_long,monthly_mb_long_new_highs_pct,monthly_mb_long_new_lows_pct,monthly_mb_net_hl_line_long,monthly_mb_medium_new_highs,monthly_mb_medium_new_lows,monthly_mb_total_stocks_hl_medium,monthly_mb_net_medium_new_highs,monthly_mb_hl_ratio_medium,monthly_mb_medium_new_highs_pct,monthly_mb_medium_new_lows_pct,monthly_mb_net_hl_line_medium,monthly_mb_short_new_highs,monthly_mb_short_new_lows,monthly_mb_total_stocks_hl_short,monthly_mb_net_short_new_highs,monthly_mb_hl_ratio_short,monthly_mb_short_new_highs_pct,monthly_mb_short_new_lows_pct,monthly_mb_net_hl_line_short,monthly_mb_stocks_above_ma_3,monthly_mb_total_stocks_ma_3,monthly_mb_pct_above_ma_3,monthly_mb_stocks_above_ma_6,monthly_mb_total_stocks_ma_6,monthly_mb_pct_above_ma_6,monthly_mb_stocks_above_ma_12,monthly_mb_total_stocks_ma_12,monthly_mb_pct_above_ma_12,monthly_mb_long_new_highs_gt_100,monthly_mb_long_success_condition,monthly_mb_medium_new_highs_gt_100,monthly_mb_medium_success_condition,monthly_mb_short_new_highs_gt_100,monthly_mb_short_success_condition,monthly_mb_ad_ratio_gt_2_0,monthly_mb_ad_ratio_lt_0_5,monthly_mb_strong_advance_breadth,monthly_mb_weak_advance_breadth,monthly_mb_timeframe,monthly_mb_universe,monthly_mb_hl_periods,monthly_mb_ma_periods,monthly_mb_bullish_momentum_5d,monthly_mb_bearish_momentum_5d,monthly_mb_net_momentum_5d,monthly_mb_bullish_momentum_10d,monthly_mb_bearish_momentum_10d,monthly_mb_net_momentum_10d,monthly_mb_bullish_momentum_20d,monthly_mb_bearish_momentum_20d,monthly_mb_net_momentum_20d,monthly_mb_overall_breadth_score,monthly_mb_breadth_rating,monthly_mb_signal_strength,monthly_mb_threshold_classification,monthly_mb_market_participation
2024-10-08,monthly,991,578,409,4,169,1.41,10056,58.32,41.27,0.29,1.79,119,173,991,-54,0.69,12.01,17.46,11394,260,383,991,-123,0.68,26.24,38.65,12896,991,991,991,0,1.00,100.00,100.00,0,412,991,41.57,428,991,43.19,409,991,41.27,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.10,0.30,1.80,2.25,0.15,2.10,11.66,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),58.32
2024-10-09,monthly,991,692,293,6,399,2.36,10455,69.83,29.57,0.67,1.54,195,125,991,70,1.56,19.68,12.61,11464,490,232,991,258,2.11,49.45,23.41,13154,991,991,991,0,1.00,100.00,100.00,0,690,991,69.63,592,991,59.74,520,991,52.47,1,1,1,1,1,1,1,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.10,0.20,1.90,2.25,0.15,2.10,13.97,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),69.83
2024-10-10,monthly,991,343,641,7,-298,0.54,10157,34.61,64.68,-0.22,1.66,133,175,991,-42,0.76,13.42,17.66,11422,360,349,991,11,1.03,36.33,35.22,13165,991,991,991,0,1.00,100.00,100.00,0,478,991,48.23,512,991,51.66,485,991,48.94,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.20,1.90,2.20,0.15,2.05,6.92,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),34.61
2024-10-11,monthly,991,860,126,5,734,6.83,10891,86.78,12.71,1.26,1.62,269,39,991,230,6.90,27.14,3.94,11652,615,92,991,523,6.68,62.06,9.28,13688,991,991,991,0,1.00,100.00,100.00,0,810,991,81.74,764,991,77.09,637,991,64.28,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.20,0.15,2.05,17.36,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),86.78
2024-10-14,monthly,991,737,251,3,486,2.94,11377,74.37,25.33,0.67,1.55,313,33,991,280,9.48,31.58,3.33,11932,648,117,991,531,5.54,65.39,11.81,14219,991,991,991,0,1.00,100.00,100.00,0,834,991,84.16,838,991,84.56,734,991,74.07,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.20,2.10,2.20,0.15,2.05,14.87,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),74.37
2024-10-15,monthly,991,479,510,2,-31,0.94,11346,48.34,51.46,-0.33,2.03,449,51,991,398,8.80,45.31,5.15,12330,735,205,991,530,3.59,74.17,20.69,14749,991,991,991,0,1.00,100.00,100.00,0,564,991,56.91,725,991,73.16,723,991,72.96,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.20,2.10,2.20,0.15,2.05,9.67,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),48.34
2024-10-16,monthly,991,731,256,4,475,2.86,11821,73.76,25.83,0.83,1.77,294,37,991,257,7.95,29.67,3.73,12587,424,189,991,235,2.24,42.79,19.07,14984,991,991,991,0,1.00,100.00,100.00,0,654,991,65.99,743,991,74.97,787,991,79.41,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.00,2.60,2.40,0.20,2.20,2.25,0.15,2.10,14.75,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),73.76
2024-10-17,monthly,991,488,499,4,-11,0.98,11810,49.24,50.35,-0.07,1.87,311,67,991,244,4.64,31.38,6.76,12831,400,285,991,115,1.40,40.36,28.76,15099,991,991,991,0,1.00,100.00,100.00,0,600,991,60.54,673,991,67.91,749,991,75.58,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.00,2.60,2.40,0.10,2.30,2.20,0.15,2.05,9.85,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),49.24
2024-10-18,monthly,991,587,397,7,190,1.48,12000,59.23,40.06,0.30,1.58,278,54,991,224,5.15,28.05,5.45,13055,392,278,991,114,1.41,39.56,28.05,15213,991,991,991,0,1.00,100.00,100.00,0,569,991,57.42,673,991,67.91,767,991,77.40,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.10,2.20,2.20,0.15,2.05,11.85,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),59.23
2024-10-21,monthly,991,173,815,3,-642,0.21,11358,17.46,82.24,-1.01,1.49,146,105,991,41,1.39,14.73,10.60,13096,246,542,991,-296,0.45,24.82,54.69,14917,991,991,991,0,1.00,100.00,100.00,0,241,991,24.32,366,991,36.93,588,991,59.33,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.30,0.10,2.20,2.20,0.20,2.00,3.49,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),17.46
2024-10-22,monthly,991,366,619,6,-253,0.59,11105,36.93,62.46,-0.43,1.82,62,176,991,-114,0.35,6.26,17.76,12982,115,700,991,-585,0.16,11.60,70.64,14332,991,991,991,0,1.00,100.00,100.00,0,225,991,22.70,270,991,27.25,506,991,51.06,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.30,0.10,2.20,2.20,0.20,2.00,7.39,Very Poor,Neutral,Neutral,36.93
2024-10-23,monthly,991,326,658,7,-332,0.50,10773,32.90,66.40,-0.51,1.70,102,224,991,-122,0.46,10.29,22.60,12860,177,584,991,-407,0.30,17.86,58.93,13925,991,991,991,0,1.00,100.00,100.00,0,282,991,28.46,216,991,21.80,402,991,40.57,1,1,1,1,1,1,0,1,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.30,0.10,2.20,2.20,0.15,2.05,6.58,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),32.90
2024-10-24,monthly,992,538,446,7,92,1.21,10865,54.23,44.96,0.27,2.62,122,155,992,-33,0.79,12.30,15.62,12827,367,309,992,58,1.19,37.00,31.15,13983,992,992,992,0,1.00,100.00,100.00,0,466,992,46.98,303,992,30.54,401,992,40.42,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.30,0.10,2.20,2.20,0.15,2.05,10.85,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),54.23
2024-10-25,monthly,992,331,654,7,-323,0.51,10542,33.37,65.93,-0.35,2.13,124,161,992,-37,0.77,12.50,16.23,12790,417,364,992,53,1.15,42.04,36.69,14036,992,992,992,0,1.00,100.00,100.00,0,362,992,36.49,267,992,26.92,329,992,33.17,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.10,2.10,2.20,0.15,2.05,6.67,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),33.37
2024-10-28,monthly,993,722,268,2,454,2.69,10996,72.71,26.99,0.78,1.69,118,94,993,24,1.26,11.88,9.47,12814,386,192,993,194,2.01,38.87,19.34,14230,993,993,993,0,1.00,100.00,100.00,0,624,993,62.84,521,993,52.47,425,993,42.80,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.10,2.10,2.25,0.15,2.10,14.54,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),72.71
2024-10-29,monthly,993,395,591,7,-196,0.67,10800,39.78,59.52,-0.11,2.25,111,227,993,-116,0.49,11.18,22.86,12698,311,434,993,-123,0.72,31.32,43.71,14107,993,993,993,0,1.00,100.00,100.00,0,532,993,53.58,495,993,49.85,410,993,41.29,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.10,2.10,2.25,0.15,2.10,7.96,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),39.78
2024-10-30,monthly,993,491,494,8,-3,0.99,10797,49.45,49.75,-0.06,3.16,167,200,993,-33,0.84,16.82,20.14,12665,429,368,993,61,1.17,43.20,37.06,14168,993,993,993,0,1.00,100.00,100.00,0,458,993,46.12,499,993,50.25,415,993,41.79,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.10,0.10,2.00,2.25,0.15,2.10,9.89,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),49.45
2024-10-31,monthly,993,213,776,4,-563,0.27,10234,21.45,78.15,-1.26,3.34,95,298,993,-203,0.32,9.57,30.01,12462,212,558,993,-346,0.38,21.35,56.19,13822,993,993,993,0,1.00,100.00,100.00,0,223,993,22.46,256,993,25.78,275,993,27.69,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.20,1.90,2.25,0.15,2.10,4.29,Very Poor,Weak Signal (Bearish),Neutral,21.45
2024-11-01,monthly,993,525,463,5,62,1.13,10296,52.87,46.63,0.19,2.30,64,246,993,-182,0.26,6.45,24.77,12280,193,431,993,-238,0.45,19.44,43.40,13584,993,993,993,0,1.00,100.00,100.00,0,351,993,35.35,325,993,32.73,323,993,32.53,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.20,1.90,2.20,0.15,2.05,10.57,Very Poor,Neutral,Neutral,52.87
2024-11-04,monthly,993,541,447,5,94,1.21,10390,54.48,45.02,0.15,1.77,75,192,993,-117,0.39,7.55,19.34,12163,295,356,993,-61,0.83,29.71,35.85,13523,993,993,993,0,1.00,100.00,100.00,0,559,993,56.29,376,993,37.87,340,993,34.24,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.10,0.10,2.00,2.20,0.10,2.10,10.90,Very Poor,Neutral,Neutral,54.48
2024-11-05,monthly,993,867,123,3,744,7.05,11134,87.31,12.39,1.31,2.60,121,139,993,-18,0.87,12.19,14.00,12145,495,242,993,253,2.05,49.85,24.37,13776,993,993,993,0,1.00,100.00,100.00,0,843,993,84.89,686,993,69.08,579,993,58.31,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.10,2.10,2.25,0.10,2.15,17.46,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),87.31
2024-11-06,monthly,993,739,252,2,487,2.93,11621,74.42,25.38,2.90,5.00,543,141,993,402,3.85,54.68,14.20,12547,844,206,993,638,4.10,84.99,20.75,14414,993,993,993,0,1.00,100.00,100.00,0,786,993,79.15,779,993,78.45,712,993,71.70,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.30,0.10,2.20,2.30,0.10,2.20,14.88,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),74.42
2024-11-07,monthly,993,502,490,1,12,1.02,11633,50.55,49.35,0.33,3.82,279,59,993,220,4.73,28.10,5.94,12767,407,78,993,329,5.22,40.99,7.85,14743,993,993,993,0,1.00,100.00,100.00,0,770,993,77.54,810,993,81.57,739,993,74.42,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.10,2.20,2.30,0.10,2.20,10.11,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),50.55
2024-11-08,monthly,993,623,367,3,256,1.70,11889,62.74,36.96,0.56,3.19,276,57,993,219,4.84,27.79,5.74,12986,395,201,993,194,1.97,39.78,20.24,14937,993,993,993,0,1.00,100.00,100.00,0,590,993,59.42,786,993,79.15,755,993,76.03,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.10,2.20,2.25,0.10,2.15,12.55,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),62.74
2024-11-11,monthly,993,640,352,1,288,1.82,12177,64.45,35.45,0.78,2.66,396,44,993,352,9.00,39.88,4.43,13338,592,173,993,419,3.42,59.62,17.42,15356,993,993,993,0,1.00,100.00,100.00,0,673,993,67.77,768,993,77.34,755,993,76.03,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.20,0.10,2.10,2.20,0.10,2.10,12.89,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),64.45
2024-11-12,monthly,993,277,709,7,-432,0.39,11745,27.90,71.40,-0.83,1.79,169,98,993,71,1.72,17.02,9.87,13409,251,355,993,-104,0.71,25.28,35.75,15252,993,993,993,0,1.00,100.00,100.00,0,391,993,39.38,591,993,59.52,687,993,69.18,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.20,0.15,2.05,5.58,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),27.90
2024-11-13,monthly,993,456,531,6,-75,0.86,11670,45.92,53.47,-0.24,3.02,207,102,993,105,2.03,20.85,10.27,13514,290,420,993,-130,0.69,29.20,42.30,15122,993,993,993,0,1.00,100.00,100.00,0,355,993,35.75,496,993,49.95,679,993,68.38,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.20,2.00,2.15,0.15,2.00,9.18,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),45.92
2024-11-14,monthly,993,278,713,2,-435,0.39,11235,28.00,71.80,-0.88,2.20,99,119,993,-20,0.83,9.97,11.98,13494,219,570,993,-351,0.38,22.05,57.40,14771,993,993,993,0,1.00,100.00,100.00,0,290,993,29.20,329,993,33.13,603,993,60.73,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.00,0.40,1.60,2.20,0.20,2.00,2.15,0.20,1.95,5.60,Very Poor,Weak Signal (Bearish),Neutral,28.00
2024-11-15,monthly,993,314,673,6,-359,0.47,10876,31.62,67.77,-1.02,2.30,59,196,993,-137,0.30,5.94,19.74,13357,139,692,993,-553,0.20,14.00,69.69,14218,993,993,993,0,1.00,100.00,100.00,0,276,993,27.79,256,993,25.78,492,993,49.55,0,1,1,1,1,1,0,1,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.40,1.60,2.20,0.20,2.00,2.15,0.20,1.95,6.32,Very Poor,Weak Signal (Bearish),Neutral,31.62
2024-11-18,monthly,993,598,394,1,204,1.52,11080,60.22,39.68,0.44,2.00,92,139,993,-47,0.66,9.26,14.00,13310,260,418,993,-158,0.62,26.18,42.09,14060,993,993,993,0,1.00,100.00,100.00,0,469,993,47.23,347,993,34.94,519,993,52.27,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.40,1.60,2.20,0.20,2.00,2.15,0.15,2.00,12.04,Very Poor,Neutral,Neutral,60.22
2024-11-19,monthly,993,453,538,2,-85,0.84,10995,45.62,54.18,0.17,2.22,66,145,993,-79,0.46,6.65,14.60,13231,284,506,993,-222,0.56,28.60,50.96,13838,993,993,993,0,1.00,100.00,100.00,0,498,993,50.15,392,993,39.48,471,993,47.43,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.10,0.20,1.90,2.15,0.15,2.00,9.12,Very Poor,Neutral,Neutral,45.62
2024-11-20,monthly,993,599,386,8,213,1.55,11208,60.32,38.87,0.39,2.11,96,104,993,-8,0.92,9.67,10.47,13223,397,300,993,97,1.32,39.98,30.21,13935,993,993,993,0,1.00,100.00,100.00,0,572,993,57.60,464,993,46.73,441,993,44.41,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.00,0.20,1.80,2.15,0.15,2.00,12.06,Very Poor,Neutral,Neutral,60.32
2024-11-21,monthly,993,861,132,0,729,6.52,11937,86.71,13.29,1.53,2.26,227,31,993,196,7.32,22.86,3.12,13419,790,81,993,709,9.75,79.56,8.16,14644,993,993,993,0,1.00,100.00,100.00,0,857,993,86.30,814,993,81.97,612,993,61.63,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.10,0.20,1.90,2.20,0.15,2.05,17.34,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),86.71
2024-11-22,monthly,993,803,184,6,619,4.36,12556,80.87,18.53,1.25,1.91,325,10,993,315,32.50,32.73,1.01,13734,823,47,993,776,17.51,82.88,4.73,15420,993,993,993,0,1.00,100.00,100.00,0,883,993,88.92,908,993,91.44,779,993,78.45,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.20,0.20,2.00,2.25,0.15,2.10,16.17,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),80.87
2024-11-25,monthly,993,780,211,2,569,3.70,13125,78.55,21.25,1.28,2.20,523,13,993,510,40.23,52.67,1.31,14244,831,80,993,751,10.39,83.69,8.06,16171,993,993,993,0,1.00,100.00,100.00,0,825,993,83.08,895,993,90.13,861,993,86.71,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.00,2.60,2.30,0.20,2.10,2.25,0.15,2.10,15.71,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),78.55
2024-11-26,monthly,993,444,543,6,-99,0.82,13026,44.71,54.68,-0.30,1.89,188,22,993,166,8.55,18.93,2.22,14410,290,191,993,99,1.52,29.20,19.23,16270,993,993,993,0,1.00,100.00,100.00,0,599,993,60.32,856,993,86.20,845,993,85.10,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.00,2.60,2.30,0.10,2.20,2.25,0.15,2.10,8.94,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),44.71
2024-11-27,monthly,993,471,512,10,-41,0.92,12985,47.43,51.56,-0.10,1.57,283,20,993,263,14.15,28.50,2.01,14673,391,267,993,124,1.46,39.38,26.89,16394,993,993,993,0,1.00,100.00,100.00,0,424,993,42.70,766,993,77.14,843,993,84.89,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.00,2.60,2.30,0.10,2.20,2.25,0.15,2.10,9.49,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),47.43
2024-11-29,monthly,993,573,413,7,160,1.39,13145,57.70,41.59,0.21,1.09,145,9,993,136,16.11,14.60,0.91,14809,310,162,993,148,1.91,31.22,16.31,16542,993,993,993,0,1.00,100.00,100.00,0,563,993,56.70,718,993,72.31,874,993,88.02,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.00,2.30,2.25,0.10,2.15,11.54,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),57.70
2024-12-02,monthly,993,398,593,2,-195,0.67,12950,40.08,59.72,-0.14,1.97,135,22,993,113,6.14,13.60,2.22,14922,278,584,993,-306,0.48,28.00,58.81,16236,993,993,993,0,1.00,100.00,100.00,0,420,993,42.30,453,993,45.62,798,993,80.36,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.30,0.00,2.30,2.25,0.10,2.15,8.02,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),40.08
2024-12-03,monthly,993,334,655,4,-321,0.51,12629,33.64,65.96,-0.33,1.66,120,34,993,86,3.53,12.08,3.42,15008,236,566,993,-330,0.42,23.77,57.00,15906,993,993,993,0,1.00,100.00,100.00,0,306,993,30.82,332,993,33.43,671,993,67.57,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.00,2.00,2.30,0.00,2.30,2.25,0.10,2.15,6.73,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),33.64
2024-12-04,monthly,993,533,456,4,77,1.17,12706,53.68,45.92,0.33,2.32,193,94,993,99,2.05,19.44,9.47,15107,317,495,993,-178,0.64,31.92,49.85,15728,993,993,993,0,1.00,100.00,100.00,0,461,993,46.42,422,993,42.50,609,993,61.33,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.00,2.00,2.30,0.00,2.30,2.20,0.10,2.10,10.74,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),53.68
2024-12-05,monthly,993,315,677,1,-362,0.47,12344,31.72,68.18,-0.66,1.92,143,90,993,53,1.59,14.40,9.06,15160,299,383,993,-84,0.78,30.11,38.57,15644,993,993,993,0,1.00,100.00,100.00,0,359,993,36.15,317,993,31.92,488,993,49.14,1,1,1,1,1,1,0,1,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.00,2.00,2.30,0.00,2.30,2.15,0.10,2.05,6.34,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),31.72
2024-12-06,monthly,993,461,525,7,-64,0.88,12280,46.42,52.87,0.12,2.24,139,150,993,-11,0.93,14.00,15.11,15149,287,421,993,-134,0.68,28.90,42.40,15510,993,993,993,0,1.00,100.00,100.00,0,361,993,36.35,340,993,34.24,431,993,43.40,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.00,2.00,2.20,0.00,2.20,2.15,0.10,2.05,9.28,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),46.42
2024-12-09,monthly,993,414,574,5,-160,0.72,12120,41.69,57.80,-0.45,2.49,160,216,993,-56,0.74,16.11,21.75,15093,352,481,993,-129,0.73,35.45,48.44,15381,993,993,993,0,1.00,100.00,100.00,0,413,993,41.59,324,993,32.63,343,993,34.54,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.00,2.00,2.10,0.00,2.10,2.15,0.10,2.05,8.34,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),41.69
2024-12-10,monthly,993,292,695,6,-403,0.42,11717,29.41,69.99,-0.81,1.94,57,405,993,-348,0.14,5.74,40.79,14745,138,650,993,-512,0.21,13.90,65.46,14869,993,993,993,0,1.00,100.00,100.00,0,254,993,25.58,250,993,25.18,259,993,26.08,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.00,0.10,1.90,2.15,0.15,2.00,5.88,Very Poor,Weak Signal (Bearish),Neutral,29.41
2024-12-11,monthly,993,558,430,5,128,1.30,11845,56.19,43.30,0.40,1.82,79,218,993,-139,0.36,7.96,21.95,14606,217,317,993,-100,0.68,21.85,31.92,14769,993,993,993,0,1.00,100.00,100.00,0,467,993,47.03,365,993,36.76,317,993,31.92,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.00,0.10,1.90,2.15,0.10,2.05,11.24,Very Poor,Neutral,Neutral,56.19
2024-12-12,monthly,993,343,644,6,-301,0.53,11544,34.54,64.85,-0.45,1.71,59,242,993,-183,0.24,5.94,24.37,14423,271,353,993,-82,0.77,27.29,35.55,14687,993,993,993,0,1.00,100.00,100.00,0,398,993,40.08,327,993,32.93,281,993,28.30,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.00,0.10,1.90,2.15,0.10,2.05,6.91,Very Poor,Neutral,Neutral,34.54
2024-12-13,monthly,993,306,680,7,-374,0.45,11170,30.82,68.48,-0.47,1.79,43,349,993,-306,0.12,4.33,35.15,14117,147,607,993,-460,0.24,14.80,61.13,14227,993,993,993,0,1.00,100.00,100.00,0,272,993,27.39,251,993,25.28,226,993,22.76,0,1,1,1,1,1,0,1,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.00,0.10,1.90,2.15,0.05,2.10,6.16,Very Poor,Weak Signal (Bearish),Neutral,30.82
2024-12-16,monthly,993,443,545,5,-102,0.81,11068,44.61,54.88,-0.09,1.85,72,327,993,-255,0.22,7.25,32.93,13862,286,522,993,-236,0.55,28.80,52.57,13991,993,993,993,0,1.00,100.00,100.00,0,367,993,36.96,326,993,32.83,261,993,26.28,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.00,0.10,1.90,2.15,0.05,2.10,8.92,Very Poor,Neutral,Neutral,44.61
2024-12-17,monthly,993,220,770,3,-550,0.29,10518,22.16,77.54,-0.83,1.48,48,505,993,-457,0.10,4.83,50.86,13405,158,692,993,-534,0.23,15.91,69.69,13457,993,993,993,0,1.00,100.00,100.00,0,221,993,22.26,215,993,21.65,195,993,19.64,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.00,0.20,1.80,2.15,0.10,2.05,4.43,Very Poor,Weak Signal (Bearish),Neutral,22.16
