date,timeframe,weekly_mb_total_stocks,weekly_mb_advancing_stocks,weekly_mb_declining_stocks,weekly_mb_unchanged_stocks,weekly_mb_net_advances,weekly_mb_ad_ratio,weekly_mb_ad_line,weekly_mb_advance_pct,weekly_mb_decline_pct,weekly_mb_avg_pct_change,weekly_mb_pct_change_volatility,weekly_mb_long_new_highs,weekly_mb_long_new_lows,weekly_mb_total_stocks_hl_long,weekly_mb_net_long_new_highs,weekly_mb_hl_ratio_long,weekly_mb_long_new_highs_pct,weekly_mb_long_new_lows_pct,weekly_mb_net_hl_line_long,weekly_mb_medium_new_highs,weekly_mb_medium_new_lows,weekly_mb_total_stocks_hl_medium,weekly_mb_net_medium_new_highs,weekly_mb_hl_ratio_medium,weekly_mb_medium_new_highs_pct,weekly_mb_medium_new_lows_pct,weekly_mb_net_hl_line_medium,weekly_mb_short_new_highs,weekly_mb_short_new_lows,weekly_mb_total_stocks_hl_short,weekly_mb_net_short_new_highs,weekly_mb_hl_ratio_short,weekly_mb_short_new_highs_pct,weekly_mb_short_new_lows_pct,weekly_mb_net_hl_line_short,weekly_mb_stocks_above_ma_10,weekly_mb_total_stocks_ma_10,weekly_mb_pct_above_ma_10,weekly_mb_stocks_above_ma_20,weekly_mb_total_stocks_ma_20,weekly_mb_pct_above_ma_20,weekly_mb_stocks_above_ma_50,weekly_mb_total_stocks_ma_50,weekly_mb_pct_above_ma_50,weekly_mb_long_new_highs_gt_100,weekly_mb_long_success_condition,weekly_mb_medium_new_highs_gt_100,weekly_mb_medium_success_condition,weekly_mb_short_new_highs_gt_100,weekly_mb_short_success_condition,weekly_mb_ad_ratio_gt_2_0,weekly_mb_ad_ratio_lt_0_5,weekly_mb_strong_advance_breadth,weekly_mb_weak_advance_breadth,weekly_mb_strong_ma_breadth_20,weekly_mb_weak_ma_breadth_20,weekly_mb_strong_ma_breadth_50,weekly_mb_weak_ma_breadth_50,weekly_mb_timeframe,weekly_mb_universe,weekly_mb_hl_periods,weekly_mb_ma_periods,weekly_mb_bullish_momentum_5d,weekly_mb_bearish_momentum_5d,weekly_mb_net_momentum_5d,weekly_mb_bullish_momentum_10d,weekly_mb_bearish_momentum_10d,weekly_mb_net_momentum_10d,weekly_mb_bullish_momentum_20d,weekly_mb_bearish_momentum_20d,weekly_mb_net_momentum_20d,weekly_mb_breadth_thrust,weekly_mb_breadth_deterioration,weekly_mb_ad_thrust,weekly_mb_new_highs_expansion,weekly_mb_new_lows_expansion,weekly_mb_total_bullish_signals,weekly_mb_total_bearish_signals,weekly_mb_net_signal_score,weekly_mb_overall_breadth_score,weekly_mb_breadth_rating,weekly_mb_signal_strength,weekly_mb_threshold_classification,weekly_mb_market_participation,weekly_mb_consecutive_bullish_days,weekly_mb_consecutive_bearish_days
2024-10-30,weekly,993,491,494,8,-3,0.99,10797,49.45,49.75,-0.06,3.16,130,71,993,59,1.83,13.09,7.15,14065,166,186,993,-20,0.89,16.72,18.73,12400,352,304,993,48,1.16,35.45,30.61,13634,438,993,44.11,486,993,48.94,587,993,59.11,1,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,0.00,2.20,2.10,0.10,2.00,2.25,0.15,2.10,0,0,0,1,1,3,1,2,39.35,Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),49.45,38.00,0.00
2024-10-31,weekly,993,213,776,4,-563,0.27,10234,21.45,78.15,-1.26,3.34,74,97,993,-23,0.76,7.45,9.77,14042,93,289,993,-196,0.32,9.37,29.10,12204,156,508,993,-352,0.31,15.71,51.16,13282,281,993,28.30,354,993,35.65,505,993,50.86,0,1,0,1,1,1,0,1,0,1,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,0.20,2.00,2.10,0.20,1.90,2.25,0.15,2.10,0,0,0,1,1,3,2,1,27.70,Poor,Weak Signal (Bearish),Neutral,21.45,39.00,0.00
2024-11-01,weekly,993,525,463,5,62,1.13,10296,52.87,46.63,0.19,2.30,48,85,993,-37,0.56,4.83,8.56,14005,62,241,993,-179,0.26,6.24,24.27,12025,159,375,993,-216,0.42,16.01,37.76,13066,347,993,34.94,370,993,37.26,518,993,52.17,0,1,0,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,0.20,2.00,2.10,0.20,1.90,2.20,0.15,2.05,0,0,0,0,1,2,1,1,34.79,Poor,Neutral,Neutral,52.87,40.00,0.00
2024-11-04,weekly,993,541,447,5,94,1.21,10390,54.48,45.02,0.15,1.77,53,61,993,-8,0.87,5.34,6.14,13997,73,190,993,-117,0.38,7.35,19.13,11908,196,324,993,-128,0.60,19.74,32.63,12938,372,993,37.46,369,993,37.16,517,993,52.06,0,1,0,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.10,0.10,2.00,2.20,0.10,2.10,0,0,0,1,1,3,1,2,35.06,Poor,Neutral,Neutral,54.48,41.00,0.00
2024-11-05,weekly,993,867,123,3,744,7.05,11134,87.31,12.39,1.31,2.60,90,59,993,31,1.53,9.06,5.94,14028,120,138,993,-18,0.87,12.08,13.90,11890,375,207,993,168,1.81,37.76,20.85,13106,617,993,62.13,508,993,51.16,590,993,59.42,0,1,1,1,1,1,1,0,1,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,0.20,2.00,2.20,0.10,2.10,2.25,0.10,2.15,0,0,1,1,1,5,1,4,47.66,Fair,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),87.31,42.00,0.00
2024-11-06,weekly,993,739,252,2,487,2.93,11621,74.42,25.38,2.90,5.00,387,87,993,300,4.45,38.97,8.76,14328,509,141,993,368,3.61,51.26,14.20,12258,802,188,993,614,4.27,80.77,18.93,13720,731,993,73.62,663,993,66.77,684,993,68.88,1,1,1,1,1,1,1,0,1,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,0.20,2.20,2.30,0.10,2.20,2.30,0.10,2.20,0,0,1,1,1,5,1,4,52.14,Fair,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),74.42,43.00,0.00
2024-11-07,weekly,993,502,490,1,12,1.02,11633,50.55,49.35,0.33,3.82,214,34,993,180,6.29,21.55,3.42,14508,273,58,993,215,4.71,27.49,5.84,12473,395,71,993,324,5.56,39.78,7.15,14044,766,993,77.14,675,993,67.98,695,993,69.99,1,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,0.00,2.40,2.30,0.10,2.20,2.30,0.10,2.20,0,0,0,1,0,3,0,3,48.00,Fair,Weak Signal (Bullish),New Highs Expansion (Bullish),50.55,44.00,0.00
2024-11-08,weekly,993,623,367,3,256,1.70,11889,62.74,36.96,0.56,3.19,221,35,993,186,6.31,22.26,3.52,14694,272,56,993,216,4.86,27.39,5.64,12689,375,85,993,290,4.41,37.76,8.56,14334,770,993,77.54,688,993,69.28,695,993,69.99,1,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,0.00,2.40,2.30,0.10,2.20,2.25,0.10,2.15,0,0,0,1,0,3,0,3,50.83,Fair,Weak Signal (Bullish),New Highs Expansion (Bullish),62.74,45.00,0.00
2024-11-11,weekly,993,640,352,1,288,1.82,12177,64.45,35.45,0.78,2.66,315,32,993,283,9.84,31.72,3.22,14977,383,44,993,339,8.70,38.57,4.43,13028,479,104,993,375,4.61,48.24,10.47,14709,774,993,77.95,694,993,69.89,696,993,70.09,1,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,0.00,2.40,2.20,0.10,2.10,2.20,0.10,2.10,0,0,0,1,0,3,0,3,51.38,Fair,Weak Signal (Bullish),New Highs Expansion (Bullish),64.45,46.00,0.00
2024-11-12,weekly,993,277,709,7,-432,0.39,11745,27.90,71.40,-0.83,1.79,142,70,993,72,2.03,14.30,7.05,15049,167,98,993,69,1.70,16.82,9.87,13097,221,287,993,-66,0.77,22.26,28.90,14643,698,993,70.29,658,993,66.26,660,993,66.47,1,1,1,1,1,1,0,1,0,1,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,0.20,2.00,2.20,0.20,2.00,2.20,0.15,2.05,0,0,0,1,1,3,2,1,42.08,Fair,Weak Signal (Bearish),New Highs Expansion (Bullish),27.90,47.00,0.00
2024-11-13,weekly,993,456,531,6,-75,0.86,11670,45.92,53.47,-0.24,3.02,170,62,993,108,2.74,17.12,6.24,15157,206,101,993,105,2.04,20.75,10.17,13202,275,292,993,-17,0.94,27.69,29.41,14626,683,993,68.78,643,993,64.75,656,993,66.06,1,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.20,0.20,2.00,2.15,0.15,2.00,0,0,0,1,1,3,1,2,45.12,Fair,Weak Signal (Bullish),New Highs Expansion (Bullish),45.92,48.00,0.00
2024-11-14,weekly,993,278,713,2,-435,0.39,11235,28.00,71.80,-0.88,2.20,78,72,993,6,1.08,7.85,7.25,15163,97,114,993,-17,0.85,9.77,11.48,13185,155,499,993,-344,0.31,15.61,50.25,14282,560,993,56.39,609,993,61.33,620,993,62.44,0,1,0,1,1,1,0,1,0,1,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.40,1.60,2.20,0.20,2.00,2.15,0.20,1.95,0,0,0,1,1,3,2,1,39.61,Poor,Weak Signal (Bearish),Neutral,28.00,49.00,0.00
2024-11-15,weekly,993,314,673,6,-359,0.47,10876,31.62,67.77,-1.02,2.30,36,116,993,-80,0.31,3.63,11.68,15083,57,190,993,-133,0.30,5.74,19.13,13052,116,640,993,-524,0.18,11.68,64.45,13758,432,993,43.50,557,993,56.09,574,993,57.80,0,1,0,1,1,1,0,1,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.40,1.60,2.20,0.20,2.00,2.15,0.20,1.95,0,0,0,0,1,2,1,1,37.60,Poor,Weak Signal (Bearish),Neutral,31.62,50.00,0.00
2024-11-18,weekly,993,598,394,1,204,1.52,11080,60.22,39.68,0.44,2.00,62,76,993,-14,0.82,6.24,7.65,15069,89,133,993,-44,0.67,8.96,13.39,13008,191,391,993,-200,0.49,19.23,39.38,13558,425,993,42.80,580,993,58.41,587,993,59.11,0,1,0,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.40,1.60,2.20,0.20,2.00,2.15,0.15,2.00,0,0,0,1,1,3,1,2,44.34,Fair,Neutral,Neutral,60.22,51.00,0.00
2024-11-19,weekly,993,453,538,2,-85,0.84,10995,45.62,54.18,0.17,2.22,48,69,993,-21,0.70,4.83,6.95,15048,65,136,993,-71,0.48,6.55,13.70,12937,185,477,993,-292,0.39,18.63,48.04,13266,390,993,39.27,567,993,57.10,569,993,57.30,0,1,0,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.10,0.20,1.90,2.15,0.15,2.00,0,0,0,0,1,2,1,1,40.58,Fair,Neutral,Neutral,45.62,52.00,0.00
2024-11-20,weekly,993,599,386,8,213,1.55,11208,60.32,38.87,0.39,2.11,81,62,993,19,1.31,8.16,6.24,15067,95,98,993,-3,0.97,9.57,9.87,12934,296,258,993,38,1.15,29.81,25.98,13304,389,993,39.17,578,993,58.21,590,993,59.42,0,1,0,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.00,0.20,1.80,2.15,0.15,2.00,0,0,0,1,1,3,1,2,44.38,Fair,Neutral,Neutral,60.32,53.00,0.00
2024-11-21,weekly,993,861,132,0,729,6.52,11937,86.71,13.29,1.53,2.26,170,14,993,156,12.14,17.12,1.41,15223,220,27,993,193,8.15,22.16,2.72,13127,677,64,993,613,10.58,68.18,6.45,13917,639,993,64.35,686,993,69.08,642,993,64.65,1,1,1,1,1,1,1,0,1,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,0.00,2.20,2.10,0.20,1.90,2.20,0.15,2.05,0,0,1,1,0,5,0,5,54.23,Fair,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),86.71,54.00,0.00
2024-11-22,weekly,993,803,184,6,619,4.36,12556,80.87,18.53,1.25,1.91,226,5,993,221,45.20,22.76,0.50,15444,301,10,993,291,30.10,30.31,1.01,13418,799,28,993,771,28.54,80.46,2.82,14688,820,993,82.58,755,993,76.03,679,993,68.38,1,1,1,1,1,1,1,0,1,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,0.00,2.40,2.20,0.20,2.00,2.25,0.15,2.10,0,0,1,1,0,5,0,5,56.08,Fair,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),80.87,55.00,0.00
2024-11-25,weekly,993,780,211,2,569,3.70,13125,78.55,21.25,1.28,2.20,348,3,993,345,116.00,35.05,0.30,15789,494,13,993,481,38.00,49.75,1.31,13899,821,50,993,771,16.42,82.68,5.04,15459,885,993,89.12,837,993,84.29,729,993,73.41,1,1,1,1,1,1,1,0,1,0,1,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.80,0.00,2.80,2.40,0.20,2.20,2.30,0.15,2.15,0,0,1,1,0,5,0,5,59.35,Fair,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),78.55,56.00,0.00
2024-11-26,weekly,993,444,543,6,-99,0.82,13026,44.71,54.68,-0.30,1.89,118,6,993,112,19.67,11.88,0.60,15901,182,19,993,163,9.58,18.33,1.91,14062,281,76,993,205,3.70,28.30,7.65,15664,869,993,87.51,801,993,80.66,727,993,73.21,1,1,1,1,1,1,0,0,0,0,1,0,0,0,weekly,Russell1000,52;13;4,10;20;50,3.00,0.00,3.00,2.50,0.10,2.40,2.35,0.15,2.20,0,0,0,1,0,3,0,3,51.44,Fair,Moderate Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),44.71,57.00,0.00
2024-11-27,weekly,993,471,512,10,-41,0.92,12985,47.43,51.56,-0.10,1.57,162,6,993,156,27.00,16.31,0.60,16057,264,20,993,244,13.20,26.59,2.01,14306,374,120,993,254,3.12,37.66,12.08,15918,856,993,86.20,813,993,81.87,733,993,73.82,1,1,1,1,1,1,0,0,0,0,1,0,0,0,weekly,Russell1000,52;13;4,10;20;50,3.20,0.00,3.20,2.60,0.10,2.50,2.40,0.15,2.25,0,0,0,1,0,3,0,3,52.50,Fair,Moderate Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),47.43,58.00,0.00
2024-11-29,weekly,993,573,413,7,160,1.39,13145,57.70,41.59,0.21,1.09,84,4,993,80,21.00,8.46,0.40,16137,137,9,993,128,15.22,13.80,0.91,14434,200,132,993,68,1.52,20.14,13.29,15986,875,993,88.12,833,993,83.89,738,993,74.32,0,1,1,1,1,1,0,0,0,0,1,0,0,0,weekly,Russell1000,52;13;4,10;20;50,3.20,0.00,3.20,2.70,0.00,2.70,2.45,0.10,2.35,0,0,0,1,0,3,0,3,55.29,Fair,Weak Signal (Bullish),Breadth Thrust (Bullish),57.70,59.00,0.00
2024-12-02,weekly,993,398,593,2,-195,0.67,12950,40.08,59.72,-0.14,1.97,56,3,993,53,18.67,5.64,0.30,16190,122,19,993,103,6.42,12.29,1.91,14537,232,408,993,-176,0.57,23.36,41.09,15810,741,993,74.62,812,993,81.77,728,993,73.31,0,1,1,1,1,1,0,0,0,0,1,0,0,0,weekly,Russell1000,52;13;4,10;20;50,3.20,0.00,3.20,2.80,0.00,2.80,2.50,0.10,2.40,0,0,0,1,0,3,0,3,50.87,Fair,Weak Signal (Bullish),Breadth Thrust (Bullish),40.08,60.00,0.00
2024-12-03,weekly,993,334,655,4,-321,0.51,12629,33.64,65.96,-0.33,1.66,59,7,993,52,8.43,5.94,0.70,16242,112,34,993,78,3.29,11.28,3.42,14615,189,516,993,-327,0.37,19.03,51.96,15483,588,993,59.21,711,993,71.60,696,993,70.09,0,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.80,0.00,2.80,2.80,0.00,2.80,2.50,0.10,2.40,0,0,0,1,0,3,0,3,45.73,Fair,Neutral,Neutral,33.64,61.00,0.00
2024-12-04,weekly,993,533,456,4,77,1.17,12706,53.68,45.92,0.33,2.32,108,20,993,88,5.40,10.88,2.01,16330,190,75,993,115,2.53,19.13,7.55,14730,282,483,993,-201,0.58,28.40,48.64,15282,533,993,53.68,653,993,65.76,691,993,69.59,1,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.60,0.00,2.60,2.80,0.00,2.80,2.45,0.10,2.35,0,0,0,1,0,3,0,3,47.86,Fair,Weak Signal (Bullish),New Highs Expansion (Bullish),53.68,62.00,0.00
2024-12-05,weekly,993,315,677,1,-362,0.47,12344,31.72,68.18,-0.66,1.92,99,27,993,72,3.67,9.97,2.72,16402,143,87,993,56,1.64,14.40,8.76,14786,224,348,993,-124,0.64,22.56,35.05,15158,377,993,37.97,569,993,57.30,655,993,65.96,0,1,1,1,1,1,0,1,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,0.00,2.40,2.80,0.00,2.80,2.40,0.10,2.30,0,0,0,1,0,3,0,3,40.02,Fair,Weak Signal (Bearish),Neutral,31.72,63.00,0.00
2024-12-06,weekly,993,461,525,7,-64,0.88,12280,46.42,52.87,0.12,2.24,87,42,993,45,2.07,8.76,4.23,16447,139,131,993,8,1.06,14.00,13.19,14794,228,371,993,-143,0.61,22.96,37.36,15015,358,993,36.05,537,993,54.08,646,993,65.06,0,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,0.00,2.20,2.70,0.00,2.70,2.40,0.10,2.30,0,0,0,1,0,3,0,3,41.77,Fair,Neutral,Neutral,46.42,64.00,0.00
2024-12-09,weekly,993,414,574,5,-160,0.72,12120,41.69,57.80,-0.45,2.49,76,19,993,57,4.00,7.65,1.91,16504,158,188,993,-30,0.84,15.91,18.93,14764,291,424,993,-133,0.69,29.31,42.70,14882,312,993,31.42,471,993,47.43,642,993,64.65,0,1,1,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.00,2.00,2.60,0.00,2.60,2.40,0.10,2.30,0,0,0,1,0,3,0,3,38.73,Poor,Neutral,Neutral,41.69,65.00,0.00
2024-12-10,weekly,993,292,695,6,-403,0.42,11717,29.41,69.99,-0.81,1.94,32,54,993,-22,0.59,3.22,5.44,16482,57,336,993,-279,0.17,5.74,33.84,14485,111,594,993,-483,0.19,11.18,59.82,14399,258,993,25.98,399,993,40.18,591,993,59.52,0,1,0,1,1,1,0,1,0,1,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.40,0.10,2.30,2.40,0.15,2.25,0,0,0,0,1,2,2,0,32.82,Poor,Weak Signal (Bearish),Neutral,29.41,0.00,0.00
2024-12-11,weekly,993,558,430,5,128,1.30,11845,56.19,43.30,0.40,1.82,54,44,993,10,1.23,5.44,4.43,16492,78,200,993,-122,0.39,7.85,20.14,14363,162,277,993,-115,0.58,16.31,27.90,14284,319,993,32.12,451,993,45.42,592,993,59.62,0,1,0,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.30,0.10,2.20,2.40,0.10,2.30,0,0,0,1,0,3,0,3,39.77,Poor,Neutral,Neutral,56.19,1.00,0.00
2024-12-12,weekly,993,343,644,6,-301,0.53,11544,34.54,64.85,-0.45,1.71,35,52,993,-17,0.67,3.52,5.24,16475,53,240,993,-187,0.22,5.34,24.17,14176,148,328,993,-180,0.45,14.90,33.03,14104,272,993,27.39,395,993,39.78,568,993,57.20,0,1,0,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.20,0.10,2.10,2.40,0.10,2.30,0,0,0,0,1,2,1,1,33.14,Poor,Neutral,Neutral,34.54,2.00,0.00
2024-12-13,weekly,993,306,680,7,-374,0.45,11170,30.82,68.48,-0.47,1.79,28,83,993,-55,0.34,2.82,8.36,16420,43,341,993,-298,0.13,4.33,34.34,13878,123,470,993,-347,0.26,12.39,47.33,13757,234,993,23.56,338,993,34.04,536,993,53.98,0,1,0,1,1,1,0,1,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.10,0.10,2.00,2.40,0.05,2.35,0,0,0,0,1,2,1,1,29.87,Poor,Weak Signal (Bearish),Neutral,30.82,3.00,0.00
2024-12-16,weekly,993,443,545,5,-102,0.81,11068,44.61,54.88,-0.09,1.85,49,100,993,-51,0.49,4.93,10.07,16369,71,321,993,-250,0.22,7.15,32.33,13628,214,463,993,-249,0.46,21.55,46.63,13508,274,993,27.59,328,993,33.03,521,993,52.47,0,1,0,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.00,0.10,1.90,2.40,0.05,2.35,0,0,0,0,1,2,1,1,31.95,Poor,Neutral,Neutral,44.61,4.00,0.00
2024-12-17,weekly,993,220,770,3,-550,0.29,10518,22.16,77.54,-0.83,1.48,27,139,993,-112,0.19,2.72,14.00,16257,46,504,993,-458,0.09,4.63,50.76,13170,117,658,993,-541,0.18,11.78,66.26,12967,194,993,19.54,256,993,25.78,454,993,45.72,0,1,0,1,1,1,0,1,0,1,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.20,1.80,2.00,0.20,1.80,2.40,0.10,2.30,0,0,0,0,1,2,2,0,23.60,Poor,Weak Signal (Bearish),Neutral,22.16,0.00,0.00
2024-12-18,weekly,993,23,969,1,-946,0.02,9572,2.32,97.58,-3.47,1.99,20,237,993,-217,0.08,2.01,23.87,16040,43,759,993,-716,0.06,4.33,76.44,12454,110,885,993,-775,0.12,11.08,89.12,12192,36,993,3.63,81,993,8.16,252,993,25.38,0,1,0,1,1,1,0,1,0,1,0,1,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.60,1.40,2.00,0.40,1.60,2.40,0.20,2.20,0,1,0,0,1,2,4,-2,9.26,Very Poor,Moderate Bearish,Breadth Deterioration (Bearish),2.32,0.00,1.00
2024-12-19,weekly,993,418,569,6,-151,0.73,9421,42.09,57.30,-0.31,1.89,5,245,993,-240,0.02,0.50,24.67,15800,7,618,993,-611,0.01,0.70,62.24,11843,21,687,993,-666,0.03,2.11,69.18,11526,60,993,6.04,85,993,8.56,259,993,26.08,0,1,0,1,0,1,0,0,0,0,0,1,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,0.80,1.20,2.00,0.50,1.50,2.40,0.25,2.15,0,1,0,0,1,2,3,-1,17.51,Very Poor,Weak Signal (Bearish),Breadth Deterioration (Bearish),42.09,0.00,2.00
2024-12-20,weekly,993,821,169,3,652,4.86,10073,82.68,17.02,1.24,1.64,9,168,993,-159,0.05,0.91,16.92,15641,17,461,993,-444,0.04,1.71,46.42,11399,83,504,993,-421,0.16,8.36,50.76,11105,128,993,12.89,115,993,11.58,294,993,29.61,0,1,0,1,0,1,1,0,1,0,0,1,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,1.00,1.20,2.10,0.60,1.50,2.40,0.30,2.10,0,1,1,0,1,4,3,1,27.41,Poor,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),82.68,1.00,0.00
2024-12-23,weekly,993,539,447,7,92,1.21,10165,54.28,45.02,0.16,1.21,4,74,993,-70,0.05,0.40,7.45,15571,12,177,993,-165,0.07,1.21,17.82,11234,55,188,993,-133,0.29,5.54,18.93,10972,178,993,17.93,129,993,12.99,294,993,29.61,0,1,0,1,0,1,0,0,0,0,0,1,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,1.20,1.00,2.10,0.70,1.40,2.35,0.35,2.00,0,1,0,0,1,2,3,-1,22.16,Poor,Weak Signal (Bearish),Breadth Deterioration (Bearish),54.28,0.00,1.00
2024-12-24,weekly,993,874,114,5,760,7.67,10925,88.02,11.48,0.79,0.85,9,22,993,-13,0.41,0.91,2.22,15558,18,43,993,-25,0.42,1.81,4.33,11209,378,49,993,329,7.71,38.07,4.93,11301,329,993,33.13,190,993,19.13,341,993,34.34,0,1,0,1,1,1,1,0,1,0,0,1,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,1.20,1.20,2.20,0.70,1.50,2.30,0.40,1.90,0,1,1,0,0,4,2,2,31.93,Poor,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),88.02,1.00,0.00
2024-12-26,weekly,993,600,384,9,216,1.56,11141,60.42,38.67,0.24,1.03,18,5,993,13,3.60,1.81,0.50,15571,37,14,993,23,2.64,3.73,1.41,11232,516,20,993,496,25.80,51.96,2.01,11797,415,993,41.79,202,993,20.34,354,993,35.65,0,1,0,1,1,1,0,0,0,0,0,0,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,0.80,1.60,2.20,0.70,1.50,2.25,0.40,1.85,0,1,0,0,0,2,1,1,27.10,Poor,Neutral,Neutral,60.42,2.00,0.00
2024-12-27,weekly,993,95,895,3,-800,0.11,10341,9.57,90.13,-0.91,0.91,6,27,993,-21,0.22,0.60,2.72,15550,23,81,993,-58,0.28,2.32,8.16,11174,339,224,993,115,1.51,34.14,22.56,11912,289,993,29.10,143,993,14.40,299,993,30.11,0,1,0,1,1,1,0,1,0,1,0,1,0,0,weekly,Russell1000,52;13;4,10;20;50,2.40,1.00,1.40,2.20,0.90,1.30,2.20,0.50,1.70,0,1,0,0,0,2,3,-1,13.76,Very Poor,Moderate Bearish,Breadth Deterioration (Bearish),9.57,0.00,1.00
2024-12-30,weekly,993,102,885,6,-783,0.12,9558,10.27,89.12,-0.96,1.17,4,146,993,-142,0.03,0.40,14.70,15408,8,337,993,-329,0.02,0.81,33.94,10845,46,867,993,-821,0.05,4.63,87.31,11091,171,993,17.22,101,993,10.17,238,993,23.97,0,1,0,1,0,1,0,1,0,1,0,1,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,1.20,1.00,2.20,1.10,1.10,2.15,0.60,1.55,0,1,0,0,1,2,4,-2,11.10,Very Poor,Moderate Bearish,Breadth Deterioration (Bearish),10.27,0.00,2.00
2024-12-31,weekly,993,563,421,9,142,1.34,9700,56.70,42.40,0.11,1.11,3,20,993,-17,0.15,0.30,2.01,15391,16,73,993,-57,0.22,1.61,7.35,10788,108,161,993,-53,0.67,10.88,16.21,11038,279,993,28.10,112,993,11.28,241,993,24.27,0,1,0,1,1,1,0,0,0,0,0,1,0,0,weekly,Russell1000,52;13;4,10;20;50,2.20,1.20,1.00,2.20,1.20,1.00,2.10,0.65,1.45,0,1,0,0,0,2,2,0,20.79,Poor,Weak Signal (Bearish),Breadth Deterioration (Bearish),56.70,0.00,0.00
2025-01-02,weekly,993,390,600,3,-210,0.65,9490,39.27,60.42,-0.12,1.65,5,79,993,-74,0.06,0.50,7.96,15317,50,208,993,-158,0.24,5.04,20.95,10630,285,364,993,-79,0.78,28.70,36.66,10959,302,993,30.41,133,993,13.39,227,993,22.86,0,1,0,1,1,1,0,0,0,0,0,1,0,0,weekly,Russell1000,52;13;4,10;20;50,2.00,1.20,0.80,2.20,1.20,1.00,2.10,0.70,1.40,0,1,0,0,1,2,3,-1,17.59,Very Poor,Weak Signal (Bearish),Breadth Deterioration (Bearish),39.27,0.00,1.00
