date,timeframe,monthly_mb_total_stocks,monthly_mb_advancing_stocks,monthly_mb_declining_stocks,monthly_mb_unchanged_stocks,monthly_mb_net_advances,monthly_mb_ad_ratio,monthly_mb_ad_line,monthly_mb_advance_pct,monthly_mb_decline_pct,monthly_mb_avg_pct_change,monthly_mb_pct_change_volatility,monthly_mb_long_new_highs,monthly_mb_long_new_lows,monthly_mb_total_stocks_hl_long,monthly_mb_net_long_new_highs,monthly_mb_hl_ratio_long,monthly_mb_long_new_highs_pct,monthly_mb_long_new_lows_pct,monthly_mb_net_hl_line_long,monthly_mb_medium_new_highs,monthly_mb_medium_new_lows,monthly_mb_total_stocks_hl_medium,monthly_mb_net_medium_new_highs,monthly_mb_hl_ratio_medium,monthly_mb_medium_new_highs_pct,monthly_mb_medium_new_lows_pct,monthly_mb_net_hl_line_medium,monthly_mb_short_new_highs,monthly_mb_short_new_lows,monthly_mb_total_stocks_hl_short,monthly_mb_net_short_new_highs,monthly_mb_hl_ratio_short,monthly_mb_short_new_highs_pct,monthly_mb_short_new_lows_pct,monthly_mb_net_hl_line_short,monthly_mb_stocks_above_ma_3,monthly_mb_total_stocks_ma_3,monthly_mb_pct_above_ma_3,monthly_mb_stocks_above_ma_6,monthly_mb_total_stocks_ma_6,monthly_mb_pct_above_ma_6,monthly_mb_stocks_above_ma_12,monthly_mb_total_stocks_ma_12,monthly_mb_pct_above_ma_12,monthly_mb_long_new_highs_gt_100,monthly_mb_long_success_condition,monthly_mb_medium_new_highs_gt_100,monthly_mb_medium_success_condition,monthly_mb_short_new_highs_gt_100,monthly_mb_short_success_condition,monthly_mb_ad_ratio_gt_2_0,monthly_mb_ad_ratio_lt_0_5,monthly_mb_strong_advance_breadth,monthly_mb_weak_advance_breadth,monthly_mb_timeframe,monthly_mb_universe,monthly_mb_hl_periods,monthly_mb_ma_periods,monthly_mb_bullish_momentum_5d,monthly_mb_bearish_momentum_5d,monthly_mb_net_momentum_5d,monthly_mb_bullish_momentum_10d,monthly_mb_bearish_momentum_10d,monthly_mb_net_momentum_10d,monthly_mb_bullish_momentum_20d,monthly_mb_bearish_momentum_20d,monthly_mb_net_momentum_20d,monthly_mb_overall_breadth_score,monthly_mb_breadth_rating,monthly_mb_signal_strength,monthly_mb_threshold_classification,monthly_mb_market_participation
2024-05-21,monthly,502,253,245,4,8,1.03,3349,50.40,48.80,-0.07,1.35,98,59,502,39,1.66,19.52,11.75,3643,161,228,502,-67,0.71,32.07,45.42,3970,502,502,502,0,1.00,100.00,100.00,0,222,502,44.22,252,502,50.20,320,502,63.75,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.00,2.20,2.30,0.05,2.25,10.08,Very Poor,Neutral,Neutral,50.40
2024-05-22,monthly,502,178,321,3,-143,0.55,3206,35.46,63.94,-0.35,1.94,98,92,502,6,1.07,19.52,18.33,3649,164,259,502,-95,0.63,32.67,51.59,3875,502,502,502,0,1.00,100.00,100.00,0,191,502,38.05,197,502,39.24,275,502,54.78,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.20,0.00,2.20,2.30,0.05,2.25,7.09,Very Poor,Neutral,Neutral,35.46
2024-05-23,monthly,502,57,445,0,-388,0.13,2818,11.35,88.65,-1.40,1.46,60,182,502,-122,0.33,11.95,36.25,3527,105,373,502,-268,0.28,20.92,74.30,3607,502,502,502,0,1.00,100.00,100.00,0,54,502,10.76,83,502,16.53,149,502,29.68,0,1,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.10,0.10,2.00,2.30,0.10,2.20,2.27,Very Poor,Weak Signal (Bearish),Neutral,11.35
2024-05-24,monthly,502,358,143,1,215,2.50,3033,71.31,28.49,0.68,1.82,49,118,502,-69,0.42,9.76,23.51,3458,78,200,502,-122,0.39,15.54,39.84,3485,502,502,502,0,1.00,100.00,100.00,0,217,502,43.23,146,502,29.08,174,502,34.66,0,1,0,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.10,2.10,2.35,0.10,2.25,14.26,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),71.31
2024-05-28,monthly,502,137,361,4,-224,0.38,2809,27.29,71.91,-0.73,1.52,48,204,502,-156,0.24,9.56,40.64,3302,104,279,502,-175,0.37,20.72,55.58,3310,502,502,502,0,1.00,100.00,100.00,0,170,502,33.86,107,502,21.31,135,502,26.89,0,1,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.20,2.00,2.30,0.15,2.15,5.46,Very Poor,Weak Signal (Bearish),Neutral,27.29
2024-05-29,monthly,502,58,442,2,-384,0.13,2425,11.55,88.05,-1.12,1.16,15,313,502,-298,0.05,2.99,62.35,3004,31,410,502,-379,0.08,6.18,81.67,2931,502,502,502,0,1.00,100.00,100.00,0,51,502,10.16,61,502,12.15,85,502,16.93,0,1,0,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.20,0.60,1.60,2.20,0.30,1.90,2.30,0.15,2.15,2.31,Very Poor,Weak Signal (Bearish),Neutral,11.55
2024-05-30,monthly,502,357,142,3,215,2.51,2640,71.12,28.29,0.39,2.26,24,137,502,-113,0.18,4.78,27.29,2891,89,198,502,-109,0.45,17.73,39.44,2822,502,502,502,0,1.00,100.00,100.00,0,257,502,51.20,148,502,29.48,105,502,20.92,0,1,0,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.40,0.60,1.80,2.20,0.30,1.90,2.35,0.15,2.20,14.22,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),71.12
2024-05-31,monthly,502,416,85,1,331,4.89,2971,82.87,16.93,1.26,1.91,53,98,502,-45,0.54,10.56,19.52,2846,349,133,502,216,2.62,69.52,26.49,3038,502,502,502,0,1.00,100.00,100.00,0,411,502,81.87,349,502,69.52,232,502,46.22,0,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.60,0.40,2.20,2.30,0.30,2.00,2.35,0.15,2.20,16.57,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),82.87
2024-06-03,monthly,502,174,325,3,-151,0.54,2820,34.66,64.74,-0.48,1.56,69,81,502,-12,0.85,13.75,16.14,2834,326,112,502,214,2.91,64.94,22.31,3252,502,502,502,0,1.00,100.00,100.00,0,279,502,55.58,275,502,54.78,188,502,37.45,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.40,0.40,2.00,2.30,0.30,2.00,2.30,0.15,2.15,6.93,Very Poor,Neutral,Neutral,34.66
2024-06-04,monthly,502,231,270,1,-39,0.86,2781,46.02,53.78,-0.22,1.40,54,83,502,-29,0.65,10.76,16.53,2805,149,161,502,-12,0.93,29.68,32.07,3240,502,502,502,0,1.00,100.00,100.00,0,202,502,40.24,266,502,52.99,203,502,40.44,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.40,0.20,2.20,2.30,0.30,2.00,2.25,0.15,2.10,9.20,Very Poor,Neutral,Neutral,46.02
2024-06-05,monthly,502,326,173,3,153,1.88,2934,64.94,34.46,0.65,1.68,65,57,502,8,1.14,12.95,11.35,2813,161,167,502,-6,0.96,32.07,33.27,3234,502,502,502,0,1.00,100.00,100.00,0,295,502,58.76,308,502,61.35,247,502,49.20,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.30,2.00,2.25,0.15,2.10,12.99,Very Poor,Neutral,Neutral,64.94
2024-06-06,monthly,502,199,300,3,-101,0.66,2833,39.64,59.76,-0.21,1.33,70,47,502,23,1.49,13.94,9.36,2836,229,127,502,102,1.80,45.62,25.30,3336,502,502,502,0,1.00,100.00,100.00,0,250,502,49.80,255,502,50.80,233,502,46.41,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.30,0.30,2.00,2.25,0.15,2.10,7.93,Very Poor,Neutral,Neutral,39.64
2024-06-07,monthly,502,188,310,4,-122,0.61,2711,37.45,61.75,-0.33,1.15,51,65,502,-14,0.78,10.16,12.95,2822,178,205,502,-27,0.87,35.46,40.84,3309,502,502,502,0,1.00,100.00,100.00,0,169,502,33.67,204,502,40.64,220,502,43.82,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.30,0.20,2.10,2.20,0.15,2.05,7.49,Very Poor,Neutral,Neutral,37.45
2024-06-10,monthly,502,289,210,3,79,1.38,2790,57.57,41.83,0.36,1.85,61,80,502,-19,0.76,12.15,15.94,2803,134,264,502,-130,0.51,26.69,52.59,3179,502,502,502,0,1.00,100.00,100.00,0,257,502,51.20,259,502,51.59,247,502,49.20,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.20,0.20,2.00,2.20,0.15,2.05,11.51,Very Poor,Neutral,Neutral,57.57
2024-06-11,monthly,502,181,316,5,-135,0.57,2655,36.06,62.95,-0.35,1.30,44,89,502,-45,0.49,8.76,17.73,2758,103,238,502,-135,0.43,20.52,47.41,3044,502,502,502,0,1.00,100.00,100.00,0,209,502,41.63,196,502,39.04,220,502,43.82,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.20,0.10,2.10,2.20,0.15,2.05,7.21,Very Poor,Neutral,Neutral,36.06
2024-06-12,monthly,502,298,202,2,96,1.48,2751,59.36,40.24,0.57,1.76,143,59,502,84,2.42,28.49,11.75,2842,360,135,502,225,2.67,71.71,26.89,3269,502,502,502,0,1.00,100.00,100.00,0,264,502,52.59,250,502,49.80,266,502,52.99,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.20,0.00,2.20,2.20,0.15,2.05,11.87,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),59.36
2024-06-13,monthly,502,183,314,5,-131,0.58,2620,36.45,62.55,-0.29,1.55,56,117,502,-61,0.48,11.16,23.31,2781,82,232,502,-150,0.35,16.33,46.22,3119,502,502,502,0,1.00,100.00,100.00,0,213,502,42.43,220,502,43.82,235,502,46.81,0,1,0,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.10,0.00,2.10,2.15,0.15,2.00,7.29,Very Poor,Neutral,Neutral,36.45
2024-06-14,monthly,502,135,365,2,-230,0.37,2390,26.89,72.71,-0.64,1.53,27,153,502,-126,0.18,5.38,30.48,2655,41,309,502,-268,0.13,8.17,61.55,2851,502,502,502,0,1.00,100.00,100.00,0,144,502,28.69,167,502,33.27,178,502,35.46,0,1,0,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.00,0.10,1.90,2.15,0.20,1.95,5.38,Very Poor,Weak Signal (Bearish),Neutral,26.89
2024-06-17,monthly,502,360,140,2,220,2.57,2610,71.71,27.89,0.70,1.46,80,97,502,-17,0.82,15.94,19.32,2638,210,178,502,32,1.18,41.83,35.46,2883,502,502,502,0,1.00,100.00,100.00,0,305,502,60.76,260,502,51.79,227,502,45.22,0,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.10,2.00,2.20,0.20,2.00,14.34,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),71.71
2024-06-18,monthly,502,318,180,4,138,1.77,2748,63.35,35.86,0.27,1.37,112,65,502,47,1.72,22.31,12.95,2685,324,93,502,231,3.48,64.54,18.53,3114,502,502,502,0,1.00,100.00,100.00,0,339,502,67.53,294,502,58.57,260,502,51.79,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.10,2.00,2.20,0.20,2.00,12.67,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),63.35
2024-06-20,monthly,502,286,215,1,71,1.33,2819,56.97,42.83,0.11,1.75,104,59,502,45,1.76,20.72,11.75,2730,262,109,502,153,2.40,52.19,21.71,3267,502,502,502,0,1.00,100.00,100.00,0,297,502,59.16,315,502,62.75,298,502,59.36,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.10,2.00,2.20,0.20,2.00,11.39,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),56.97
2024-06-21,monthly,502,293,206,3,87,1.42,2906,58.37,41.04,0.14,1.13,82,35,502,47,2.34,16.33,6.97,2777,211,150,502,61,1.41,42.03,29.88,3328,502,502,502,0,1.00,100.00,100.00,0,298,502,59.36,339,502,67.53,307,502,61.16,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.10,2.00,2.20,0.20,2.00,11.67,Very Poor,Neutral,Neutral,58.37
2024-06-24,monthly,502,354,145,3,209,2.44,3115,70.52,28.88,0.49,1.62,164,15,502,149,10.93,32.67,2.99,2926,343,56,502,287,6.12,68.33,11.16,3615,502,502,502,0,1.00,100.00,100.00,0,377,502,75.10,385,502,76.69,362,502,72.11,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.40,0.00,2.40,2.20,0.10,2.10,2.25,0.15,2.10,14.10,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),70.52
2024-06-25,monthly,502,121,377,4,-256,0.32,2859,24.10,75.10,-0.66,1.53,59,48,502,11,1.23,11.75,9.56,2937,106,207,502,-101,0.51,21.12,41.24,3514,502,502,502,0,1.00,100.00,100.00,0,166,502,33.07,237,502,47.21,277,502,55.18,0,1,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.20,0.20,2.00,4.82,Very Poor,Weak Signal (Bearish),Neutral,24.10
2024-06-26,monthly,502,173,328,1,-155,0.53,2704,34.46,65.34,-0.36,1.49,30,84,502,-54,0.36,5.98,16.73,2883,58,324,502,-266,0.18,11.55,64.54,3248,502,502,502,0,1.00,100.00,100.00,0,117,502,23.31,164,502,32.67,239,502,47.61,0,1,0,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.20,0.15,2.05,6.89,Very Poor,Neutral,Neutral,34.46
2024-06-27,monthly,502,286,214,2,72,1.34,2776,56.97,42.63,0.18,1.31,51,50,502,1,1.02,10.16,9.96,2884,130,174,502,-44,0.75,25.90,34.66,3204,502,502,502,0,1.00,100.00,100.00,0,249,502,49.60,192,502,38.25,249,502,49.60,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.20,0.10,2.10,11.39,Very Poor,Neutral,Neutral,56.97
2024-06-28,monthly,502,269,232,1,37,1.16,2813,53.59,46.22,0.05,1.79,86,54,502,32,1.59,17.13,10.76,2916,310,152,502,158,2.04,61.75,30.28,3362,502,502,502,0,1.00,100.00,100.00,0,272,502,54.18,214,502,42.63,251,502,50.00,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.15,0.10,2.05,10.72,Very Poor,Neutral,Neutral,53.59
2024-07-01,monthly,502,126,373,3,-247,0.34,2566,25.10,74.30,-0.73,1.39,85,107,502,-22,0.79,16.93,21.31,2894,216,274,502,-58,0.79,43.03,54.58,3304,502,502,502,0,1.00,100.00,100.00,0,151,502,30.08,153,502,30.48,197,502,39.24,0,0,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,1.80,0.40,1.40,2.10,0.20,1.90,2.05,0.15,1.90,5.02,Very Poor,Weak Signal (Bearish),Neutral,25.10
2024-07-02,monthly,502,343,156,3,187,2.20,2753,68.33,31.08,0.43,1.15,52,107,502,-55,0.49,10.36,21.31,2839,103,228,502,-125,0.45,20.52,45.42,3179,502,502,502,0,1.00,100.00,100.00,0,258,502,51.39,220,502,43.82,230,502,45.82,0,0,1,1,1,1,1,0,0,0,monthly,SP500,12;3;1,3;6;12,1.60,0.20,1.40,1.90,0.20,1.70,2.00,0.15,1.85,13.67,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),68.33
2024-07-03,monthly,502,247,250,5,-3,0.99,2750,49.20,49.80,0.09,1.17,76,44,502,32,1.73,15.14,8.76,2871,175,109,502,66,1.61,34.86,21.71,3245,502,502,502,0,1.00,100.00,100.00,0,293,502,58.37,242,502,48.21,226,502,45.02,0,0,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,1.40,0.20,1.20,1.80,0.20,1.60,1.95,0.15,1.80,9.84,Very Poor,Neutral,Neutral,49.20
2024-07-05,monthly,502,237,261,4,-24,0.91,2726,47.21,51.99,-0.06,1.26,48,94,502,-46,0.51,9.56,18.73,2825,141,222,502,-81,0.64,28.09,44.22,3164,502,502,502,0,1.00,100.00,100.00,0,237,502,47.21,230,502,45.82,209,502,41.63,0,0,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,1.20,0.20,1.00,1.70,0.20,1.50,1.90,0.15,1.75,9.44,Very Poor,Neutral,Neutral,47.21
2024-07-08,monthly,502,279,222,1,57,1.26,2783,55.58,44.22,0.20,1.43,57,50,502,7,1.14,11.35,9.96,2832,220,133,502,87,1.65,43.82,26.49,3251,502,502,502,0,1.00,100.00,100.00,0,267,502,53.19,258,502,51.39,232,502,46.22,0,0,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,1.00,0.20,0.80,1.60,0.20,1.40,1.85,0.15,1.70,11.12,Very Poor,Neutral,Neutral,55.58
2024-07-09,monthly,502,199,300,3,-101,0.66,2682,39.64,59.76,-0.19,1.26,72,96,502,-24,0.75,14.34,19.12,2808,197,192,502,5,1.03,39.24,38.25,3256,502,502,502,0,1.00,100.00,100.00,0,230,502,45.82,250,502,49.80,226,502,45.02,0,0,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,1.00,0.00,1.00,1.40,0.20,1.20,1.80,0.15,1.65,7.93,Very Poor,Neutral,Neutral,39.64
2024-07-10,monthly,502,399,101,2,298,3.95,2980,79.48,20.12,0.89,1.21,91,75,502,16,1.21,18.13,14.94,2824,242,157,502,85,1.54,48.21,31.27,3341,502,502,502,0,1.00,100.00,100.00,0,385,502,76.69,352,502,70.12,313,502,62.35,0,0,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,1.20,0.00,1.20,1.40,0.10,1.30,1.80,0.15,1.65,15.90,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),79.48
2024-07-11,monthly,502,391,111,0,280,3.52,3260,77.89,22.11,1.16,2.09,238,23,502,215,10.35,47.41,4.58,3039,410,73,502,337,5.62,81.67,14.54,3678,502,502,502,0,1.00,100.00,100.00,0,405,502,80.68,404,502,80.48,395,502,78.69,1,0,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,1.40,0.00,1.40,1.40,0.10,1.30,1.80,0.15,1.65,15.58,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),77.89
2024-07-12,monthly,502,406,94,2,312,4.32,3572,80.88,18.73,0.82,1.23,292,5,502,287,58.40,58.17,1.00,3326,398,39,502,359,10.21,79.28,7.77,4037,502,502,502,0,1.00,100.00,100.00,0,423,502,84.26,424,502,84.46,421,502,83.86,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,1.80,0.00,1.80,1.50,0.10,1.40,1.85,0.15,1.70,16.18,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),80.88
2024-07-15,monthly,502,282,220,0,62,1.28,3634,56.18,43.82,0.12,1.85,206,21,502,185,9.81,41.04,4.18,3511,257,90,502,167,2.86,51.20,17.93,4204,502,502,502,0,1.00,100.00,100.00,0,334,502,66.53,391,502,77.89,407,502,81.08,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,1.50,0.10,1.40,1.85,0.15,1.70,11.24,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),56.18
2024-07-16,monthly,502,442,58,2,384,7.62,4018,88.05,11.55,1.69,1.84,280,16,502,264,17.50,55.78,3.19,3775,331,74,502,257,4.47,65.94,14.74,4461,502,502,502,0,1.00,100.00,100.00,0,424,502,84.46,437,502,87.05,438,502,87.25,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.40,0.00,2.40,1.70,0.00,1.70,1.90,0.10,1.80,17.61,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),88.05
2024-07-17,monthly,502,244,256,2,-12,0.95,4006,48.61,51.00,-0.47,2.64,277,45,502,232,6.16,55.18,8.96,4007,314,113,502,201,2.78,62.55,22.51,4662,502,502,502,0,1.00,100.00,100.00,0,334,502,66.53,380,502,75.70,404,502,80.48,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.40,0.00,2.40,1.80,0.00,1.80,1.85,0.10,1.75,9.72,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),48.61
2024-07-18,monthly,502,115,385,2,-270,0.30,3736,22.91,76.69,-0.86,1.66,216,61,502,155,3.54,43.03,12.15,4162,235,187,502,48,1.26,46.81,37.25,4710,502,502,502,0,1.00,100.00,100.00,0,150,502,29.88,278,502,55.38,371,502,73.90,1,1,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.40,0.20,2.20,1.90,0.10,1.80,1.85,0.15,1.70,4.58,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),22.91
2024-07-19,monthly,502,142,358,2,-216,0.40,3520,28.29,71.31,-0.61,1.62,16,46,502,-30,0.35,3.19,9.16,4132,30,306,502,-276,0.10,5.98,60.96,4434,502,502,502,0,1.00,100.00,100.00,0,86,502,17.13,173,502,34.46,329,502,65.54,0,1,0,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.20,0.40,1.80,2.00,0.20,1.80,1.85,0.20,1.65,5.66,Very Poor,Weak Signal (Bearish),Neutral,28.29
2024-07-22,monthly,502,394,105,3,289,3.75,3809,78.49,20.92,0.88,1.67,26,17,502,9,1.53,5.18,3.39,4141,85,198,502,-113,0.43,16.93,39.44,4321,502,502,502,0,1.00,100.00,100.00,0,346,502,68.92,262,502,52.19,368,502,73.31,0,1,0,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.40,0.40,2.00,2.20,0.20,2.00,1.90,0.20,1.70,15.70,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),78.49
2024-07-23,monthly,502,190,310,2,-120,0.61,3689,37.85,61.75,-0.32,1.78,68,29,502,39,2.34,13.55,5.78,4180,228,127,502,101,1.80,45.42,25.30,4422,502,502,502,0,1.00,100.00,100.00,0,257,502,51.20,206,502,41.04,318,502,63.35,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.40,1.80,2.30,0.20,2.10,1.85,0.20,1.65,7.57,Very Poor,Neutral,Neutral,37.85
2024-07-24,monthly,502,160,340,2,-180,0.47,3509,31.87,67.73,-1.29,2.80,53,91,502,-38,0.58,10.56,18.13,4142,151,282,502,-131,0.54,30.08,56.18,4291,502,502,502,0,1.00,100.00,100.00,0,144,502,28.69,137,502,27.29,222,502,44.22,0,1,1,1,1,1,0,1,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.40,1.80,2.30,0.20,2.10,1.85,0.15,1.70,6.37,Very Poor,Weak Signal (Bearish),Neutral,31.87
2024-07-25,monthly,502,285,215,2,70,1.33,3579,56.77,42.83,0.04,3.17,120,122,502,-2,0.98,23.90,24.30,4140,238,253,502,-15,0.94,47.41,50.40,4276,502,502,502,0,1.00,100.00,100.00,0,231,502,46.02,204,502,40.64,229,502,45.62,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.30,0.20,2.10,1.85,0.15,1.70,11.35,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),56.77
2024-07-26,monthly,502,438,61,3,377,7.18,3956,87.25,12.15,1.47,2.95,90,45,502,45,2.00,17.93,8.96,4185,191,66,502,125,2.89,38.05,13.15,4401,502,502,502,0,1.00,100.00,100.00,0,413,502,82.27,326,502,64.94,307,502,61.16,0,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.20,2.10,1.90,0.15,1.75,17.45,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),87.25
2024-07-29,monthly,502,272,226,4,46,1.20,4002,54.18,45.02,0.15,1.39,79,34,502,45,2.32,15.74,6.77,4230,213,62,502,151,3.44,42.43,12.35,4552,502,502,502,0,1.00,100.00,100.00,0,360,502,71.71,335,502,66.73,305,502,60.76,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.30,0.20,2.10,1.90,0.15,1.75,10.84,Very Poor,Neutral,Neutral,54.18
2024-07-30,monthly,502,333,167,2,166,1.99,4168,66.33,33.27,0.36,2.20,149,57,502,92,2.61,29.68,11.35,4322,321,123,502,198,2.61,63.94,24.50,4750,502,502,502,0,1.00,100.00,100.00,0,333,502,66.33,348,502,69.32,298,502,59.36,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.20,2.00,1.95,0.10,1.85,13.27,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),66.33
2024-07-31,monthly,502,290,211,1,79,1.37,4247,57.77,42.03,0.62,2.52,170,26,502,144,6.54,33.86,5.18,4466,327,74,502,253,4.42,65.14,14.74,5003,502,502,502,0,1.00,100.00,100.00,0,343,502,68.33,400,502,79.68,331,502,65.94,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.20,2.00,2.00,0.10,1.90,11.55,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),57.77
2024-08-01,monthly,502,169,332,1,-163,0.51,4084,33.67,66.14,-1.14,3.08,114,114,502,0,1.00,22.71,22.71,4466,190,259,502,-69,0.73,37.85,51.59,4934,502,502,502,0,1.00,100.00,100.00,0,185,502,36.85,256,502,51.00,269,502,53.59,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.10,2.10,2.05,0.10,1.95,6.73,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),33.67
2024-08-02,monthly,502,131,371,0,-240,0.35,3844,26.10,73.90,-1.85,2.94,93,204,502,-111,0.46,18.53,40.64,4355,128,364,502,-236,0.35,25.50,72.51,4698,502,502,502,0,1.00,100.00,100.00,0,149,502,29.68,166,502,33.07,209,502,41.63,0,1,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.10,2.10,2.10,0.15,1.95,5.22,Very Poor,Weak Signal (Bearish),Neutral,26.10
