Date,Consumer non-durables,Electronic technology,Finance,Health technology,Retail trade,Technology services
2025-02-28 00:00:00-05:00,139.9101,187.4767,173300.4999,433.7104,287.5144,347.1555
2025-03-03 00:00:00-05:00,141.3903,179.5876,171101.7736,437.1549,282.2364,340.8652
2025-03-04 00:00:00-05:00,138.4414,179.9416,166100.9671,429.8178,279.3339,339.8235
2025-03-05 00:00:00-05:00,138.8476,182.0621,167026.4542,437.4351,283.9667,347.9383
2025-03-06 00:00:00-05:00,139.0519,176.5437,167061.0558,429.6452,276.7256,336.9656
2025-03-07 00:00:00-05:00,139.0452,181.1607,166120.0149,415.7194,268.7132,336.0371
2025-03-10 00:00:00-04:00,138.7891,172.0405,166572.8161,400.7837,261.9278,322.7825
2025-03-11 00:00:00-04:00,137.4891,171.5535,166516.7872,398.3232,262.1385,324.4351
2025-03-12 00:00:00-04:00,135.0503,174.3225,166733.9731,396.8610,262.3984,330.2473
2025-03-13 00:00:00-04:00,134.6294,171.1547,169240.7778,388.9622,254.3354,321.2296
2025-03-14 00:00:00-04:00,134.8197,176.3081,172447.2199,393.5669,258.7093,329.6162
2025-03-17 00:00:00-04:00,137.2635,176.1758,175510.3664,398.2069,259.5970,330.6736
2025-03-18 00:00:00-04:00,135.6400,173.2046,175226.2098,397.3902,255.1994,322.7024
2025-03-19 00:00:00-04:00,136.2322,176.1384,176612.1361,401.8634,257.8412,327.2791
2025-03-20 00:00:00-04:00,135.7119,175.5304,177282.6491,403.5671,256.9534,326.3403
2025-03-21 00:00:00-04:00,134.7426,176.1314,174780.5910,401.6903,258.5377,330.2955
2025-03-24 00:00:00-04:00,134.7823,179.2028,176563.8408,411.1874,265.8399,336.8537
2025-03-25 00:00:00-04:00,133.9150,179.5099,177305.8504,405.8163,266.8008,340.8335
2025-03-26 00:00:00-04:00,136.3016,173.8503,178645.9004,396.9563,264.1680,333.0123
2025-03-27 00:00:00-04:00,137.6224,172.0669,179314.2155,395.6852,265.4048,329.9842
2025-03-28 00:00:00-04:00,135.9923,168.2748,176696.4041,395.3312,258.8003,317.3419
2025-03-31 00:00:00-04:00,137.9959,168.5574,178529.0547,398.1409,260.1631,316.2249
2025-04-01 00:00:00-04:00,137.8609,170.0069,178943.0842,388.4699,262.3796,320.8960
2025-04-02 00:00:00-04:00,136.8499,170.7915,180369.6824,393.3547,266.2241,321.2762
2025-04-03 00:00:00-04:00,139.4072,156.0055,177644.5014,383.9353,254.0905,306.3407
2025-04-04 00:00:00-04:00,132.2024,145.5785,166021.5787,358.8190,243.4532,292.2977
2025-04-07 00:00:00-04:00,130.5769,146.1338,164784.3294,354.1660,243.8548,294.6761
2025-04-08 00:00:00-04:00,128.8812,142.2168,165253.0355,351.7850,240.0263,291.8348
2025-04-09 00:00:00-04:00,132.2560,165.8677,174048.5180,367.6188,260.8471,324.5990
2025-04-10 00:00:00-04:00,132.3480,157.0846,173055.8877,352.2939,254.7991,311.9108
2025-04-11 00:00:00-04:00,134.6917,162.9329,175294.2081,357.4568,257.3381,314.9197
2025-04-14 00:00:00-04:00,136.8281,164.0316,177480.9916,365.9828,258.1644,314.3836
2025-04-15 00:00:00-04:00,136.9636,164.8770,177193.6606,366.5540,255.9939,313.2751
2025-04-16 00:00:00-04:00,136.0531,156.9347,173117.3955,357.3804,250.6765,303.7247
2025-04-17 00:00:00-04:00,138.8685,156.1877,174139.1356,390.8594,253.6227,302.1233
2025-04-21 00:00:00-04:00,137.1258,151.7906,170038.5230,381.8990,246.0082,295.6783
2025-04-22 00:00:00-04:00,139.0279,155.9056,174402.3762,386.9606,252.8663,304.5683
2025-04-23 00:00:00-04:00,139.2166,160.8156,176369.8295,388.6527,257.1353,312.4078
2025-04-24 00:00:00-04:00,137.2577,165.8856,178234.6160,400.5324,261.1337,322.4322
2025-04-25 00:00:00-04:00,137.6129,168.8329,177925.9146,409.7689,262.4194,327.4884
2025-04-28 00:00:00-04:00,137.6193,168.1648,178370.5688,408.8536,261.7297,327.7193
2025-04-29 00:00:00-04:00,138.3208,168.2929,179174.2844,412.3064,263.2459,329.9477
2025-04-30 00:00:00-04:00,138.7879,169.0044,178996.8669,417.1887,262.2197,329.0749
2025-05-01 00:00:00-04:00,136.9884,170.9009,177848.5145,383.2986,265.8612,342.7687
2025-05-02 00:00:00-04:00,137.7622,171.3618,180968.2754,394.7686,267.8243,352.4741
2025-05-05 00:00:00-04:00,137.7956,168.5216,172168.7289,393.5041,266.2053,352.0985
2025-05-06 00:00:00-04:00,137.9979,168.0624,171730.2043,376.4832,264.6437,348.6836
2025-05-07 00:00:00-04:00,138.7037,170.0706,174003.8174,378.5086,266.7548,346.1850
2025-05-08 00:00:00-04:00,137.3418,171.3753,171955.9776,369.3720,268.7362,349.3033
2025-05-09 00:00:00-04:00,136.0629,171.4456,172402.6105,363.1111,269.0400,347.6735
2025-05-12 00:00:00-04:00,136.3262,181.4970,172651.5960,373.2326,280.4992,359.5990
2025-05-13 00:00:00-04:00,135.2133,187.0879,171513.0416,368.6115,280.0659,364.5510
2025-05-14 00:00:00-04:00,135.2002,189.4436,168433.8378,356.3792,278.7465,369.1961
2025-05-15 00:00:00-04:00,139.1196,188.8638,169750.6556,363.7734,278.1033,367.3974
2025-05-16 00:00:00-04:00,139.9948,188.3395,172333.5149,373.1421,280.4124,368.5936
2025-05-19 00:00:00-04:00,141.3483,187.9794,171560.9520,373.1570,281.4662,370.1190
2025-05-20 00:00:00-04:00,141.9590,186.9451,170470.0504,370.3174,280.1731,368.3304
2025-05-21 00:00:00-04:00,141.8126,183.6093,170256.2778,361.6317,276.4235,367.9875
2025-05-22 00:00:00-04:00,141.6769,183.8261,169110.2203,358.3175,276.4663,369.3526
2025-05-23 00:00:00-04:00,142.7372,180.7916,168719.2464,357.8263,274.0090,365.3752
2025-05-27 00:00:00-04:00,144.0316,186.1150,169972.6224,363.6793,278.1490,374.3371
2025-05-28 00:00:00-04:00,143.4170,186.0939,168792.3859,361.1812,276.4374,373.4206
2025-05-29 00:00:00-04:00,143.7683,188.0271,169632.5957,363.4804,276.5831,372.7157
2025-05-30 00:00:00-04:00,145.1971,186.3048,169370.5286,368.9315,279.5246,374.9938
2025-06-02 00:00:00-04:00,145.1127,188.8755,168776.0892,371.9851,282.2879,378.5992
2025-06-03 00:00:00-04:00,144.7117,192.2771,166868.9646,372.8658,282.2238,377.2520
2025-06-04 00:00:00-04:00,143.9736,192.9501,164996.7816,377.7357,282.5935,382.4213
2025-06-05 00:00:00-04:00,142.8583,191.3968,163909.3328,377.7616,278.5861,383.4314
2025-06-06 00:00:00-04:00,141.6475,191.8132,165573.8553,379.8817,282.0571,388.4158
2025-06-09 00:00:00-04:00,140.7517,191.6445,165467.6842,378.4852,283.0003,388.8095
2025-06-10 00:00:00-04:00,140.5892,192.8088,164592.4408,389.7967,283.7438,389.7266
2025-06-11 00:00:00-04:00,141.2373,192.1989,163725.9901,389.6739,279.1777,389.1978
2025-06-12 00:00:00-04:00,141.7588,193.5206,164368.9913,390.9056,279.8846,391.1853
2025-06-13 00:00:00-04:00,140.2750,189.4439,163518.0990,392.8741,276.9739,388.4827
2025-06-16 00:00:00-04:00,140.1240,192.4008,164570.1280,389.3714,278.6730,394.1011
2025-06-17 00:00:00-04:00,138.8206,190.3719,162220.2803,381.6488,276.7915,392.1359
2025-06-18 00:00:00-04:00,138.0939,191.5337,162840.6937,379.1150,275.1486,391.3764
2025-06-20 00:00:00-04:00,138.5384,192.0757,163241.7943,371.8014,274.4352,385.4169
2025-06-23 00:00:00-04:00,139.9687,193.9063,163795.9181,373.7191,277.1848,391.1284
2025-06-24 00:00:00-04:00,139.9306,197.6532,165501.1089,377.5863,279.9987,396.9131
2025-06-25 00:00:00-04:00,137.8470,201.0645,163246.8306,382.0332,278.0229,397.9281
2025-06-26 00:00:00-04:00,137.9568,201.6086,163204.2973,384.0324,280.5170,404.8281
2025-06-27 00:00:00-04:00,139.2614,202.6607,163457.7335,377.1557,285.0351,407.2436
2025-06-30 00:00:00-04:00,139.5558,205.1385,162982.7662,379.9949,283.1116,409.2385
2025-07-01 00:00:00-04:00,139.5123,201.8775,163955.3001,380.5466,284.0850,402.4714
2025-07-02 00:00:00-04:00,138.8542,205.9208,161129.0154,382.1865,283.1108,402.6936
2025-07-03 00:00:00-04:00,139.7014,207.7833,162685.2643,382.7218,285.7043,407.2216
2025-07-07 00:00:00-04:00,139.8344,205.6810,160217.5091,378.7364,286.1095,405.2033
2025-07-08 00:00:00-04:00,137.6638,206.4410,159959.1319,380.3452,282.7123,403.8359
2025-07-09 00:00:00-04:00,137.2846,209.1138,160922.3324,383.6331,284.4237,409.3964
2025-07-10 00:00:00-04:00,138.6434,209.9463,160387.3168,386.0723,282.9401,406.5840
2025-07-11 00:00:00-04:00,137.7722,209.8749,159415.4138,384.6909,284.1606,405.9842
2025-07-14 00:00:00-04:00,136.4116,209.1336,159027.6739,387.1103,285.7523,408.0771
2025-07-15 00:00:00-04:00,135.8302,213.4499,157663.3593,376.7280,283.7530,407.5878
2025-07-16 00:00:00-04:00,136.9544,212.3325,158262.9907,385.3369,280.1389,406.7999
2025-07-17 00:00:00-04:00,137.1602,213.3465,158741.9008,376.5034,281.0546,410.2960
2025-07-18 00:00:00-04:00,136.9208,212.8002,159000.5695,379.3000,282.1378,407.9153
2025-07-21 00:00:00-04:00,137.2671,213.0758,159005.7938,375.6012,284.3117,412.1391
2025-07-22 00:00:00-04:00,134.2568,210.0228,159835.6167,381.5645,283.5027,407.6327
2025-07-23 00:00:00-04:00,133.9231,212.7848,161716.0094,389.5428,284.5617,408.7519
2025-07-24 00:00:00-04:00,132.9815,214.9775,162291.4929,390.6204,285.9587,411.2795
2025-07-25 00:00:00-04:00,132.7823,214.9432,162409.7244,392.8603,286.0521,412.5149
2025-07-28 00:00:00-04:00,131.0449,217.6266,161511.4285,390.1096,286.8268,412.5231
2025-07-29 00:00:00-04:00,132.5530,216.4450,159612.3753,377.4506,285.9376,410.7959
2025-07-30 00:00:00-04:00,130.5536,218.2144,159717.1430,376.5095,284.0159,411.3124
2025-07-31 00:00:00-04:00,129.7106,214.9307,160982.4904,367.2762,287.1475,426.6644
2025-08-01 00:00:00-04:00,129.5918,210.5137,159111.1020,376.1715,277.8628,418.2664
2025-08-04 00:00:00-04:00,129.7573,215.2559,154895.5698,379.8322,277.3184,429.3782
2025-08-05 00:00:00-04:00,129.9674,213.2580,155375.0406,378.2776,277.7870,424.1573
2025-08-06 00:00:00-04:00,131.8392,218.2754,157244.2618,370.2118,286.1604,426.8849
2025-08-07 00:00:00-04:00,132.5502,222.1225,156544.3730,337.5838,287.4258,424.6050
2025-08-08 00:00:00-04:00,133.0353,226.4552,156110.2499,333.2569,287.7972,429.6999
2025-08-11 00:00:00-04:00,133.6897,225.3622,156199.3278,336.3878,287.7168,429.3150
2025-08-12 00:00:00-04:00,133.4216,228.6888,157599.2252,338.1192,288.9650,436.6218
2025-08-13 00:00:00-04:00,132.9232,229.0134,160010.3952,346.3937,290.1354,430.4562
2025-08-14 00:00:00-04:00,131.6845,229.1943,160724.7634,354.3141,292.7543,432.5430
2025-08-15 00:00:00-04:00,132.3795,226.9610,160403.9273,361.4366,292.4200,433.2220
2025-08-18 00:00:00-04:00,132.9083,227.4859,160583.5739,360.1391,293.0645,429.6379
2025-08-19 00:00:00-04:00,134.6918,222.7725,162627.2969,362.1318,292.5370,421.5551
2025-08-20 00:00:00-04:00,136.4302,220.8534,163882.6509,363.9507,291.1245,418.8268
2025-08-21 00:00:00-04:00,136.5679,219.7440,163941.7385,364.3086,286.5429,416.9184
2025-08-22 00:00:00-04:00,135.8792,223.1430,164240.3887,365.7721,290.8569,423.1858
2025-08-25 00:00:00-04:00,133.1914,223.5822,163185.4059,358.7913,288.1798,423.5707
2025-08-26 00:00:00-04:00,132.8725,226.1887,163187.6385,372.2283,288.2920,423.1370
2025-08-27 00:00:00-04:00,132.6845,226.9651,163188.3690,371.2514,289.3468,423.4355
2025-08-28 00:00:00-04:00,132.4518,228.1478,163189.5288,370.3172,290.2628,427.3789
2025-08-29 00:00:00-04:00,133.4817,223.3102,163191.1568,371.3299,288.6013,423.3584
2025-09-02 00:00:00-04:00,133.8913,220.6920,163189.6623,372.3061,285.9822,421.9359
2025-09-03 00:00:00-04:00,132.7475,224.2578,163189.9774,371.0387,287.9840,430.3480
2025-09-04 00:00:00-04:00,132.5445,226.3310,163192.3558,373.6700,295.0755,434.9731
2025-09-05 00:00:00-04:00,131.8596,228.5745,163186.6141,369.7894,294.5409,432.5004
