Date,Finance/Rental/Leasing,Internet software/Services,Major banks,Packaged software,Pharmaceuticals: major,Semiconductors
2024-08-01 00:00:00-04:00,358.6102,279.1904,135.3240,329.6394,471.8960,148.0457
2024-08-05 00:00:00-04:00,358.6102,286.0979,139.2292,328.4707,471.8099,149.8244
2024-08-12 00:00:00-04:00,358.6102,290.8875,144.0197,338.2721,472.3292,170.2452
2024-08-19 00:00:00-04:00,358.6102,293.7097,146.5645,337.6752,472.6436,173.4036
2024-08-26 00:00:00-04:00,358.6102,291.5110,150.3700,338.0014,472.7778,165.5429
2024-09-01 00:00:00-04:00,362.5725,291.5314,150.1557,341.8456,443.4748,165.5429
2024-09-02 00:00:00-04:00,362.5725,275.2044,142.9200,329.8700,442.8361,141.2175
2024-09-09 00:00:00-04:00,362.5725,287.8308,138.1470,352.9201,442.1681,162.4888
2024-09-16 00:00:00-04:00,362.5725,301.7002,142.1167,357.0017,442.1835,160.3686
2024-09-23 00:00:00-04:00,362.5725,304.1382,141.7707,351.5713,442.0773,166.8953
2024-09-30 00:00:00-04:00,362.5725,314.3793,142.1929,343.1998,442.0563,169.9647
2024-10-01 00:00:00-04:00,373.2198,314.3352,143.0290,342.8618,420.4840,169.9647
2024-10-07 00:00:00-04:00,373.2198,310.3986,150.3187,343.5647,420.4673,177.8990
2024-10-14 00:00:00-04:00,373.2198,310.0925,152.1357,344.8503,420.5944,174.0464
2024-10-21 00:00:00-04:00,373.2198,309.9042,150.3305,353.0429,420.1458,174.4582
2024-10-28 00:00:00-04:00,373.2198,312.3764,150.7022,339.4963,419.6385,167.0933
2024-11-01 00:00:00-04:00,402.1066,312.4111,153.0580,341.7962,400.8248,167.0933
2024-11-04 00:00:00-05:00,402.1066,325.5333,161.3409,356.3023,399.8563,178.6892
2024-11-11 00:00:00-05:00,402.1066,314.6553,166.2552,351.2343,399.6803,169.6140
2024-11-18 00:00:00-05:00,402.1066,316.0481,168.1667,353.9889,400.0157,170.1449
2024-11-25 00:00:00-05:00,402.1066,321.8454,168.8569,359.8103,400.2938,167.8009
2024-12-01 00:00:00-05:00,400.0264,321.9119,167.9243,357.4015,388.2484,167.8009
2024-12-02 00:00:00-05:00,400.0264,341.7283,166.5320,375.3672,388.3294,175.3969
2024-12-09 00:00:00-05:00,400.0264,349.8109,162.1546,375.6559,388.1030,179.3972
2024-12-16 00:00:00-05:00,400.0264,341.4435,160.7741,368.4889,387.9312,177.8164
2024-12-23 00:00:00-05:00,400.0264,345.9651,162.8802,363.6107,388.0583,184.5191
2024-12-30 00:00:00-05:00,400.0264,344.7052,164.1250,358.7578,388.0569,187.7947
2025-01-01 00:00:00-05:00,426.4802,344.7323,166.2118,359.2104,406.7061,187.7947
2025-01-06 00:00:00-05:00,426.4802,344.6482,164.2000,353.8790,406.8123,180.9617
2025-01-13 00:00:00-05:00,426.4802,348.0895,176.3699,362.5973,406.7550,186.1501
2025-01-20 00:00:00-05:00,426.4802,368.1101,179.7381,375.1572,407.0988,190.1840
2025-01-27 00:00:00-05:00,426.4802,381.1418,181.1969,353.7705,407.3364,170.0516
2025-02-01 00:00:00-05:00,447.2824,381.2187,180.9568,353.2951,459.6503,170.0516
2025-02-03 00:00:00-05:00,447.2824,377.7736,185.9973,351.6839,459.8222,176.4171
2025-02-10 00:00:00-05:00,447.2824,386.3813,186.4657,355.6600,460.0444,185.6276
2025-02-17 00:00:00-05:00,447.2824,365.3968,179.1422,351.0621,460.1339,178.7584
2025-02-24 00:00:00-05:00,447.2824,353.6379,179.3853,339.0458,460.5641,166.3448
2025-03-01 00:00:00-05:00,428.3926,353.6916,177.1453,335.5629,424.0018,166.3448
2025-03-03 00:00:00-05:00,428.3926,339.0459,163.8799,331.0023,424.1847,158.2994
2025-03-10 00:00:00-04:00,428.3926,330.8076,158.0448,328.2379,424.1988,163.5983
2025-03-17 00:00:00-04:00,428.3926,330.1820,163.4945,331.3241,423.8204,160.4343
2025-03-24 00:00:00-04:00,428.3926,316.7150,164.2179,320.1730,423.6588,148.2494
2025-03-31 00:00:00-04:00,428.3926,287.2669,144.9039,303.2241,422.9033,128.5781
2025-04-01 00:00:00-04:00,425.7551,287.3619,144.1438,303.3448,446.7639,128.5781
2025-04-07 00:00:00-04:00,425.7551,309.3730,160.3771,327.0717,446.4564,150.8162
2025-04-14 00:00:00-04:00,425.7551,298.4773,157.8473,311.4814,446.6406,140.5304
2025-04-21 00:00:00-04:00,425.7551,326.2247,164.7625,332.3818,446.9213,153.8289
2025-04-28 00:00:00-04:00,425.7551,344.0411,170.1085,367.0762,447.3281,159.0374
2025-05-01 00:00:00-04:00,453.1247,344.0087,172.1370,370.4469,381.1724,159.0374
2025-05-05 00:00:00-04:00,453.1247,334.0920,172.4771,373.1882,380.4821,162.5609
2025-05-12 00:00:00-04:00,453.1247,358.7182,181.1166,386.9640,380.6579,182.2060
2025-05-19 00:00:00-04:00,453.1247,356.4116,177.0295,383.7582,380.8846,178.2916
2025-05-26 00:00:00-04:00,453.1247,365.3151,178.9925,393.3661,381.2277,183.9268
2025-06-01 00:00:00-04:00,438.0482,365.3726,181.1836,400.4368,398.1949,183.9268
2025-06-02 00:00:00-04:00,438.0482,381.8544,182.2159,408.5086,398.2020,190.4630
2025-06-09 00:00:00-04:00,438.0482,376.6963,181.7505,411.0052,398.4203,191.5301
2025-06-16 00:00:00-04:00,438.0482,372.6083,187.7468,411.5631,397.7867,193.2882
2025-06-23 00:00:00-04:00,438.0482,399.7147,194.9723,425.3815,397.7725,209.5122
2025-06-30 00:00:00-04:00,438.0482,395.2938,200.2765,428.1100,397.7158,211.6168
2025-07-01 00:00:00-04:00,434.7605,395.2266,201.4351,432.7891,385.5575,211.6168
2025-07-07 00:00:00-04:00,434.7605,391.6867,196.8063,436.5688,385.7957,215.7695
2025-07-14 00:00:00-04:00,434.7605,389.0179,199.4502,443.4925,385.4640,220.0905
2025-07-21 00:00:00-04:00,434.7605,394.6131,203.8567,446.6614,386.0125,221.7264
2025-07-28 00:00:00-04:00,434.7605,399.8119,198.3111,454.6670,386.1954,220.5373
2025-08-01 00:00:00-04:00,451.7458,399.8297,199.7023,451.0505,392.0483,220.5373
2025-08-04 00:00:00-04:00,451.7458,416.6513,199.3366,454.4875,391.9916,231.5587
2025-08-11 00:00:00-04:00,451.7458,424.3870,200.3738,451.7571,392.8662,231.6833
2025-08-18 00:00:00-04:00,451.7458,409.9807,201.4229,438.3343,393.0589,224.7986
2025-08-25 00:00:00-04:00,451.7458,417.7944,203.0177,438.5523,392.9362,228.5990
2025-08-27 00:00:00-04:00,451.7458,416.0110,203.0177,440.7894,392.9747,232.0277
2025-08-29 00:00:00-04:00,451.7458,416.3582,206.9266,441.2548,392.9704,225.0274
2025-09-01 00:00:00-04:00,442.2517,437.0685,202.2917,433.3926,391.8404,229.4433
2025-09-05 00:00:00-04:00,442.2517,437.0849,202.2917,433.3926,391.8404,229.4433
