Date,Finance/Rental/Leasing,Internet software/Services,Major banks,Packaged software,Pharmaceuticals: major,Semiconductors
2025-03-07 00:00:00-05:00,425.1456,339.0009,163.7943,333.0389,442.8136,158.3218
2025-03-10 00:00:00-04:00,418.7769,325.0566,157.0177,320.5545,427.4409,149.7385
2025-03-11 00:00:00-04:00,408.8098,327.7606,155.1432,320.9249,423.8358,152.4086
2025-03-12 00:00:00-04:00,408.7327,335.0317,154.5460,324.8569,422.1031,158.7476
2025-03-13 00:00:00-04:00,404.2804,322.7356,152.7828,320.6974,414.0968,157.5071
2025-03-14 00:00:00-04:00,409.4852,331.0205,157.6083,329.4931,418.9759,163.6059
2025-03-17 00:00:00-04:00,412.8175,331.8163,158.7876,330.7632,424.0149,162.8534
2025-03-18 00:00:00-04:00,412.0746,322.1749,159.4965,325.0746,423.2847,158.7976
2025-03-19 00:00:00-04:00,417.4815,326.9703,162.2576,329.4784,428.3301,162.0037
2025-03-20 00:00:00-04:00,417.4096,326.0792,162.3195,329.1863,430.5248,161.7321
2025-03-21 00:00:00-04:00,415.0579,330.1505,163.8907,332.9720,428.0446,160.5574
2025-03-24 00:00:00-04:00,423.0296,339.1816,168.1271,335.9728,438.5782,163.8807
2025-03-25 00:00:00-04:00,424.0484,344.7710,170.0588,337.6119,431.2455,162.7510
2025-03-26 00:00:00-04:00,425.4416,335.2825,169.7193,331.9493,421.1442,154.9918
2025-03-27 00:00:00-04:00,432.1852,331.6215,167.7471,329.8500,419.7643,151.0401
2025-03-28 00:00:00-04:00,421.0250,316.7051,164.0753,320.3137,420.9087,148.2494
2025-03-31 00:00:00-04:00,428.3926,316.6876,165.7415,317.2457,423.6177,146.4904
2025-04-01 00:00:00-04:00,426.3262,320.5546,164.6471,323.2588,411.5281,148.1135
2025-04-02 00:00:00-04:00,425.8735,320.5129,166.1799,324.2031,416.9427,149.1638
2025-04-03 00:00:00-04:00,414.6517,301.7325,153.6662,315.0225,405.8909,136.7031
2025-04-04 00:00:00-04:00,382.6821,287.2210,142.1285,301.6930,380.1685,128.5781
2025-04-07 00:00:00-04:00,380.4447,291.8513,145.0234,300.7599,373.2940,132.9251
2025-04-08 00:00:00-04:00,375.7985,288.9798,146.3145,297.9719,371.7567,131.1562
2025-04-09 00:00:00-04:00,404.7983,322.9386,157.9932,329.5495,384.0868,154.8695
2025-04-10 00:00:00-04:00,393.5120,307.3267,153.0035,321.2430,369.0036,145.3206
2025-04-11 00:00:00-04:00,402.7964,309.2554,158.4604,326.0242,374.7041,150.8162
2025-04-14 00:00:00-04:00,404.9434,308.4393,157.9723,325.7137,385.1815,150.1307
2025-04-15 00:00:00-04:00,407.4285,307.2002,157.5210,324.7991,385.9746,151.7372
2025-04-16 00:00:00-04:00,403.2626,299.2183,154.9597,312.6292,375.9595,143.1004
2025-04-17 00:00:00-04:00,404.0365,298.3582,156.5293,309.9373,419.1050,140.5304
2025-04-21 00:00:00-04:00,395.3616,292.7628,154.5538,302.0662,409.5227,135.6406
2025-04-22 00:00:00-04:00,409.3668,303.0451,159.1059,309.0280,414.4203,138.4136
2025-04-23 00:00:00-04:00,412.2053,311.3618,162.6003,316.3017,415.3776,143.6247
2025-04-24 00:00:00-04:00,415.3176,320.5169,165.3038,327.9084,428.2127,149.6276
2025-04-25 00:00:00-04:00,414.1860,326.1934,164.7175,332.1520,439.2296,153.8289
2025-04-28 00:00:00-04:00,415.8999,326.5155,164.5259,332.2575,437.8907,152.1737
2025-04-29 00:00:00-04:00,420.3532,328.5090,165.4940,334.7564,441.6810,151.7628
2025-04-30 00:00:00-04:00,426.1300,326.7158,165.4009,335.2214,447.6111,152.1541
2025-05-01 00:00:00-04:00,423.8490,334.1978,166.8032,358.7835,404.7617,154.5694
2025-05-02 00:00:00-04:00,432.2213,344.0477,170.7103,368.4762,418.2957,159.1248
2025-05-05 00:00:00-04:00,433.5305,343.1948,170.7805,368.7326,416.6103,157.7973
2025-05-06 00:00:00-04:00,432.0758,339.7941,168.6315,365.2953,395.8526,157.2547
2025-05-07 00:00:00-04:00,436.4295,335.3080,168.8390,365.6360,397.3430,161.7313
2025-05-08 00:00:00-04:00,437.6003,336.8040,171.6321,371.2336,385.9414,162.9875
2025-05-09 00:00:00-04:00,438.7897,334.1220,171.4265,371.1656,378.6893,162.5609
2025-05-12 00:00:00-04:00,444.9031,347.5819,176.4516,380.7509,388.3968,172.0552
2025-05-13 00:00:00-04:00,444.6622,354.5678,178.5507,382.7939,382.6195,179.8079
2025-05-14 00:00:00-04:00,443.4604,360.2423,180.2084,386.1239,367.5153,183.8772
2025-05-15 00:00:00-04:00,450.4053,357.2695,181.3006,385.9441,376.5105,183.0505
2025-05-16 00:00:00-04:00,452.4287,358.7541,181.3954,386.9230,387.7762,182.2060
2025-05-19 00:00:00-04:00,455.2816,359.0505,179.8704,390.3118,387.6231,182.7278
2025-05-20 00:00:00-04:00,452.3733,356.5094,180.2967,389.5699,384.5169,182.0842
2025-05-21 00:00:00-04:00,442.6606,359.4182,176.8221,384.3749,374.9031,179.2858
2025-05-22 00:00:00-04:00,442.7747,360.6485,176.6176,386.0364,371.0597,180.1508
2025-05-23 00:00:00-04:00,437.5284,356.4386,176.5695,382.4853,370.7595,178.2916
2025-05-27 00:00:00-04:00,445.4509,365.0685,179.8821,392.0951,376.3489,183.9517
2025-05-28 00:00:00-04:00,446.2673,364.7928,178.7086,390.1625,373.1833,183.7344
2025-05-29 00:00:00-04:00,448.5569,363.2006,179.3462,390.7296,375.3353,187.2814
2025-05-30 00:00:00-04:00,453.4554,365.3176,179.0689,393.3661,382.1516,183.9268
2025-06-02 00:00:00-04:00,451.6549,370.3448,179.5105,395.0304,386.0348,187.4914
2025-06-03 00:00:00-04:00,452.3157,367.3938,180.7185,396.1075,387.2999,192.0167
2025-06-04 00:00:00-04:00,454.4047,375.4533,179.4004,396.9856,393.2185,193.2443
2025-06-05 00:00:00-04:00,454.3267,375.5732,178.0859,399.4159,393.1965,191.7853
2025-06-06 00:00:00-04:00,458.2978,381.8417,180.7755,402.5685,395.7798,190.4863
2025-06-09 00:00:00-04:00,453.9017,381.5739,181.3394,404.0110,397.2380,191.6932
2025-06-10 00:00:00-04:00,458.3518,383.8750,182.4911,402.7281,411.1135,193.4844
2025-06-11 00:00:00-04:00,460.3465,382.0883,182.1695,404.1398,411.7998,194.3737
2025-06-12 00:00:00-04:00,458.6228,380.3909,182.1742,411.8126,413.8795,196.4760
2025-06-13 00:00:00-04:00,436.6815,376.8084,179.8281,410.5511,416.5546,191.5367
2025-06-16 00:00:00-04:00,441.0214,384.1554,183.3615,413.6763,411.2168,195.2084
2025-06-17 00:00:00-04:00,442.6280,382.0818,182.7206,411.8770,402.4959,193.5224
2025-06-18 00:00:00-04:00,419.8589,379.8366,185.7219,413.5189,399.5837,194.8873
2025-06-20 00:00:00-04:00,416.3901,372.7144,186.4748,409.7709,390.2809,193.4134
2025-06-23 00:00:00-04:00,423.2735,377.3095,188.7596,417.0770,393.5908,195.5742
2025-06-24 00:00:00-04:00,434.2047,383.6875,190.8690,421.9935,397.1396,202.1581
2025-06-25 00:00:00-04:00,427.3555,385.0923,192.7818,422.6532,402.6938,206.9654
2025-06-26 00:00:00-04:00,426.1090,393.6616,195.9683,427.2369,404.1055,207.9260
2025-06-27 00:00:00-04:00,429.4898,399.7109,194.8987,424.2643,395.3629,209.5122
2025-06-30 00:00:00-04:00,438.0482,400.8956,196.7182,427.4511,397.7768,211.2009
2025-07-01 00:00:00-04:00,439.3894,392.6321,197.3892,422.5700,398.2362,204.9871
2025-07-02 00:00:00-04:00,437.3978,392.4639,198.5527,423.4000,399.6135,209.3358
2025-07-03 00:00:00-04:00,443.2833,395.2855,202.1005,430.5987,399.7319,211.6168
2025-07-07 00:00:00-04:00,440.3327,392.6661,199.4678,429.5538,396.1114,210.0052
2025-07-08 00:00:00-04:00,437.9624,390.6287,193.2883,429.0571,398.6582,211.2476
2025-07-09 00:00:00-04:00,441.2265,396.2210,193.4600,434.9689,402.7730,214.7696
2025-07-10 00:00:00-04:00,439.5013,392.8530,196.6758,433.1354,405.6674,215.3904
2025-07-11 00:00:00-04:00,429.3115,391.7289,195.7685,433.5435,405.7877,215.7695
2025-07-14 00:00:00-04:00,431.9300,394.7413,197.0625,434.3611,408.1914,215.5803
2025-07-15 00:00:00-04:00,428.9214,392.1912,195.9350,437.0997,395.8146,222.3065
2025-07-16 00:00:00-04:00,432.7478,390.1538,195.3753,438.0565,406.2212,219.8450
2025-07-17 00:00:00-04:00,432.7835,391.9493,198.4829,444.1579,394.5219,221.6969
2025-07-18 00:00:00-04:00,431.0809,389.0670,199.4318,442.4541,398.2608,220.0905
2025-07-21 00:00:00-04:00,432.9302,396.4028,199.1932,442.1280,393.6651,219.8777
2025-07-22 00:00:00-04:00,435.1834,392.0669,199.7203,437.0464,400.9639,214.1369
2025-07-23 00:00:00-04:00,438.5014,392.7946,203.2708,438.8270,411.3136,218.4777
2025-07-24 00:00:00-04:00,438.3940,394.5945,203.1361,442.6910,414.1969,222.0253
2025-07-25 00:00:00-04:00,442.1380,394.7376,204.4804,445.5790,416.5338,221.7264
2025-07-28 00:00:00-04:00,441.3150,395.1600,204.1503,445.1570,413.7064,226.0004
2025-07-29 00:00:00-04:00,436.8958,392.2567,203.1940,445.0856,396.9785,225.4977
2025-07-30 00:00:00-04:00,434.8566,392.6870,204.9195,445.9130,395.5895,229.2823
2025-07-31 00:00:00-04:00,435.0916,407.7284,202.4298,462.5336,386.4163,224.7875
2025-08-01 00:00:00-04:00,428.8593,399.8001,197.6344,453.4911,397.3841,220.5373
2025-08-04 00:00:00-04:00,434.8495,411.3085,200.7271,464.3056,401.4608,227.3288
2025-08-05 00:00:00-04:00,430.6423,406.1461,198.8436,459.1785,400.4405,224.5759
2025-08-06 00:00:00-04:00,433.2897,411.4829,198.8849,458.0453,391.9709,226.7989
2025-08-07 00:00:00-04:00,425.7243,409.3033,195.9765,455.7143,350.6761,229.5291
2025-08-08 00:00:00-04:00,433.8171,416.6437,197.5569,457.6794,344.7857,231.5587
2025-08-11 00:00:00-04:00,433.0337,415.9274,198.0232,457.8038,348.9318,230.8445
2025-08-12 00:00:00-04:00,434.1509,424.1653,200.8012,463.9935,350.5445,234.6666
2025-08-13 00:00:00-04:00,438.9556,419.3614,199.1994,455.2820,360.3370,233.8896
2025-08-14 00:00:00-04:00,443.0847,422.2994,201.6077,456.1444,370.7411,234.5165
2025-08-15 00:00:00-04:00,441.6702,424.3726,198.9703,454.7128,379.0688,231.6833
2025-08-18 00:00:00-04:00,441.7692,419.9154,199.9284,452.2468,377.6668,232.8242
2025-08-19 00:00:00-04:00,442.1140,412.4725,199.3885,442.6746,380.0911,225.5721
2025-08-20 00:00:00-04:00,446.0070,409.9741,200.3358,439.5259,382.0044,224.7986
2025-08-21 00:00:00-04:00,445.5777,407.5430,199.7751,438.3707,383.8476,223.4553
2025-08-22 00:00:00-04:00,452.1987,415.5943,203.3100,441.9986,384.9864,227.5636
2025-08-25 00:00:00-04:00,449.0015,417.7708,202.4732,439.7906,377.3856,228.5990
2025-08-26 00:00:00-04:00,449.6121,417.6850,204.9754,438.8370,393.7764,231.3242
2025-08-27 00:00:00-04:00,448.7398,416.0076,205.5844,442.0811,393.0235,232.0277
2025-08-28 00:00:00-04:00,448.4426,420.3078,206.6810,445.6566,391.7888,232.6484
2025-08-29 00:00:00-04:00,451.7458,416.3582,206.9266,441.2548,392.9704,225.0274
2025-09-02 00:00:00-04:00,449.2041,414.8123,205.5023,440.0861,394.5977,222.0779
2025-09-03 00:00:00-04:00,450.3145,429.0763,205.3233,440.0248,395.9027,223.2983
2025-09-04 00:00:00-04:00,451.4893,435.2946,208.3224,442.4503,398.3193,225.6062
2025-09-05 00:00:00-04:00,442.2517,437.0685,202.2917,433.3926,391.8404,229.4433
