date,timeframe,daily_mb_total_stocks,daily_mb_advancing_stocks,daily_mb_declining_stocks,daily_mb_unchanged_stocks,daily_mb_net_advances,daily_mb_ad_ratio,daily_mb_ad_line,daily_mb_advance_pct,daily_mb_decline_pct,daily_mb_avg_pct_change,daily_mb_pct_change_volatility,daily_mb_long_new_highs,daily_mb_long_new_lows,daily_mb_total_stocks_hl_long,daily_mb_net_long_new_highs,daily_mb_hl_ratio_long,daily_mb_long_new_highs_pct,daily_mb_long_new_lows_pct,daily_mb_net_hl_line_long,daily_mb_medium_new_highs,daily_mb_medium_new_lows,daily_mb_total_stocks_hl_medium,daily_mb_net_medium_new_highs,daily_mb_hl_ratio_medium,daily_mb_medium_new_highs_pct,daily_mb_medium_new_lows_pct,daily_mb_net_hl_line_medium,daily_mb_short_new_highs,daily_mb_short_new_lows,daily_mb_total_stocks_hl_short,daily_mb_net_short_new_highs,daily_mb_hl_ratio_short,daily_mb_short_new_highs_pct,daily_mb_short_new_lows_pct,daily_mb_net_hl_line_short,daily_mb_stocks_above_ma_20,daily_mb_total_stocks_ma_20,daily_mb_pct_above_ma_20,daily_mb_stocks_above_ma_50,daily_mb_total_stocks_ma_50,daily_mb_pct_above_ma_50,daily_mb_stocks_above_ma_200,daily_mb_total_stocks_ma_200,daily_mb_pct_above_ma_200,daily_mb_long_new_highs_gt_100,daily_mb_long_success_condition,daily_mb_medium_new_highs_gt_100,daily_mb_medium_success_condition,daily_mb_short_new_highs_gt_100,daily_mb_short_success_condition,daily_mb_ad_ratio_gt_2_0,daily_mb_ad_ratio_lt_0_5,daily_mb_strong_advance_breadth,daily_mb_weak_advance_breadth,daily_mb_strong_ma_breadth_20,daily_mb_weak_ma_breadth_20,daily_mb_strong_ma_breadth_50,daily_mb_weak_ma_breadth_50,daily_mb_strong_ma_breadth_200,daily_mb_weak_ma_breadth_200,daily_mb_timeframe,daily_mb_universe,daily_mb_hl_periods,daily_mb_ma_periods,daily_mb_bullish_momentum_5d,daily_mb_bearish_momentum_5d,daily_mb_net_momentum_5d,daily_mb_bullish_momentum_10d,daily_mb_bearish_momentum_10d,daily_mb_net_momentum_10d,daily_mb_bullish_momentum_20d,daily_mb_bearish_momentum_20d,daily_mb_net_momentum_20d,daily_mb_breadth_thrust,daily_mb_breadth_deterioration,daily_mb_ad_thrust,daily_mb_new_highs_expansion,daily_mb_new_lows_expansion,daily_mb_total_bullish_signals,daily_mb_total_bearish_signals,daily_mb_net_signal_score,daily_mb_overall_breadth_score,daily_mb_breadth_rating,daily_mb_signal_strength,daily_mb_threshold_classification,daily_mb_market_participation,daily_mb_consecutive_bullish_days,daily_mb_consecutive_bearish_days
2020-11-18,daily,492,99,387,6,-288,0.26,4889,20.12,78.66,-1.11,1.60,26,0,492,26,,5.28,0.00,3988,86,2,492,84,43.00,17.48,0.41,2616,105,9,492,96,11.67,21.34,1.83,6216,395,492,80.28,407,492,82.72,444,492,90.24,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,3.40,0.40,3.00,2.30,0.20,2.10,1.35,0.40,0.95,1,0,0,0,0,1,1,0,71.35,Good,Strong Bullish,Breadth Thrust (Bullish),20.12,0.00,0.00
2020-11-19,daily,492,307,178,7,129,1.72,5018,62.40,36.18,0.54,1.58,10,0,492,10,,2.03,0.00,3998,17,1,492,16,17.00,3.46,0.20,2632,23,12,492,11,1.92,4.67,2.44,6227,398,492,80.89,408,492,82.93,447,492,90.85,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,3.40,0.20,3.20,2.50,0.20,2.30,1.45,0.40,1.05,1,0,0,0,0,1,0,1,80.19,Excellent,Strong Bullish,Breadth Thrust (Bullish),62.40,1.00,0.00
2020-11-20,daily,492,166,324,2,-158,0.51,4860,33.74,65.85,-0.52,1.37,20,0,492,20,,4.07,0.00,4018,30,3,492,27,10.00,6.10,0.61,2659,37,8,492,29,4.62,7.52,1.63,6256,391,492,79.47,396,492,80.49,442,492,89.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,3.00,0.20,2.80,2.70,0.20,2.50,1.55,0.40,1.15,1,0,0,0,0,1,0,1,73.17,Good,Moderate Bullish,Breadth Thrust (Bullish),33.74,2.00,0.00
2020-11-23,daily,492,353,138,1,215,2.56,5075,71.75,28.05,1.36,2.43,31,0,492,31,,6.30,0.00,4049,80,6,492,74,13.33,16.26,1.22,2733,93,12,492,81,7.75,18.90,2.44,6337,392,492,79.67,401,492,81.50,448,492,91.06,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,2.80,0.20,2.60,2.90,0.20,2.70,1.70,0.35,1.35,1,0,1,0,0,3,0,3,81.39,Excellent,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish),71.75,3.00,0.00
2020-11-24,daily,492,386,104,2,282,3.71,5357,78.46,21.14,1.79,2.61,70,0,492,70,,14.23,0.00,4119,161,10,492,151,16.10,32.72,2.03,2884,183,16,492,167,11.44,37.20,3.25,6504,407,492,82.72,400,492,81.30,455,492,92.48,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,3.00,0.20,2.80,3.20,0.20,3.00,1.90,0.30,1.60,1,0,1,1,0,4,0,4,83.95,Excellent,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish),78.46,4.00,0.00
2020-11-25,daily,492,162,329,1,-167,0.49,5190,32.93,66.87,-0.40,1.79,28,0,492,28,,5.69,0.00,4147,43,5,492,38,8.60,8.74,1.02,2922,54,13,492,41,4.15,10.98,2.64,6545,399,492,81.10,398,492,80.89,454,492,92.28,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,3.00,0.00,3.00,3.20,0.20,3.00,2.05,0.20,1.85,1,0,0,0,0,1,0,1,74.21,Good,Strong Bullish,Breadth Thrust (Bullish),32.93,5.00,0.00
2020-11-27,daily,492,246,242,4,4,1.02,5194,50.00,49.19,0.10,1.52,33,0,492,33,,6.71,0.00,4180,52,2,492,50,26.00,10.57,0.41,2972,64,5,492,59,12.80,13.01,1.02,6604,399,492,81.10,402,492,81.71,459,492,93.29,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,3.00,0.00,3.00,3.20,0.10,3.10,2.15,0.15,2.00,1,0,0,0,0,1,0,1,78.08,Good,Strong Bullish,Breadth Thrust (Bullish),50.00,6.00,0.00
2020-11-30,daily,492,147,343,2,-196,0.43,4998,29.88,69.72,-0.84,2.19,16,0,492,16,,3.25,0.00,4196,20,2,492,18,10.00,4.07,0.41,2990,30,10,492,20,3.00,6.10,2.03,6624,380,492,77.24,413,492,83.94,453,492,92.07,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,3.00,0.20,2.80,3.00,0.20,2.80,2.25,0.15,2.10,1,0,0,0,0,1,1,0,73.15,Good,Moderate Bullish,Breadth Thrust (Bullish),29.88,0.00,0.00
2020-12-01,daily,492,370,118,4,252,3.14,5250,75.20,23.98,0.88,1.60,54,0,492,54,,10.98,0.00,4250,70,0,492,70,,14.23,0.00,3060,94,1,492,93,94.00,19.11,0.20,6717,389,492,79.07,416,492,84.55,459,492,93.29,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,3.00,0.20,2.80,2.90,0.20,2.70,2.35,0.15,2.20,1,0,1,1,0,4,0,4,83.22,Excellent,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish),75.20,1.00,0.00
2020-12-02,daily,492,254,237,1,17,1.07,5267,51.63,48.17,0.06,1.88,19,0,492,19,,3.86,0.00,4269,40,4,492,36,10.00,8.13,0.81,3096,50,19,492,31,2.63,10.16,3.86,6748,359,492,72.97,408,492,82.93,459,492,93.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,2.60,0.20,2.40,2.80,0.20,2.60,2.40,0.15,2.25,1,0,0,0,0,1,0,1,76.27,Good,Moderate Bullish,Breadth Thrust (Bullish),51.63,2.00,0.00
2020-12-03,daily,492,283,204,5,79,1.39,5346,57.52,41.46,0.46,1.90,44,0,492,44,,8.94,0.00,4313,91,3,492,88,30.33,18.50,0.61,3184,100,21,492,79,4.76,20.33,4.27,6827,347,492,70.53,398,492,80.89,457,492,92.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,2.40,0.20,2.20,2.70,0.10,2.60,2.50,0.15,2.35,1,0,0,0,0,1,0,1,76.11,Good,Moderate Bullish,Breadth Thrust (Bullish),57.52,3.00,0.00
2020-12-04,daily,492,405,85,2,320,4.76,5666,82.32,17.28,1.46,2.00,66,0,492,66,,13.41,0.00,4379,136,4,492,132,34.00,27.64,0.81,3316,149,24,492,125,6.21,30.28,4.88,6952,374,492,76.02,404,492,82.11,457,492,92.89,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,2.40,0.20,2.20,2.70,0.10,2.60,2.60,0.15,2.45,1,0,1,1,0,4,0,4,83.02,Excellent,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish),82.32,4.00,0.00
2020-12-07,daily,492,174,315,3,-141,0.55,5525,35.37,64.02,-0.36,1.79,43,0,492,43,,8.74,0.00,4422,73,2,492,71,36.50,14.84,0.41,3387,88,16,492,72,5.50,17.89,3.25,7024,349,492,70.93,401,492,81.50,457,492,92.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,2.40,0.00,2.40,2.70,0.10,2.60,2.70,0.15,2.55,1,0,0,0,0,1,0,1,71.95,Good,Moderate Bullish,Breadth Thrust (Bullish),35.37,5.00,0.00
2020-12-08,daily,492,294,195,3,99,1.51,5624,59.76,39.63,0.34,1.38,57,0,492,57,,11.59,0.00,4479,91,6,492,85,15.17,18.50,1.22,3472,109,23,492,86,4.74,22.15,4.67,7110,362,492,73.58,399,492,81.10,456,492,92.68,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,2.20,0.00,2.20,2.60,0.10,2.50,2.75,0.15,2.60,1,0,0,1,0,2,0,2,77.47,Good,Moderate Bullish,Breadth Thrust (Bullish),59.76,6.00,0.00
2020-12-09,daily,493,208,282,2,-74,0.74,5550,42.19,57.20,-0.45,1.73,56,0,493,56,,11.36,0.00,4535,108,9,493,99,12.00,21.91,1.83,3571,121,35,493,86,3.46,24.54,7.10,7196,341,493,69.17,387,493,78.50,454,493,92.09,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,2.00,0.00,2.00,2.30,0.10,2.20,2.75,0.15,2.60,0,0,0,1,0,1,0,1,71.84,Good,Weak Signal (Bullish),Breadth Thrust (Bullish),42.19,7.00,0.00
2020-12-10,daily,494,195,296,2,-101,0.66,5449,39.47,59.92,-0.01,1.74,15,0,494,15,,3.04,0.00,4550,45,8,494,37,5.62,9.11,1.62,3608,53,45,494,8,1.18,10.73,9.11,7204,300,494,60.73,372,494,75.30,450,494,91.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,1.80,0.00,1.80,2.10,0.10,2.00,2.65,0.15,2.50,0,0,0,0,0,0,0,0,67.71,Good,Weak Signal (Bullish),Breadth Thrust (Bullish),39.47,0.00,0.00
2020-12-11,daily,494,203,286,5,-83,0.71,5366,41.09,57.89,-0.39,1.51,15,0,494,15,,3.04,0.00,4565,26,7,494,19,3.71,5.26,1.42,3627,29,55,494,-26,0.53,5.87,11.13,7178,274,494,55.47,372,494,75.30,450,494,91.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,1.40,0.00,1.40,1.90,0.10,1.80,2.55,0.10,2.45,0,0,0,0,0,0,0,0,66.46,Good,Weak Signal (Bullish),Breadth Thrust (Bullish),41.09,0.00,0.00
2020-12-14,daily,494,149,343,2,-194,0.43,5172,30.16,69.43,-0.67,1.72,32,0,494,32,,6.48,0.00,4597,56,0,494,56,,11.34,0.00,3683,80,41,494,39,1.95,16.19,8.30,7217,229,494,46.36,366,494,74.09,448,494,90.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,1.20,0.00,1.20,1.80,0.00,1.80,2.40,0.10,2.30,0,0,0,0,0,0,0,0,61.14,Good,Weak Signal (Bearish),Breadth Thrust (Bullish),30.16,0.00,0.00
2020-12-15,daily,494,437,56,1,381,7.80,5553,88.46,11.34,1.50,1.45,23,0,494,23,,4.66,0.00,4620,36,1,494,35,36.00,7.29,0.20,3718,54,37,494,17,1.46,10.93,7.49,7234,324,494,65.59,396,494,80.16,456,494,92.31,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,1.40,0.00,1.40,1.80,0.00,1.80,2.35,0.10,2.25,0,0,1,0,0,2,0,2,80.49,Excellent,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish),88.46,1.00,0.00
2020-12-16,daily,494,216,277,1,-61,0.78,5492,43.72,56.07,-0.11,1.45,43,0,494,43,,8.70,0.00,4663,61,0,494,61,,12.35,0.00,3779,91,21,494,70,4.33,18.42,4.25,7304,306,494,61.94,395,494,79.96,454,494,91.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,1.40,0.00,1.40,1.70,0.00,1.70,2.25,0.10,2.15,0,0,0,0,0,0,0,0,70.29,Good,Weak Signal (Bullish),Breadth Thrust (Bullish),43.72,0.00,0.00
2020-12-17,daily,494,367,121,6,246,3.03,5738,74.29,24.49,0.81,1.40,54,0,494,54,,10.93,0.00,4717,77,1,494,76,77.00,15.59,0.20,3855,120,17,494,103,7.06,24.29,3.44,7407,340,494,68.83,416,494,84.21,456,494,92.31,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,1.80,0.00,1.80,1.80,0.00,1.80,2.25,0.05,2.20,1,0,1,1,0,4,0,4,79.64,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish),74.29,1.00,0.00
2020-12-18,daily,494,215,279,0,-64,0.77,5674,43.52,56.48,-0.26,1.72,56,0,494,56,,11.34,0.00,4773,76,3,494,73,25.33,15.38,0.61,3928,109,38,494,71,2.87,22.06,7.69,7478,310,494,62.75,406,494,82.19,453,494,91.70,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,2.00,0.00,2.00,1.70,0.00,1.70,2.20,0.05,2.15,0,0,0,1,0,1,0,1,71.00,Good,Moderate Bullish,Breadth Thrust (Bullish),43.52,2.00,0.00
2020-12-21,daily,494,135,357,2,-222,0.38,5452,27.33,72.27,-0.57,1.52,22,0,494,22,,4.45,0.00,4795,31,8,494,23,3.88,6.28,1.62,3951,43,104,494,-61,0.41,8.70,21.05,7417,270,494,54.66,392,494,79.35,446,494,90.28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,2.00,0.20,1.80,1.60,0.10,1.50,2.15,0.10,2.05,0,0,0,0,0,0,1,-1,64.27,Good,Weak Signal (Bearish),Breadth Thrust (Bullish),27.33,0.00,1.00
2020-12-22,daily,494,185,306,3,-121,0.60,5331,37.45,61.94,-0.21,1.73,35,0,494,35,,7.09,0.00,4830,37,1,494,36,37.00,7.49,0.20,3987,57,35,494,22,1.63,11.54,7.09,7439,243,494,49.19,388,494,78.54,444,494,89.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,1.60,0.20,1.40,1.50,0.10,1.40,2.05,0.10,1.95,0,0,0,0,0,0,0,0,64.35,Good,Weak Signal (Bullish),Breadth Thrust (Bullish),37.45,0.00,0.00
2020-12-23,daily,494,290,202,2,88,1.44,5419,58.70,40.89,0.44,1.64,39,0,494,39,,7.89,0.00,4869,51,2,494,49,25.50,10.32,0.40,4036,71,12,494,59,5.92,14.37,2.43,7498,272,494,55.06,385,494,77.94,444,494,89.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,1.60,0.20,1.40,1.50,0.10,1.40,1.90,0.10,1.80,0,0,0,0,0,0,0,0,70.21,Good,Weak Signal (Bullish),Breadth Thrust (Bullish),58.70,0.00,0.00
2020-12-24,daily,494,315,174,5,141,1.81,5560,63.77,35.22,0.22,0.89,9,0,494,9,,1.82,0.00,4878,9,1,494,8,9.00,1.82,0.20,4044,13,12,494,1,1.08,2.63,2.43,7499,293,494,59.31,402,494,81.38,449,494,90.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,1.40,0.20,1.20,1.60,0.10,1.50,1.85,0.10,1.75,0,0,0,0,0,0,0,0,73.61,Good,Moderate Bullish,Breadth Thrust (Bullish),63.77,0.00,0.00
2020-12-28,daily,494,274,218,2,56,1.26,5616,55.47,44.13,0.08,1.60,42,0,494,42,,8.50,0.00,4920,63,0,494,63,,12.75,0.00,4107,84,14,494,70,6.00,17.00,2.83,7569,303,494,61.34,400,494,80.97,446,494,90.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,1.40,0.20,1.20,1.70,0.10,1.60,1.80,0.10,1.70,0,0,0,0,0,0,0,0,72.31,Good,Moderate Bullish,Breadth Thrust (Bullish),55.47,0.00,0.00
2020-12-29,daily,494,122,369,3,-247,0.33,5369,24.70,74.70,-0.50,0.99,24,0,494,24,,4.86,0.00,4944,28,2,494,26,14.00,5.67,0.40,4133,45,21,494,24,2.14,9.11,4.25,7593,259,494,52.43,397,494,80.36,445,494,90.08,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,1.60,0.20,1.40,1.80,0.20,1.60,1.80,0.10,1.70,0,0,0,0,0,0,1,-1,63.28,Good,Moderate Bullish,Breadth Thrust (Bullish),24.70,0.00,1.00
2020-12-30,daily,494,353,137,4,216,2.58,5585,71.46,27.73,0.63,1.17,21,0,494,21,,4.25,0.00,4965,29,1,494,28,29.00,5.87,0.20,4161,39,8,494,31,4.88,7.89,1.62,7624,300,494,60.73,405,494,81.98,447,494,90.49,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,2.00,0.20,1.80,1.80,0.20,1.60,1.80,0.10,1.70,0,0,1,0,0,2,0,2,75.63,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish),71.46,1.00,0.00
2020-12-31,daily,494,404,88,2,316,4.59,5901,81.78,17.81,0.73,1.25,26,0,494,26,,5.26,0.00,4991,47,3,494,44,15.67,9.51,0.61,4205,78,17,494,61,4.59,15.79,3.44,7685,356,494,72.06,422,494,85.43,454,494,91.90,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,2.40,0.20,2.20,2.00,0.20,1.80,1.85,0.10,1.75,1,0,1,0,0,3,0,3,82.31,Excellent,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish),81.78,2.00,0.00
2021-01-04,daily,494,72,421,1,-349,0.17,5552,14.57,85.22,-1.63,1.88,53,0,494,53,,10.73,0.00,5044,73,5,494,68,14.60,14.78,1.01,4273,118,65,494,53,1.82,23.89,13.16,7738,215,494,43.52,363,494,73.48,448,494,90.69,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,2.20,0.40,1.80,1.80,0.30,1.50,1.80,0.15,1.65,0,0,0,1,0,1,1,0,57.01,Fair,Weak Signal (Bearish),Breadth Thrust (Bullish),14.57,0.00,0.00
2021-01-05,daily,494,358,135,1,223,2.65,5775,72.47,27.33,0.98,1.85,25,0,494,25,,5.06,0.00,5069,38,5,494,33,7.60,7.69,1.01,4306,59,33,494,26,1.79,11.94,6.68,7764,268,494,54.25,378,494,76.52,448,494,90.69,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,2.20,0.40,1.80,1.80,0.30,1.50,1.75,0.15,1.60,0,0,1,0,0,2,0,2,72.57,Good,Moderate Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish),72.47,1.00,0.00
2021-01-06,daily,494,378,114,2,264,3.32,6039,76.52,23.08,2.11,2.98,100,0,494,100,,20.24,0.00,5169,145,7,494,138,20.71,29.35,1.42,4444,203,37,494,166,5.49,41.09,7.49,7930,354,494,71.66,403,494,81.58,453,494,91.70,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,2.40,0.20,2.20,2.00,0.20,1.80,1.80,0.15,1.65,1,0,1,1,0,4,0,4,80.12,Excellent,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish),76.52,2.00,0.00
2021-01-07,daily,494,345,148,1,197,2.33,6236,69.84,29.96,1.05,2.10,117,0,494,117,,23.68,0.00,5286,156,10,494,146,15.60,31.58,2.02,4590,202,27,494,175,7.48,40.89,5.47,8105,364,494,73.68,408,494,82.59,446,494,90.28,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,2.20,0.20,2.00,2.10,0.20,1.90,1.80,0.15,1.65,1,0,1,1,0,3,0,3,79.29,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),69.84,3.00,0.00
2021-01-08,daily,494,267,224,3,43,1.19,6279,54.05,45.34,0.22,1.52,98,0,494,98,,19.84,0.00,5384,117,13,494,104,9.00,23.68,2.63,4694,163,28,494,135,5.82,33.00,5.67,8240,377,494,76.32,413,494,83.60,449,494,90.89,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,daily,SP500,252;63;20,20;50;200,2.00,0.20,1.80,2.20,0.20,2.00,1.85,0.15,1.70,1,0,0,1,0,2,0,2,77.33,Good,Moderate Bullish,Breadth Thrust (Bullish),54.05,4.00,0.00
2021-01-11,daily,494,214,277,3,-63,0.77,6216,43.32,56.07,-0.11,1.76,58,0,494,58,,11.74,0.00,5442,76,16,494,60,4.75,15.38,3.24,4754,101,32,494,69,3.16,20.45,6.48,8309,346,494,70.04,393,494,79.55,446,494,90.28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,2.00,0.00,2.00,2.10,0.20,1.90,1.85,0.15,1.70,0,0,0,1,0,1,0,1,72.13,Good,Weak Signal (Bullish),Breadth Thrust (Bullish),43.32,5.00,0.00
2021-01-12,daily,494,299,190,5,109,1.57,6325,60.53,38.46,0.70,2.23,97,0,494,97,,19.64,0.00,5539,139,27,494,112,5.15,28.14,5.47,4866,166,56,494,110,2.96,33.60,11.34,8419,338,494,68.42,379,494,76.72,446,494,90.28,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,1.80,0.00,1.80,2.00,0.20,1.80,1.85,0.15,1.70,0,0,0,1,0,1,0,1,74.38,Good,Weak Signal (Bullish),Breadth Thrust (Bullish),60.53,6.00,0.00
2021-01-13,daily,494,205,286,3,-81,0.72,6244,41.50,57.89,-0.21,1.72,47,0,494,47,,9.51,0.00,5586,68,3,494,65,22.67,13.77,0.61,4931,92,18,494,74,5.11,18.62,3.64,8493,340,494,68.83,386,494,78.14,445,494,90.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,1.40,0.00,1.40,1.90,0.10,1.80,1.85,0.15,1.70,0,0,0,0,0,0,0,0,71.00,Good,Weak Signal (Bullish),Breadth Thrust (Bullish),41.50,0.00,0.00
2021-01-14,daily,494,255,238,1,17,1.07,6261,51.62,48.18,0.27,2.05,61,0,494,61,,12.35,0.00,5647,97,5,494,92,19.40,19.64,1.01,5023,122,41,494,81,2.98,24.70,8.30,8574,324,494,65.59,370,494,74.90,443,494,89.68,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,1.20,0.00,1.20,1.70,0.10,1.60,1.75,0.15,1.60,0,0,0,1,0,1,0,1,71.15,Good,Weak Signal (Bullish),Breadth Thrust (Bullish),51.62,1.00,0.00
2021-01-15,daily,494,190,304,0,-114,0.62,6147,38.46,61.54,-0.65,1.89,14,0,494,14,,2.83,0.00,5661,21,4,494,17,5.25,4.25,0.81,5040,37,55,494,-18,0.67,7.49,11.13,8556,316,494,63.97,362,494,73.28,446,494,90.28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,1.00,0.00,1.00,1.50,0.10,1.40,1.75,0.15,1.60,0,0,0,0,0,0,0,0,67.77,Good,Weak Signal (Bullish),Breadth Thrust (Bullish),38.46,0.00,0.00
2021-01-19,daily,494,294,197,3,97,1.49,6244,59.51,39.88,0.49,1.86,41,0,494,41,,8.30,0.00,5702,56,2,494,54,28.00,11.34,0.40,5094,76,29,494,47,2.62,15.38,5.87,8603,321,494,64.98,359,494,72.67,449,494,90.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,1.00,0.00,1.00,1.50,0.00,1.50,1.65,0.15,1.50,0,0,0,0,0,0,0,0,72.29,Good,Weak Signal (Bullish),Breadth Thrust (Bullish),59.51,0.00,0.00
2021-01-20,daily,494,330,163,1,167,2.02,6411,66.80,33.00,0.76,1.88,58,0,494,58,,11.74,0.00,5760,73,5,494,68,14.60,14.78,1.01,5162,106,18,494,88,5.89,21.46,3.64,8691,369,494,74.70,391,494,79.15,452,494,91.50,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,1.00,0.00,1.00,1.40,0.00,1.40,1.60,0.15,1.45,1,0,1,1,0,3,0,3,78.43,Good,Moderate Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish),66.80,1.00,0.00
2021-01-21,daily,494,159,332,3,-173,0.48,6238,32.19,67.21,-0.49,1.80,33,0,494,33,,6.68,0.00,5793,45,1,494,44,45.00,9.11,0.20,5206,63,14,494,49,4.50,12.75,2.83,8740,331,494,67.00,375,494,75.91,449,494,90.89,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,1.00,0.00,1.00,1.20,0.00,1.20,1.60,0.10,1.50,0,0,0,0,0,0,0,0,68.24,Good,Weak Signal (Bearish),Breadth Thrust (Bullish),32.19,0.00,0.00
2021-01-22,daily,494,179,313,2,-134,0.57,6104,36.23,63.36,-0.35,1.85,13,0,494,13,,2.63,0.00,5806,21,2,494,19,10.50,4.25,0.40,5225,31,34,494,-3,0.91,6.28,6.88,8737,293,494,59.31,354,494,71.66,445,494,90.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,daily,SP500,252;63;20,20;50;200,1.00,0.00,1.00,1.10,0.00,1.10,1.60,0.10,1.50,0,0,0,0,0,0,0,0,65.47,Good,Weak Signal (Bullish),Breadth Thrust (Bullish),36.23,0.00,0.00
