date,timeframe,daily_mb_total_stocks,daily_mb_advancing_stocks,daily_mb_declining_stocks,daily_mb_unchanged_stocks,daily_mb_net_advances,daily_mb_ad_ratio,daily_mb_ad_line,daily_mb_advance_pct,daily_mb_decline_pct,daily_mb_avg_pct_change,daily_mb_pct_change_volatility,daily_mb_long_new_highs,daily_mb_long_new_lows,daily_mb_total_stocks_hl_long,daily_mb_net_long_new_highs,daily_mb_hl_ratio_long,daily_mb_long_new_highs_pct,daily_mb_long_new_lows_pct,daily_mb_net_hl_line_long,daily_mb_medium_new_highs,daily_mb_medium_new_lows,daily_mb_total_stocks_hl_medium,daily_mb_net_medium_new_highs,daily_mb_hl_ratio_medium,daily_mb_medium_new_highs_pct,daily_mb_medium_new_lows_pct,daily_mb_net_hl_line_medium,daily_mb_short_new_highs,daily_mb_short_new_lows,daily_mb_total_stocks_hl_short,daily_mb_net_short_new_highs,daily_mb_hl_ratio_short,daily_mb_short_new_highs_pct,daily_mb_short_new_lows_pct,daily_mb_net_hl_line_short,daily_mb_stocks_above_ma_20,daily_mb_total_stocks_ma_20,daily_mb_pct_above_ma_20,daily_mb_stocks_above_ma_50,daily_mb_total_stocks_ma_50,daily_mb_pct_above_ma_50,daily_mb_stocks_above_ma_200,daily_mb_total_stocks_ma_200,daily_mb_pct_above_ma_200,daily_mb_long_new_highs_gt_100,daily_mb_long_success_condition,daily_mb_medium_new_highs_gt_100,daily_mb_medium_success_condition,daily_mb_short_new_highs_gt_100,daily_mb_short_success_condition,daily_mb_ad_ratio_gt_2_0,daily_mb_ad_ratio_lt_0_5,daily_mb_strong_advance_breadth,daily_mb_weak_advance_breadth,daily_mb_strong_ma_breadth_20,daily_mb_weak_ma_breadth_20,daily_mb_strong_ma_breadth_50,daily_mb_weak_ma_breadth_50,daily_mb_strong_ma_breadth_200,daily_mb_weak_ma_breadth_200,daily_mb_timeframe,daily_mb_universe,daily_mb_hl_periods,daily_mb_ma_periods,daily_mb_bullish_momentum_5d,daily_mb_bearish_momentum_5d,daily_mb_net_momentum_5d,daily_mb_bullish_momentum_10d,daily_mb_bearish_momentum_10d,daily_mb_net_momentum_10d,daily_mb_bullish_momentum_20d,daily_mb_bearish_momentum_20d,daily_mb_net_momentum_20d,daily_mb_breadth_thrust,daily_mb_breadth_deterioration,daily_mb_ad_thrust,daily_mb_new_highs_expansion,daily_mb_new_lows_expansion,daily_mb_total_bullish_signals,daily_mb_total_bearish_signals,daily_mb_net_signal_score,daily_mb_overall_breadth_score,daily_mb_breadth_rating,daily_mb_signal_strength,daily_mb_threshold_classification,daily_mb_market_participation,daily_mb_consecutive_bullish_days,daily_mb_consecutive_bearish_days
2020-12-29,daily,1994,635,1298,61,-663,0.49,15346,31.85,65.10,-0.60,2.03,100,1,1994,99,100.00,5.02,0.05,11617,173,13,1994,160,13.31,8.68,0.65,10125,204,94,1994,110,2.17,10.23,4.71,22566,1151,1994,57.72,1708,1994,85.66,1794,1994,89.97,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.00,0.00,4.00,4.10,0.00,4.10,4.35,0.00,4.35,0,0,0,1,0,3,0,3,67.59,Good,Moderate Bullish,Breadth Thrust (Bullish),31.85,40.00,0.00
2020-12-30,daily,1994,1400,542,52,858,2.58,16204,70.21,27.18,0.83,2.18,128,1,1994,127,128.00,6.42,0.05,11744,216,7,1994,209,30.86,10.83,0.35,10334,244,49,1994,195,4.98,12.24,2.46,22761,1300,1994,65.20,1731,1994,86.81,1802,1994,90.37,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.20,0.00,4.20,4.10,0.00,4.10,4.35,0.00,4.35,1,0,1,1,0,6,0,6,77.90,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),70.21,41.00,0.00
2020-12-31,daily,1994,1216,724,54,492,1.68,16696,60.98,36.31,0.21,2.26,139,2,1994,137,69.50,6.97,0.10,11881,238,12,1994,226,19.83,11.94,0.60,10560,291,86,1994,205,3.38,14.59,4.31,22966,1322,1994,66.30,1757,1994,88.11,1796,1994,90.07,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.20,0.00,4.20,4.10,0.00,4.10,4.35,0.00,4.35,1,0,0,1,0,4,0,4,76.63,Good,Strong Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),60.98,42.00,0.00
2021-01-04,daily,1997,505,1461,28,-956,0.35,15740,25.29,73.16,-1.07,3.14,171,1,1997,170,171.00,8.56,0.05,12051,283,19,1997,264,14.89,14.17,0.95,10824,366,230,1997,136,1.59,18.33,11.52,23102,936,1997,46.87,1662,1997,83.22,1787,1997,89.48,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.20,0.20,4.00,4.10,0.10,4.00,4.35,0.05,4.30,0,0,0,1,0,3,1,2,62.29,Good,Strong Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),25.29,43.00,0.00
2021-01-05,daily,1996,1454,493,49,961,2.95,16701,72.85,24.70,1.52,2.79,108,2,1996,106,54.00,5.41,0.10,12157,237,13,1996,224,18.23,11.87,0.65,11048,299,113,1996,186,2.65,14.98,5.66,23288,1236,1996,61.92,1711,1996,85.72,1797,1996,90.03,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.40,0.20,4.20,4.20,0.10,4.10,4.30,0.05,4.25,0,0,1,1,0,5,0,5,77.08,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),72.85,44.00,0.00
2021-01-06,daily,1997,1478,485,34,993,3.05,17694,74.01,24.29,2.52,3.52,388,2,1997,386,194.00,19.43,0.10,12543,702,12,1997,690,58.50,35.15,0.60,11738,839,109,1997,730,7.70,42.01,5.46,24018,1502,1997,75.21,1762,1997,88.23,1816,1997,90.94,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.60,0.20,4.40,4.30,0.10,4.20,4.30,0.05,4.25,1,0,1,1,0,6,0,6,82.16,Excellent,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),74.01,45.00,0.00
2021-01-07,daily,1997,1213,740,44,473,1.64,18167,60.74,37.06,0.90,3.91,378,1,1997,377,378.00,18.93,0.05,12920,616,16,1997,600,38.50,30.85,0.80,12338,708,105,1997,603,6.74,35.45,5.26,24621,1522,1997,76.21,1734,1997,86.83,1805,1997,90.39,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.40,0.20,4.20,4.30,0.10,4.20,4.25,0.05,4.20,1,0,0,1,0,4,0,4,79.32,Good,Strong Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),60.74,46.00,0.00
2021-01-08,daily,1997,925,1009,62,-84,0.92,18083,46.32,50.53,-0.08,2.91,285,1,1997,284,285.00,14.27,0.05,13204,455,17,1997,438,26.76,22.78,0.85,12776,540,87,1997,453,6.21,27.04,4.36,25074,1522,1997,76.21,1728,1997,86.53,1803,1997,90.29,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.40,0.20,4.20,4.30,0.10,4.20,4.20,0.05,4.15,1,0,0,1,0,4,0,4,76.33,Good,Strong Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),46.32,47.00,0.00
2021-01-11,daily,1999,806,1138,54,-332,0.71,17751,40.32,56.93,-0.14,2.43,161,1,1999,160,161.00,8.05,0.05,13364,256,23,1999,233,11.13,12.81,1.15,13009,297,131,1999,166,2.27,14.86,6.55,25240,1423,1999,71.19,1667,1999,83.39,1794,1999,89.74,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.40,0.00,4.40,4.30,0.10,4.20,4.20,0.05,4.15,1,0,0,1,0,4,0,4,72.70,Good,Strong Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),40.32,48.00,0.00
2021-01-12,daily,2000,1388,556,55,832,2.50,18583,69.40,27.80,1.40,2.85,290,2,2000,288,145.00,14.50,0.10,13652,502,40,2000,462,12.55,25.10,2.00,13471,567,137,2000,430,4.14,28.35,6.85,25670,1484,2000,74.20,1675,2000,83.75,1798,2000,89.90,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.20,0.00,4.20,4.30,0.10,4.20,4.20,0.05,4.15,1,0,1,1,0,5,0,5,79.55,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),69.40,49.00,0.00
2021-01-13,daily,2000,849,1101,50,-252,0.77,18331,42.45,55.05,-0.26,2.88,193,1,2000,192,193.00,9.65,0.05,13844,344,6,2000,338,57.33,17.20,0.30,13809,422,46,2000,376,9.17,21.10,2.30,26046,1481,2000,74.05,1689,2000,84.45,1806,2000,90.30,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.00,0.00,4.00,4.30,0.10,4.20,4.20,0.05,4.15,1,0,0,1,0,4,0,4,74.39,Good,Strong Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),42.45,50.00,0.00
2021-01-14,daily,2002,1358,591,51,767,2.30,19098,67.83,29.52,1.13,2.80,271,1,2002,270,271.00,13.54,0.05,14114,510,7,2002,503,72.86,25.47,0.35,14312,603,68,2002,535,8.87,30.12,3.40,26581,1529,2002,76.37,1698,2002,84.82,1815,2002,90.66,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.00,0.00,4.00,4.20,0.10,4.10,4.15,0.05,4.10,1,0,1,1,0,5,0,5,80.35,Excellent,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),67.83,51.00,0.00
2021-01-15,daily,2003,569,1386,47,-817,0.41,18281,28.41,69.20,-1.07,2.27,78,1,2003,77,78.00,3.89,0.05,14191,147,7,2003,140,21.00,7.34,0.35,14452,201,124,2003,77,1.62,10.03,6.19,26658,1417,2003,70.74,1658,2003,82.78,1817,2003,90.71,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.00,0.20,3.80,4.20,0.20,4.00,4.15,0.10,4.05,1,0,0,1,0,4,1,3,70.28,Good,Moderate Bullish,Breadth Thrust (Bullish),28.41,52.00,0.00
2021-01-19,daily,2003,1196,757,50,439,1.58,18720,59.71,37.79,0.67,2.77,165,1,2003,164,165.00,8.24,0.05,14355,288,7,2003,281,41.14,14.38,0.35,14733,355,78,2003,277,4.55,17.72,3.89,26935,1451,2003,72.44,1663,2003,83.03,1813,2003,90.51,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.00,0.20,3.80,4.20,0.10,4.10,4.15,0.10,4.05,1,0,0,1,0,4,0,4,77.06,Good,Strong Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),59.71,53.00,0.00
2021-01-20,daily,2003,1265,683,55,582,1.85,19302,63.16,34.10,0.59,2.28,219,2,2003,217,109.50,10.93,0.10,14572,343,9,2003,334,38.11,17.12,0.45,15067,434,49,2003,385,8.86,21.67,2.45,27320,1547,2003,77.23,1708,2003,85.27,1824,2003,91.06,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.00,0.20,3.80,4.10,0.10,4.00,4.15,0.10,4.05,1,0,0,1,0,4,0,4,79.88,Good,Strong Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),63.16,54.00,0.00
2021-01-21,daily,2005,718,1232,53,-514,0.58,18788,35.81,61.45,-0.53,2.53,190,1,2005,189,190.00,9.48,0.05,14761,289,6,2005,283,48.17,14.41,0.30,15350,358,84,2005,274,4.26,17.86,4.19,27594,1436,2005,71.62,1652,2005,82.39,1815,2005,90.52,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.00,0.20,3.80,4.00,0.10,3.90,4.15,0.10,4.05,1,0,0,1,0,4,0,4,71.88,Good,Strong Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),35.81,55.00,0.00
2021-01-22,daily,2006,981,969,55,12,1.01,18800,48.90,48.31,0.21,2.47,104,2,2006,102,52.00,5.18,0.10,14863,164,8,2006,156,20.50,8.18,0.40,15506,207,138,2006,69,1.50,10.32,6.88,27663,1390,2006,69.29,1626,2006,81.06,1815,2006,90.48,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.00,0.20,3.80,4.00,0.10,3.90,4.15,0.10,4.05,1,0,0,1,0,4,0,4,73.45,Good,Strong Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),48.90,56.00,0.00
2021-01-25,daily,2006,795,1160,51,-365,0.69,18435,39.63,57.83,-0.13,3.03,176,1,2006,175,176.00,8.77,0.05,15038,294,9,2006,285,32.67,14.66,0.45,15791,363,191,2006,172,1.90,18.10,9.52,27835,1307,2006,65.15,1584,2006,78.96,1826,2006,91.03,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.80,0.00,3.80,3.90,0.10,3.80,4.10,0.10,4.00,0,0,0,1,0,3,0,3,69.97,Good,Moderate Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),39.63,57.00,0.00
2021-01-26,daily,2006,776,1169,61,-393,0.66,18042,38.68,58.28,-0.29,3.91,119,2,2006,117,59.50,5.93,0.10,15155,202,8,2006,194,25.25,10.07,0.40,15985,255,102,2006,153,2.50,12.71,5.08,27988,1154,2006,57.53,1522,2006,75.87,1827,2006,91.08,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.60,0.00,3.60,3.80,0.10,3.70,4.05,0.10,3.95,0,0,0,1,0,3,0,3,66.73,Good,Moderate Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),38.68,58.00,0.00
2021-01-27,daily,2006,342,1621,43,-1279,0.21,16763,17.05,80.81,-1.65,8.56,96,3,2006,93,32.00,4.79,0.15,15248,161,33,2006,128,4.88,8.03,1.65,16113,198,500,2006,-302,0.40,9.87,24.93,27686,748,2006,37.29,1183,2006,58.97,1783,2006,88.88,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.40,0.20,3.20,3.70,0.20,3.50,4.00,0.15,3.85,0,0,0,1,0,3,1,2,51.56,Fair,Weak Signal (Bearish),Breadth Thrust (Bullish),17.05,59.00,0.00
2021-01-28,daily,2007,1317,642,47,675,2.05,17438,65.62,31.99,0.68,4.55,58,1,2007,57,58.00,2.89,0.05,15305,99,10,2007,89,9.90,4.93,0.50,16202,122,112,2007,10,1.09,6.08,5.58,27696,841,2007,41.90,1317,2007,65.62,1794,2007,89.39,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.20,0.20,3.00,3.60,0.20,3.40,3.95,0.15,3.80,0,0,1,1,0,4,0,4,64.45,Good,Moderate Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish),65.62,60.00,0.00
2021-01-29,daily,2007,358,1592,57,-1234,0.22,16204,17.84,79.32,-1.56,3.48,43,1,2007,42,43.00,2.14,0.05,15347,63,23,2007,40,2.74,3.14,1.15,16242,78,337,2007,-259,0.23,3.89,16.79,27437,582,2007,29.00,1069,2007,53.26,1759,2007,87.64,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.00,0.40,2.60,3.50,0.30,3.20,3.85,0.20,3.65,0,0,0,0,0,2,1,1,47.49,Fair,Weak Signal (Bearish),Breadth Thrust (Bullish),17.84,61.00,0.00
2021-02-01,daily,2009,1643,333,31,1310,4.93,17514,81.78,16.58,1.89,3.07,71,1,2009,70,71.00,3.53,0.05,15417,103,14,2009,89,7.36,5.13,0.70,16331,137,172,2009,-35,0.80,6.82,8.56,27402,832,2009,41.41,1280,2009,63.71,1784,2009,88.80,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.20,0.40,2.80,3.50,0.20,3.30,3.85,0.20,3.65,0,0,1,1,0,5,0,5,66.91,Good,Moderate Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish),81.78,62.00,0.00
2021-02-02,daily,2009,1517,450,42,1067,3.37,18581,75.51,22.40,1.09,3.69,106,0,2009,106,,5.28,0.00,15523,164,5,2009,159,32.80,8.16,0.25,16490,225,33,2009,192,6.82,11.20,1.64,27594,1037,2009,51.62,1386,2009,68.99,1798,2009,89.50,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.40,0.40,3.00,3.50,0.20,3.30,3.85,0.15,3.70,0,0,1,1,0,5,0,5,70.21,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),75.51,63.00,0.00
2021-02-03,daily,2010,1165,788,56,377,1.48,18958,57.96,39.20,0.79,2.52,106,0,2010,106,,5.27,0.00,15629,174,10,2010,164,17.40,8.66,0.50,16654,214,37,2010,177,5.78,10.65,1.84,27771,1103,2010,54.88,1416,2010,70.45,1805,2010,89.80,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.40,0.20,3.20,3.40,0.20,3.20,3.75,0.15,3.60,0,0,0,1,0,3,0,3,68.12,Good,Moderate Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),57.96,64.00,0.00
2021-02-04,daily,2010,1485,477,48,1008,3.11,19966,73.88,23.73,1.15,2.78,174,0,2010,174,,8.66,0.00,15803,266,13,2010,253,20.46,13.23,0.65,16907,349,54,2010,295,6.46,17.36,2.69,28066,1360,2010,67.66,1511,2010,75.17,1818,2010,90.45,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.60,0.20,3.40,3.40,0.20,3.20,3.70,0.15,3.55,0,0,1,1,0,5,0,5,76.48,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),73.88,65.00,0.00
2021-02-05,daily,2010,1386,581,43,805,2.39,20771,68.96,28.91,0.94,2.71,273,0,2010,273,,13.58,0.00,16076,402,7,2010,395,57.43,20.00,0.35,17302,501,28,2010,473,17.89,24.93,1.39,28539,1479,2010,73.58,1581,2010,78.66,1824,2010,90.75,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.60,0.00,3.60,3.30,0.20,3.10,3.65,0.15,3.50,1,0,1,1,0,5,0,5,78.22,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),68.96,66.00,0.00
2021-02-08,daily,2010,1528,436,45,1092,3.50,21863,76.02,21.69,1.50,2.57,333,0,2010,333,,16.57,0.00,16409,486,6,2010,480,81.00,24.18,0.30,17782,593,30,2010,563,19.77,29.50,1.49,29102,1647,2010,81.94,1652,2010,82.19,1829,2010,91.00,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.00,0.00,4.00,3.60,0.20,3.40,3.75,0.15,3.60,1,0,1,1,0,6,0,6,83.08,Excellent,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),76.02,67.00,0.00
2021-02-09,daily,2010,1103,859,48,244,1.28,22107,54.88,42.74,0.20,2.49,309,1,2010,308,309.00,15.37,0.05,16717,440,10,2010,430,44.00,21.89,0.50,18212,543,32,2010,511,16.97,27.01,1.59,29613,1638,2010,81.49,1662,2010,82.69,1834,2010,91.24,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.20,0.00,4.20,3.80,0.20,3.60,3.80,0.15,3.65,1,0,0,1,0,4,0,4,78.91,Good,Strong Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),54.88,68.00,0.00
2021-02-10,daily,2010,1058,901,51,157,1.17,22264,52.64,44.83,0.18,2.54,326,1,2010,325,326.00,16.22,0.05,17042,495,4,2010,491,123.75,24.63,0.20,18703,611,25,2010,586,24.44,30.40,1.24,30199,1649,2010,82.04,1657,2010,82.44,1841,2010,91.59,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.60,0.00,4.60,4.00,0.10,3.90,3.85,0.15,3.70,1,0,0,1,0,4,0,4,78.65,Good,Strong Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),52.64,69.00,0.00
2021-02-11,daily,2012,989,981,40,8,1.01,22272,49.16,48.76,0.14,2.79,245,2,2012,243,122.50,12.18,0.10,17285,361,11,2012,350,32.82,17.94,0.55,19053,455,39,2012,416,11.67,22.61,1.94,30615,1624,2012,80.72,1636,2012,81.31,1830,2012,90.95,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.80,0.00,4.80,4.20,0.10,4.10,3.90,0.15,3.75,1,0,0,1,0,4,0,4,77.11,Good,Strong Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),49.16,70.00,0.00
2021-02-12,daily,2013,1151,812,50,339,1.42,22611,57.18,40.34,0.55,2.57,230,0,2013,230,,11.43,0.00,17515,323,8,2013,315,40.38,16.05,0.40,19368,409,46,2013,363,8.89,20.32,2.29,30978,1642,2013,81.57,1640,2013,81.47,1834,2013,91.11,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,5.20,0.00,5.20,4.40,0.00,4.40,3.95,0.15,3.80,1,0,0,1,0,4,0,4,79.05,Good,Strong Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),57.18,71.00,0.00
2021-02-16,daily,2014,972,1000,41,-28,0.97,22583,48.26,49.65,0.44,3.34,334,0,2014,334,,16.58,0.00,17849,495,26,2014,469,19.04,24.58,1.29,19837,611,65,2014,546,9.40,30.34,3.23,31524,1571,2014,78.00,1611,2014,79.99,1831,2014,90.91,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.60,0.00,4.60,4.30,0.00,4.30,3.90,0.10,3.80,1,0,0,1,0,4,0,4,75.78,Good,Moderate Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),48.26,72.00,0.00
2021-02-17,daily,2015,785,1172,57,-387,0.67,22196,38.96,58.16,-0.34,2.27,139,1,2015,138,139.00,6.90,0.05,17987,216,34,2015,182,6.35,10.72,1.69,20019,278,91,2015,187,3.05,13.80,4.52,31711,1496,2015,74.24,1588,2015,78.81,1834,2015,91.02,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,4.20,0.00,4.20,4.20,0.00,4.20,3.85,0.10,3.75,1,0,0,1,0,4,0,4,72.52,Good,Moderate Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),38.96,73.00,0.00
2021-02-18,daily,2015,530,1436,49,-906,0.37,21290,26.30,71.27,-1.13,2.55,73,1,2015,72,73.00,3.62,0.05,18059,132,39,2015,93,3.38,6.55,1.94,20112,176,130,2015,46,1.35,8.73,6.45,31757,1343,2015,66.65,1506,2015,74.74,1824,2015,90.52,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.80,0.20,3.60,4.20,0.10,4.10,3.80,0.15,3.65,0,0,0,1,0,3,1,2,66.57,Good,Weak Signal (Bearish),Breadth Thrust (Bullish),26.30,74.00,0.00
2021-02-19,daily,2015,1364,599,52,765,2.28,22055,67.69,29.73,1.24,2.45,189,1,2015,188,189.00,9.38,0.05,18247,276,26,2015,250,10.62,13.70,1.29,20362,357,88,2015,269,4.06,17.72,4.37,32026,1431,2015,71.02,1520,2015,75.43,1820,2015,90.32,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.40,0.20,3.20,4.10,0.10,4.00,3.75,0.15,3.60,0,0,1,1,0,4,0,4,76.28,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),67.69,75.00,0.00
2021-02-22,daily,2015,1012,963,40,49,1.05,22104,50.22,47.79,0.24,3.37,298,2,2015,296,149.00,14.79,0.10,18543,436,67,2015,369,6.51,21.64,3.33,20731,533,213,2015,320,2.50,26.45,10.57,32346,1350,2015,67.00,1474,2015,73.15,1792,2015,88.93,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.00,0.20,2.80,4.10,0.10,4.00,3.70,0.15,3.55,0,0,0,1,0,3,0,3,70.66,Good,Moderate Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),50.22,76.00,0.00
2021-02-23,daily,2015,875,1083,57,-208,0.81,21896,43.42,53.75,-0.25,2.81,208,2,2015,206,104.00,10.32,0.10,18749,304,80,2015,224,3.80,15.09,3.97,20955,395,289,2015,106,1.37,19.60,14.34,32452,1281,2015,63.57,1448,2015,71.86,1788,2015,88.73,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.00,0.20,2.80,3.80,0.10,3.70,3.70,0.15,3.55,0,0,0,1,0,3,0,3,67.90,Good,Moderate Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),43.42,77.00,0.00
2021-02-24,daily,2016,1542,438,35,1104,3.52,23000,76.49,21.73,1.72,3.67,393,4,2016,389,98.25,19.49,0.20,19138,544,48,2016,496,11.33,26.98,2.38,21451,655,116,2016,539,5.65,32.49,5.75,32991,1400,2016,69.44,1518,2016,75.30,1791,2016,88.84,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.20,0.20,3.00,3.70,0.10,3.60,3.75,0.15,3.60,0,0,1,1,0,5,0,5,77.16,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),76.49,78.00,0.00
2021-02-25,daily,2016,236,1755,25,-1519,0.13,21481,11.71,87.05,-2.38,3.00,285,6,2016,279,47.50,14.14,0.30,19417,389,107,2016,282,3.64,19.30,5.31,21733,473,236,2016,237,2.00,23.46,11.71,33228,1090,2016,54.07,1317,2016,65.33,1745,2016,86.56,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,daily,exchange_NYSE,252;63;20,20;50;200,3.20,0.20,3.00,3.50,0.20,3.30,3.75,0.15,3.60,0,0,0,1,0,3,1,2,56.54,Fair,Moderate Bullish,Breadth Thrust (Bullish); New Highs Expansion (Bullish),11.71,79.00,0.00
