date,timeframe,universe_config,user_choice,universes_analyzed,ad_thrust,advance_decline_ratio,advancing_stocks,bearish_momentum_10d,bearish_momentum_20d,bearish_momentum_5d,breadth_deterioration,breadth_rating,breadth_thrust,bullish_momentum_10d,bullish_momentum_20d,bullish_momentum_5d,combined_advance_decline_ratio,combined_pct_above_ma20,combined_pct_above_ma200,combined_pct_above_ma50,consecutive_bearish_days,consecutive_bullish_days,declining_stocks,highs_lows_ratio_20d,highs_lows_ratio_52w,market_participation,net_20day_highs,net_52week_highs,net_advances,net_momentum_10d,net_momentum_20d,net_momentum_5d,net_signal_score,new_20day_highs,new_20day_lows,new_52week_highs,new_52week_lows,new_highs_expansion,new_lows_expansion,overall_breadth_score,pct_advancing,pct_at_20day_highs,pct_at_52week_highs,pct_declining,signal_strength,total_bearish_signals,total_bullish_signals,total_stocks,total_stocks_analyzed,unchanged_stocks,univ_1_advancing_stocks,univ_1_breadth_momentum,univ_1_name,univ_1_pct_above_ma20,univ_1_pct_above_ma200,univ_1_pct_above_ma50,univ_1_pct_advancing,univ_1_total_members,universes_included
2024-06-10,daily,NASDAQ100,2-5,NASDAQ100,0,1.4193548387096775,352.0,0.0,0.0,0.0,0,Neutral,0,0.3,0.35,0.2,1.4849999999999999,46.06875,57.51749999999999,55.64375,0,0,248.0,0.6705882352941176,1.52,99.50248756218906,-28.0,13.0,104.0,0.3,0.35,0.2,0,57.0,85.0,38.0,25.0,0,0,53.333375,58.374792703150916,9.45273631840796,6.301824212271974,41.127694859038144,Neutral,0,0,603.0,603.0,3.0,63,Moderate,NASDAQ100,55.45,57.43,60.4,62.38,101,SP500;NASDAQ100
2024-06-11,daily,NASDAQ100,2-5,NASDAQ100,0,0.6311475409836066,231.0,0.0,0.0,0.0,0,Neutral,0,0.3,0.35,0.2,0.73125,41.221250000000005,55.772499999999994,52.16374999999999,0,0,366.0,0.5161290322580645,1.5789473684210527,99.00497512437812,-45.0,11.0,-135.0,0.3,0.35,0.2,0,48.0,93.0,30.0,19.0,0,0,49.963625,38.308457711442784,7.960199004975125,4.975124378109453,60.69651741293532,Neutral,0,0,603.0,603.0,6.0,50,Moderate,NASDAQ100,51.49,59.41,58.42,49.5,101,SP500;NASDAQ100
2024-06-12,daily,NASDAQ100,2-5,NASDAQ100,0,1.5210084033613445,362.0,0.0,0.0,0.0,0,Neutral,0,0.3,0.35,0.0,1.5925,49.78999999999999,56.394999999999996,54.15374999999999,0,0,238.0,1.95,6.083333333333333,99.50248756218906,57.0,61.0,124.0,0.3,0.35,0.0,0,117.0,60.0,73.0,12.0,0,0,53.516999999999996,60.033167495854066,19.402985074626866,12.106135986733001,39.46932006633499,Neutral,0,0,603.0,603.0,3.0,64,Strong,NASDAQ100,61.39,58.42,59.41,63.37,101,SP500;NASDAQ100
2024-06-13,daily,NASDAQ100,2-5,NASDAQ100,0,0.5506493506493506,212.0,0.0,0.0,0.0,0,Neutral,0,0.2,0.25,0.0,0.51625,46.811249999999994,56.519999999999996,53.52874999999999,0,0,385.0,0.4180327868852459,0.7567567567567568,99.00497512437812,-71.0,-9.0,-173.0,0.2,0.25,0.0,0,51.0,122.0,28.0,37.0,0,0,52.41087499999999,35.1575456053068,8.45771144278607,4.643449419568822,63.847429519071305,Neutral,0,0,603.0,603.0,6.0,29,Moderate,NASDAQ100,57.43,58.42,59.41,28.71,101,SP500;NASDAQ100
2024-06-14,daily,NASDAQ100,2-5,NASDAQ100,0,0.43779904306220097,183.0,0.0,0.0,0.0,0,Neutral,0,0.1,0.2,0.0,0.5725,42.584999999999994,53.1625,51.16624999999999,0,0,418.0,0.17647058823529413,0.391304347826087,99.66832504145937,-126.0,-28.0,-235.0,0.1,0.2,0.0,0,27.0,153.0,18.0,46.0,0,0,49.190749999999994,30.34825870646766,4.477611940298507,2.9850746268656714,69.32006633499171,Neutral,0,0,603.0,603.0,2.0,48,Moderate,NASDAQ100,54.46,55.45,59.41,47.52,101,SP500;NASDAQ100
2024-06-17,daily,NASDAQ100,2-5,NASDAQ100,1,2.6424242424242426,436.0,0.0,0.0,0.0,0,Neutral,0,0.2,0.25,0.2,2.74625,49.536249999999995,57.00875,55.006249999999994,0,1,165.0,0.9263157894736842,2.6666666666666665,99.66832504145937,-7.0,40.0,271.0,0.2,0.25,0.2,1,88.0,95.0,64.0,24.0,0,0,53.965999999999994,72.30514096185739,14.593698175787729,10.613598673300165,27.363184079601986,Weak Signal,0,1,603.0,603.0,2.0,76,Strong,NASDAQ100,62.38,61.39,65.35,75.25,101,SP500;NASDAQ100
2024-06-18,daily,NASDAQ100,2-5,NASDAQ100,0,1.611353711790393,369.0,0.0,0.0,0.0,0,Neutral,0,0.2,0.25,0.2,1.49625,53.77374999999999,57.512499999999996,55.8825,0,0,229.0,2.215686274509804,4.625,99.17081260364843,62.0,58.0,140.0,0.2,0.25,0.2,0,113.0,51.0,74.0,16.0,0,0,55.73887499999999,61.19402985074627,18.739635157545607,12.271973466003317,37.97678275290215,Neutral,0,0,603.0,603.0,5.0,51,Strong,NASDAQ100,62.38,60.4,63.37,50.5,101,SP500;NASDAQ100
2024-06-20,daily,NASDAQ100,2-5,NASDAQ100,0,1.2296296296296296,332.0,0.0,0.0,0.0,0,Neutral,0,0.1,0.25,0.2,1.14625,58.247499999999995,58.50999999999999,58.49375,0,0,270.0,1.4038461538461537,2.5625,99.83416252072969,21.0,25.0,62.0,0.1,0.25,0.2,0,73.0,52.0,41.0,16.0,0,0,58.424749999999996,55.05804311774462,12.106135986733001,6.799336650082918,44.776119402985074,Neutral,0,0,603.0,603.0,1.0,46,Strong,NASDAQ100,64.36,59.41,65.35,45.54,101,SP500;NASDAQ100
2024-06-21,daily,NASDAQ100,2-5,NASDAQ100,0,1.4896265560165975,359.0,0.0,0.0,0.0,0,Good,0,0.1,0.25,0.2,1.5962499999999997,61.7225,60.37,60.603750000000005,0,0,241.0,2.6,3.875,99.50248756218906,40.0,23.0,118.0,0.1,0.25,0.2,0,65.0,25.0,31.0,8.0,0,0,60.86925,59.53565505804311,10.779436152570481,5.140961857379768,39.96683250414594,Neutral,0,0,603.0,603.0,3.0,66,Strong,NASDAQ100,69.31,63.37,69.31,65.35,101,SP500;NASDAQ100
2024-06-24,daily,NASDAQ100,2-5,NASDAQ100,0,1.995,399.0,0.0,0.0,0.0,0,Good,0,0.1,0.25,0.2,1.8324999999999998,68.57625,60.99375,63.473749999999995,0,0,200.0,9.846153846153847,14.75,99.33665008291874,115.0,55.0,199.0,0.1,0.25,0.2,0,128.0,13.0,59.0,4.0,0,0,64.2605,66.16915422885572,21.22719734660033,9.78441127694859,33.16749585406302,Neutral,0,0,603.0,603.0,4.0,45,Strong,NASDAQ100,68.32,60.4,67.33,44.55,101,SP500;NASDAQ100
2024-06-25,daily,NASDAQ100,2-5,NASDAQ100,0,0.430622009569378,180.0,0.0,0.0,0.0,0,Neutral,0,0.1,0.2,0.0,0.7399999999999999,58.7425,58.87749999999999,58.113749999999996,0,0,418.0,1.4285714285714286,3.0833333333333335,99.17081260364843,18.0,25.0,-238.0,0.1,0.2,0.0,0,60.0,42.0,37.0,12.0,0,0,58.5315,29.850746268656714,9.950248756218906,6.135986733001658,69.32006633499171,Neutral,0,0,603.0,603.0,5.0,59,Strong,NASDAQ100,67.33,61.39,68.32,58.42,101,SP500;NASDAQ100
2024-06-26,daily,NASDAQ100,2-5,NASDAQ100,0,0.5357142857142857,210.0,0.0,0.0,0.0,0,Neutral,0,0.1,0.2,0.0,0.54875,53.03124999999999,57.76249999999999,54.39124999999999,0,0,392.0,0.5223880597014925,1.5,99.83416252072969,-32.0,6.0,-182.0,0.1,0.2,0.0,0,35.0,67.0,18.0,12.0,0,0,54.994625,34.82587064676617,5.804311774461028,2.9850746268656714,65.00829187396351,Neutral,0,0,603.0,603.0,1.0,37,Strong,NASDAQ100,60.4,60.4,64.36,36.63,101,SP500;NASDAQ100
2024-06-27,daily,NASDAQ100,2-5,NASDAQ100,0,1.4136546184738956,352.0,0.0,0.0,0.0,0,Neutral,0,0.1,0.2,0.0,1.5462500000000001,54.6425,58.75249999999999,57.863749999999996,0,0,249.0,1.6176470588235294,4.75,99.66832504145937,21.0,15.0,103.0,0.1,0.2,0.0,0,55.0,34.0,19.0,4.0,0,0,57.163999999999994,58.374792703150916,9.12106135986733,3.150912106135987,41.29353233830846,Neutral,0,0,603.0,603.0,2.0,66,Strong,NASDAQ100,62.38,61.39,68.32,65.35,101,SP500;NASDAQ100
2024-06-28,daily,NASDAQ100,2-5,NASDAQ100,0,1.0616438356164384,310.0,0.0,0.0,0.0,0,Neutral,0,0.1,0.15,0.0,0.98,54.647499999999994,60.120000000000005,55.998749999999994,0,0,292.0,1.7142857142857142,5.6,99.83416252072969,35.0,23.0,18.0,0.1,0.15,0.0,0,84.0,49.0,28.0,5.0,0,0,56.82975,51.40961857379768,13.930348258706468,4.643449419568822,48.424543946932005,Neutral,0,0,603.0,603.0,1.0,41,Strong,NASDAQ100,59.41,63.37,67.33,40.59,101,SP500;NASDAQ100
2024-07-01,daily,NASDAQ100,2-5,NASDAQ100,0,0.38657407407407407,167.0,0.0,0.0,0.0,0,Neutral,0,0.1,0.1,0.0,0.47125,44.71249999999999,56.144999999999996,50.286249999999995,0,0,432.0,0.5405405405405406,1.0,99.33665008291874,-51.0,0.0,-265.0,0.1,0.1,0.0,0,60.0,111.0,19.0,19.0,0,0,50.37175,27.69485903814262,9.950248756218906,3.150912106135987,71.64179104477611,Neutral,0,0,603.0,603.0,4.0,41,Moderate,NASDAQ100,50.5,58.42,62.38,40.59,101,SP500;NASDAQ100
2024-07-02,daily,NASDAQ100,2-5,NASDAQ100,1,2.2967032967032965,418.0,0.0,0.0,0.0,0,Neutral,0,0.1,0.15,0.2,2.4549999999999996,53.77374999999999,57.88375,55.25499999999999,0,1,182.0,0.58,1.2941176470588236,99.50248756218906,-42.0,5.0,236.0,0.1,0.15,0.2,1,58.0,100.0,22.0,17.0,0,0,55.59924999999999,69.32006633499171,9.618573797678277,3.6484245439469323,30.18242122719735,Weak Signal,0,1,603.0,603.0,3.0,75,Strong,NASDAQ100,62.38,61.39,67.33,74.26,101,SP500;NASDAQ100
2024-07-03,daily,NASDAQ100,2-5,NASDAQ100,0,1.0067114093959733,300.0,0.0,0.0,0.0,0,Neutral,0,0.1,0.15,0.2,1.0312499999999998,52.78124999999999,57.387499999999996,56.11874999999999,0,0,298.0,1.868421052631579,4.25,99.17081260364843,33.0,26.0,2.0,0.1,0.15,0.2,0,71.0,38.0,34.0,8.0,0,0,55.498125,49.75124378109453,11.774461028192372,5.638474295190713,49.4195688225539,Neutral,0,0,603.0,603.0,5.0,53,Strong,NASDAQ100,60.4,60.4,70.3,52.48,101,SP500;NASDAQ100
2024-07-05,daily,NASDAQ100,2-5,NASDAQ100,0,1.047945205479452,306.0,0.0,0.0,0.0,0,Neutral,0,0.1,0.1,0.2,1.4049999999999998,52.5225,59.365,54.50749999999999,0,0,292.0,0.7439024390243902,2.1176470588235294,99.17081260364843,-21.0,19.0,14.0,0.1,0.1,0.2,0,61.0,82.0,36.0,17.0,0,0,55.369249999999994,50.74626865671642,10.11608623548922,5.970149253731343,48.424543946932005,Neutral,0,0,603.0,603.0,5.0,69,Strong,NASDAQ100,64.36,66.34,68.32,68.32,101,SP500;NASDAQ100
2024-07-08,daily,NASDAQ100,2-5,NASDAQ100,0,1.15,322.0,0.0,0.0,0.0,0,Neutral,0,0.1,0.1,0.2,1.065,54.885,58.1225,55.86875,0,0,280.0,1.3777777777777778,4.25,99.83416252072969,17.0,26.0,42.0,0.1,0.1,0.2,0,62.0,45.0,34.0,8.0,0,0,56.249750000000006,53.39966832504146,10.281923714759536,5.638474295190713,46.434494195688224,Neutral,0,0,603.0,603.0,1.0,43,Strong,NASDAQ100,64.36,64.36,70.3,42.57,101,SP500;NASDAQ100
2024-07-09,daily,NASDAQ100,2-5,NASDAQ100,0,0.6546961325966851,237.0,0.0,0.0,0.0,0,Neutral,0,0.1,0.1,0.2,0.64125,52.64875,57.75125,53.39374999999999,0,0,362.0,1.1111111111111112,2.2083333333333335,99.33665008291874,8.0,29.0,-125.0,0.1,0.1,0.2,0,80.0,72.0,53.0,24.0,0,0,54.47749999999999,39.30348258706468,13.266998341625207,8.7893864013267,60.033167495854066,Neutral,0,0,603.0,603.0,4.0,38,Strong,NASDAQ100,62.38,63.37,65.35,37.62,101,SP500;NASDAQ100
2024-07-10,daily,NASDAQ100,2-5,NASDAQ100,1,3.6511627906976742,471.0,0.0,0.0,0.0,0,Neutral,0,0.2,0.15,0.2,3.4324999999999997,61.48124999999999,60.86,57.99625,0,1,129.0,1.543859649122807,3.0588235294117645,99.50248756218906,31.0,35.0,342.0,0.2,0.15,0.2,1,88.0,57.0,52.0,17.0,0,0,59.900875,78.1094527363184,14.593698175787729,8.623548922056385,21.393034825870647,Weak Signal,0,1,603.0,603.0,3.0,72,Strong,NASDAQ100,65.35,64.36,66.34,71.29,101,SP500;NASDAQ100
2024-07-11,daily,NASDAQ100,2-5,NASDAQ100,1,2.7222222222222223,441.0,0.0,0.0,0.0,0,Good,0,0.3,0.2,0.4,2.5674999999999994,72.31249999999999,65.0975,66.82499999999999,0,2,162.0,8.363636363636363,10.5,100.0,162.0,76.0,279.0,0.3,0.2,0.4,1,184.0,22.0,84.0,8.0,0,0,67.95299999999999,73.13432835820896,30.514096185737976,13.930348258706468,26.865671641791046,Weak Signal,0,1,603.0,603.0,0.0,50,Strong,NASDAQ100,65.35,64.36,70.3,49.5,101,SP500;NASDAQ100
2024-07-12,daily,NASDAQ100,2-5,NASDAQ100,1,4.271929824561403,487.0,0.0,0.0,0.0,0,Good,0,0.4,0.25,0.6,4.21875,79.88,67.705,72.54374999999999,0,3,114.0,130.5,88.0,99.66832504145937,259.0,88.0,373.0,0.4,0.25,0.6,1,261.0,2.0,88.0,0.0,0,0,73.29299999999999,80.76285240464345,43.28358208955223,14.593698175787729,18.90547263681592,Weak Signal,0,1,603.0,603.0,2.0,81,Strong,NASDAQ100,77.23,67.33,75.25,80.2,101,SP500;NASDAQ100
2024-07-15,daily,NASDAQ100,2-5,NASDAQ100,0,1.2927756653992395,340.0,0.0,0.0,0.0,0,Good,0,0.4,0.25,0.6,1.30625,75.41499999999999,69.06875,70.4325,0,0,263.0,9.428571428571429,10.25,100.0,177.0,74.0,77.0,0.4,0.25,0.6,0,198.0,21.0,82.0,8.0,0,0,71.518125,56.38474295190713,32.83582089552239,13.598673300165837,43.61525704809287,Neutral,0,0,603.0,603.0,0.0,58,Strong,NASDAQ100,71.29,70.3,73.27,57.43,101,SP500;NASDAQ100
2024-07-16,daily,NASDAQ100,2-5,NASDAQ100,1,6.228915662650603,517.0,0.0,0.0,0.0,0,Good,0,0.6,0.35,1.0,5.887499999999999,81.1275,76.14874999999999,77.3925,0,1,83.0,16.352941176470587,17.142857142857142,99.50248756218906,261.0,113.0,434.0,0.6,0.35,1.0,2,278.0,17.0,120.0,7.0,1,0,78.13987499999999,85.7379767827529,46.1028192371476,19.900497512437813,13.764510779436154,Moderate Bullish,0,2,603.0,603.0,3.0,75,Strong,NASDAQ100,76.24,77.23,77.23,74.26,101,SP500;NASDAQ100
2024-07-17,daily,NASDAQ100,2-5,NASDAQ100,0,0.8492307692307692,276.0,0.0,0.0,0.0,0,Good,0,0.6,0.35,1.0,0.76625,72.45,74.78875,72.68374999999999,0,2,325.0,5.4423076923076925,118.0,99.66832504145937,231.0,118.0,-49.0,0.6,0.35,1.0,1,283.0,52.0,118.0,0.0,1,0,73.24512499999999,45.77114427860697,46.93200663349917,19.56882255389718,53.8971807628524,Weak Signal,0,1,603.0,603.0,2.0,32,Strong,NASDAQ100,60.4,73.27,66.34,31.68,101,SP500;NASDAQ100
2024-07-18,daily,NASDAQ100,2-5,NASDAQ100,0,0.31004366812227074,142.0,0.0,0.0,0.0,0,Good,0,0.6,0.35,0.8,0.32625,65.75,69.32,65.85749999999999,0,0,458.0,2.9726027397260273,20.6,99.50248756218906,144.0,98.0,-316.0,0.6,0.35,0.8,0,217.0,73.0,103.0,5.0,0,0,66.86399999999999,23.548922056384743,35.98673300165838,17.081260364842453,75.9535655058043,Neutral,0,0,603.0,603.0,3.0,27,Moderate,NASDAQ100,50.5,68.32,58.42,26.73,101,SP500;NASDAQ100
2024-07-19,daily,NASDAQ100,2-5,NASDAQ100,0,0.41745283018867924,177.0,0.0,0.0,0.0,0,Good,0,0.6,0.35,0.6,0.44875,60.404999999999994,65.09875,61.62749999999999,0,0,424.0,0.3829787234042553,1.8571428571428572,99.66832504145937,-29.0,6.0,-247.0,0.6,0.35,0.6,0,18.0,47.0,13.0,7.0,0,0,62.30212499999999,29.35323383084577,2.9850746268656714,2.155887230514096,70.3150912106136,Neutral,0,0,603.0,603.0,2.0,35,Moderate,NASDAQ100,46.53,62.38,56.44,34.65,101,SP500;NASDAQ100
2024-07-22,daily,NASDAQ100,2-5,NASDAQ100,1,3.511278195488722,467.0,0.0,0.0,0.0,0,Good,0,0.7,0.4,0.8,3.3225,66.74249999999999,69.445,68.9525,0,1,133.0,1.8666666666666667,20.0,99.50248756218906,13.0,20.0,334.0,0.7,0.4,0.8,1,28.0,15.0,20.0,0.0,0,0,68.43725,77.44610281923715,4.643449419568822,3.316749585406302,22.056384742951906,Weak Signal,0,1,603.0,603.0,3.0,73,Moderate,NASDAQ100,52.48,68.32,66.34,72.28,101,SP500;NASDAQ100
2024-07-23,daily,NASDAQ100,2-5,NASDAQ100,0,0.5815789473684211,221.0,0.0,0.0,0.0,0,Good,0,0.7,0.4,0.4,0.54625,60.656249999999986,65.59875,65.72749999999999,0,0,380.0,2.8260869565217392,11.25,99.66832504145937,42.0,41.0,-159.0,0.7,0.4,0.4,0,65.0,23.0,45.0,4.0,0,0,64.16749999999999,36.650082918739635,10.779436152570481,7.462686567164178,63.018242122719734,Neutral,0,0,603.0,603.0,2.0,31,Moderate,NASDAQ100,44.55,62.38,61.39,30.69,101,SP500;NASDAQ100
2024-07-24,daily,NASDAQ100,2-5,NASDAQ100,0,0.43779904306220097,183.0,0.0,0.0,0.0,0,Neutral,0,0.6,0.4,0.2,0.4024999999999999,46.87624999999999,58.5275,51.57874999999999,0,0,418.0,0.5142857142857142,2.0,99.66832504145937,-51.0,14.0,-235.0,0.6,0.4,0.2,0,54.0,105.0,28.0,14.0,0,0,52.252624999999995,30.34825870646766,8.955223880597014,4.643449419568822,69.32006633499171,Neutral,0,0,603.0,603.0,2.0,23,Weak,NASDAQ100,27.72,51.49,38.61,22.77,101,SP500;NASDAQ100
2024-07-25,daily,NASDAQ100,2-5,NASDAQ100,0,1.1854545454545455,326.0,0.0,0.0,0.0,0,Neutral,0,0.5,0.4,0.2,1.08625,48.3625,60.385,54.686249999999994,0,0,275.0,0.8848920863309353,4.0,99.66832504145937,-16.0,48.0,51.0,0.5,0.4,0.2,0,123.0,139.0,64.0,16.0,0,0,54.498749999999994,54.063018242122716,20.398009950248756,10.613598673300165,45.605306799336645,Neutral,0,0,603.0,603.0,2.0,41,Weak,NASDAQ100,29.7,54.46,41.58,40.59,101,SP500;NASDAQ100
2024-07-26,daily,NASDAQ100,2-5,NASDAQ100,1,6.594936708860759,521.0,0.0,0.0,0.0,0,Neutral,0,0.5,0.45,0.4,6.21625,54.7025,64.61499999999998,60.40625,0,1,79.0,1.8541666666666667,6.571428571428571,99.50248756218906,41.0,39.0,442.0,0.5,0.45,0.4,1,89.0,48.0,46.0,7.0,0,0,59.95774999999999,86.40132669983416,14.759535655058043,7.628524046434494,13.101160862354892,Weak Signal,0,1,603.0,603.0,3.0,83,Moderate,NASDAQ100,35.64,56.44,44.55,82.18,101,SP500;NASDAQ100
2024-07-29,daily,NASDAQ100,2-5,NASDAQ100,0,1.2397003745318351,331.0,0.0,0.0,0.0,0,Good,0,0.5,0.45,0.2,1.29,56.1875,66.35,61.52374999999999,0,0,267.0,2.9655172413793105,6.714285714285714,99.17081260364843,57.0,40.0,64.0,0.5,0.45,0.2,0,86.0,29.0,47.0,7.0,0,0,61.37075,54.8922056384743,14.262023217247096,7.79436152570481,44.27860696517413,Neutral,0,0,603.0,603.0,5.0,59,Moderate,NASDAQ100,39.6,60.4,46.53,58.42,101,SP500;NASDAQ100
2024-07-30,daily,NASDAQ100,2-5,NASDAQ100,0,1.6592920353982301,375.0,0.0,0.0,0.0,0,Good,0,0.3,0.45,0.2,1.5099999999999998,53.58124999999999,68.46124999999999,61.14874999999999,0,0,226.0,2.420289855072464,16.166666666666668,99.66832504145937,98.0,91.0,149.0,0.3,0.45,0.2,0,167.0,69.0,97.0,6.0,0,0,61.07225,62.189054726368155,27.69485903814262,16.086235489220563,37.47927031509121,Neutral,0,0,603.0,603.0,2.0,42,Moderate,NASDAQ100,34.65,62.38,46.53,41.58,101,SP500;NASDAQ100
2024-07-31,daily,NASDAQ100,2-5,NASDAQ100,0,1.5617021276595744,367.0,0.0,0.0,0.0,0,Good,0,0.2,0.4,0.2,2.06,57.29875,72.31124999999999,65.37375,0,0,235.0,10.222222222222221,93.0,99.83416252072969,166.0,93.0,132.0,0.2,0.4,0.2,0,184.0,18.0,93.0,0.0,0,0,65.0325,60.86235489220564,30.514096185737976,15.422885572139302,38.97180762852405,Neutral,0,0,603.0,603.0,1.0,77,Moderate,NASDAQ100,41.58,67.33,52.48,76.24,101,SP500;NASDAQ100
2024-08-01,daily,NASDAQ100,2-5,NASDAQ100,0,0.45410628019323673,188.0,0.0,0.0,0.0,0,Neutral,0,0.2,0.4,0.2,0.40499999999999997,49.467499999999994,63.378750000000004,56.178749999999994,0,0,414.0,1.1415094339622642,3.4285714285714284,99.83416252072969,15.0,51.0,-226.0,0.2,0.4,0.2,0,121.0,106.0,72.0,21.0,0,0,56.325374999999994,31.17744610281924,20.066334991708125,11.940298507462686,68.65671641791045,Neutral,0,0,603.0,603.0,1.0,19,Moderate,NASDAQ100,36.63,54.46,43.56,18.81,101,SP500;NASDAQ100
2024-08-02,daily,NASDAQ100,2-5,NASDAQ100,0,0.348993288590604,156.0,0.0,0.0,0.0,0,Neutral,0,0.2,0.4,0.0,0.3425,41.13625,55.175,48.97,0,0,447.0,0.5196078431372549,1.553191489361702,100.0,-98.0,26.0,-291.0,0.2,0.4,0.0,0,106.0,204.0,73.0,47.0,0,0,48.481375,25.870646766169152,17.5787728026534,12.106135986733001,74.12935323383084,Neutral,0,0,603.0,603.0,0.0,25,Weak,NASDAQ100,31.68,44.55,37.62,24.75,101,SP500;NASDAQ100
2024-08-05,daily,NASDAQ100,2-5,NASDAQ100,0,0.061619718309859156,35.0,0.0,0.0,0.0,0,Poor,0,0.1,0.4,0.0,0.08,25.607499999999998,44.497499999999995,38.035,0,0,568.0,0.1702127659574468,0.3058823529411765,100.0,-234.0,-59.0,-533.0,0.1,0.4,0.0,0,48.0,282.0,26.0,85.0,0,0,36.24549999999999,5.804311774461028,7.960199004975125,4.311774461028192,94.19568822553897,Neutral,0,0,603.0,603.0,0.0,12,Weak,NASDAQ100,17.82,33.66,28.71,11.88,101,SP500;NASDAQ100
2024-08-06,daily,NASDAQ100,2-5,NASDAQ100,1,3.6666666666666665,473.0,0.0,0.0,0.0,0,Neutral,0,0.2,0.45,0.2,3.4924999999999997,32.6875,50.32999999999999,42.88,0,1,129.0,1.0,1.5,99.83416252072969,0.0,4.0,344.0,0.2,0.45,0.2,1,21.0,21.0,12.0,8.0,0,0,42.057249999999996,78.44112769485903,3.482587064676617,1.9900497512437811,21.393034825870647,Weak Signal,0,1,603.0,603.0,1.0,75,Weak,NASDAQ100,24.75,41.58,31.68,74.26,101,SP500;NASDAQ100
2024-08-07,daily,NASDAQ100,2-5,NASDAQ100,0,0.419811320754717,178.0,0.0,0.0,0.0,0,Poor,0,0.2,0.4,0.2,0.4124999999999999,28.836249999999996,47.10124999999999,41.13625,0,0,424.0,0.4827586206896552,0.9473684210526315,99.83416252072969,-30.0,-1.0,-246.0,0.2,0.4,0.2,0,28.0,58.0,18.0,19.0,0,0,39.235749999999996,29.519071310116086,4.643449419568822,2.9850746268656714,70.3150912106136,Neutral,0,0,603.0,603.0,1.0,29,Weak,NASDAQ100,21.78,37.62,31.68,28.71,101,SP500;NASDAQ100
2024-08-08,daily,NASDAQ100,2-5,NASDAQ100,1,10.557692307692308,549.0,0.0,0.0,0.0,0,Neutral,0,0.3,0.4,0.4,11.354999999999999,40.263749999999995,57.40875,48.095,0,1,52.0,0.5862068965517241,1.0,99.66832504145937,-12.0,0.0,497.0,0.3,0.4,0.4,1,17.0,29.0,12.0,12.0,0,0,48.53975,91.04477611940298,2.8192371475953566,1.9900497512437811,8.623548922056385,Weak Signal,0,1,603.0,603.0,2.0,94,Weak,NASDAQ100,32.67,51.49,37.62,93.07,101,SP500;NASDAQ100
2024-08-09,daily,NASDAQ100,2-5,NASDAQ100,0,1.4631147540983607,357.0,0.0,0.0,0.0,0,Neutral,0,0.2,0.35,0.4,1.4374999999999998,42.496249999999996,58.76625000000001,52.68874999999999,0,0,244.0,2.727272727272727,7.0,99.66832504145937,19.0,18.0,113.0,0.2,0.35,0.4,0,30.0,11.0,21.0,3.0,0,0,51.45425,59.20398009950249,4.975124378109453,3.482587064676617,40.46434494195688,Neutral,0,0,603.0,603.0,2.0,58,Weak,NASDAQ100,35.64,54.46,42.57,57.43,101,SP500;NASDAQ100
2024-08-12,daily,NASDAQ100,2-5,NASDAQ100,0,0.46943765281173594,192.0,0.0,0.0,0.0,0,Neutral,0,0.2,0.35,0.4,0.45875,38.64125,55.912499999999994,49.58,0,0,409.0,1.1304347826086956,1.6,99.66832504145937,3.0,6.0,-217.0,0.2,0.35,0.4,0,26.0,23.0,16.0,10.0,0,0,48.19812499999999,31.8407960199005,4.311774461028192,2.6533996683250414,67.82752902155887,Neutral,0,0,603.0,603.0,2.0,31,Weak,NASDAQ100,33.66,50.5,41.58,30.69,101,SP500;NASDAQ100
2024-08-13,daily,NASDAQ100,2-5,NASDAQ100,1,6.395061728395062,518.0,0.0,0.0,0.0,0,Neutral,0,0.3,0.3,0.4,7.994999999999999,49.0625,61.005,55.169999999999995,0,1,81.0,2.2222222222222223,6.0,99.33665008291874,22.0,20.0,437.0,0.3,0.3,0.4,1,40.0,18.0,24.0,4.0,0,0,55.08825,85.90381426202322,6.633499170812604,3.9800995024875623,13.432835820895523,Weak Signal,0,1,603.0,603.0,4.0,93,Moderate,NASDAQ100,49.5,57.43,47.52,92.08,101,SP500;NASDAQ100
2024-08-14,daily,NASDAQ100,2-5,NASDAQ100,0,1.4875,357.0,0.0,0.0,0.0,0,Neutral,0,0.3,0.25,0.4,1.425,54.65625,61.74875,55.91624999999999,0,0,240.0,6.888888888888889,11.666666666666666,99.00497512437812,53.0,32.0,117.0,0.3,0.25,0.4,0,62.0,9.0,35.0,3.0,0,0,57.288,59.20398009950249,10.281923714759536,5.804311774461028,39.800995024875625,Neutral,0,0,603.0,603.0,6.0,55,Moderate,NASDAQ100,55.45,57.43,48.51,54.46,101,SP500;NASDAQ100
2024-08-15,daily,NASDAQ100,2-5,NASDAQ100,1,5.336842105263158,507.0,0.0,0.0,0.0,0,Good,0,0.4,0.3,0.4,6.851249999999999,70.68749999999999,67.58375,64.10999999999999,0,1,95.0,85.0,44.0,99.83416252072969,85.0,44.0,412.0,0.4,0.3,0.4,1,85.0,0.0,44.0,0.0,0,0,67.12537499999999,84.07960199004975,14.096185737976782,7.2968490878938645,15.754560530679933,Weak Signal,0,1,603.0,603.0,1.0,92,Strong,NASDAQ100,70.3,66.34,59.41,91.09,101,SP500;NASDAQ100
