ticker,date,timeframe,current_price,data_points,daily_ema10,daily_ema10slope,daily_ema20,daily_ema20slope,daily_sma10,daily_sma10slope,daily_price2_sma10pct,daily_sma20,daily_sma20slope,daily_price2_sma20pct,daily_sma50,daily_sma50slope,daily_price2_sma50pct,daily_sma200,daily_sma200slope,daily_price2_sma200pct,daily_sma250,daily_sma250slope,daily_price2_sma250pct,daily_sma350,daily_sma350slope,daily_price2_sma350pct,daily_rsi_14,daily_price_position_52w,daily_macd,daily_macd_signal,daily_macd_histogram,atr,atr_pct,sma50,atrext_dollar,atrext_percent,atr_percentile_100,daily_daily_daily_1d_pct_change,daily_5period_pct_change,daily_10period_pct_change,daily_daily_daily_3d_pct_change,daily_daily_daily_5d_pct_change,daily_daily_weekly_7d_pct_change,daily_daily_weekly_14d_pct_change,daily_daily_monthly_22d_pct_change,daily_daily_monthly_44d_pct_change,daily_daily_quarterly_66d_pct_change,daily_daily_quarterly_132d_pct_change,daily_daily_yearly_252d_pct_change,daily_momentum_20,daily_quarter_pct_change,daily_half_year_pct_change,daily_year_pct_change,daily_avg_volume_20,daily_volume_trend,obv,obv_trend,daily_ATH,daily_ATL,daily_is_new_ATH,daily_is_new_ATL,daily_distance_from_ATH_pct,daily_distance_from_ATL_pct,daily_ATH_ATL_position_pct,daily_candle_strength,daily_candle_strength_pct,daily_body_ratio,daily_upper_wick_ratio,daily_lower_wick_ratio,daily_oppression_factor,daily_candle_type,daily_is_bullish,total_range,body_size,daily_wick_dominance,directional_strength,daily_avg_candle_strength_5,daily_avg_candle_strength_5_pct,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,exchange_NASDAQ,exchange_NYSE,exchange_AMEX,rating_Neutral,rating_Buy,rating_Sell,rating_Strong_buy,rating_Strong_sell,filter_applied,universe_name,generation_source,generation_date
GOOG,2026-02-10,daily,318.6300,1535,329.1011,-1.5089,329.2173,-0.4909,332.9870,-0.5088,-4.3116,332.2255,0.0594,-4.0922,322.3679,0.3192,-1.1595,241.3446,0.8561,32.0229,226.3247,0.5479,40.7845,213.0821,0.4851,49.5339,40.3408,0.8677,1.7318,4.4175,-2.6857,10.0950,3.1682,322.3679,-0.3703,-0.3660,0.9100,-0.7105,-4.4129,-5.2486,-1.3835,-4.4129,-7.6167,-3.6906,-3.1932,1.3293,11.8982,62.9194,69.8522,-1.6643,14.1552,59.3061,69.8522,24538265.0000,0.5488,3030302600,-6483180.0000,344.9000,52.4719,False,False,-7.6167,507.2390,91.0166,0.2933,29.3300,0.3271,0.1033,0.5696,0.1033,Weak Body,False,6.9700,2.2800,0.6729,0.3271,0.3969,39.6900,2509549439362.0000,USD,Technology services,Internet software/Services,NASDAQ,Strong buy,2025-10-28,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
PDD,2026-02-10,daily,105.4300,1535,104.5255,-0.0485,106.1811,-0.2592,103.3210,-0.2442,2.0412,105.2075,-0.8463,0.2115,111.1180,-0.1983,-5.1189,116.3652,0.0298,-9.3973,115.9665,-0.0409,-9.0858,115.2274,0.0210,-8.5027,48.4060,0.3431,-2.5178,-2.9584,0.4406,3.0064,2.8515,111.1180,-1.8920,-1.7951,0.0000,-0.4720,3.2312,2.5484,0.1901,3.2312,1.9140,-0.5565,-12.5425,-10.3639,-22.6713,-5.8997,-9.3777,-3.5205,-21.5959,-10.6525,-9.3777,9747955.0000,-0.3127,536038400,-2709015.0000,202.8200,25.5300,False,False,-48.0179,312.9651,45.0674,0.2156,21.5600,0.2427,0.1117,0.6456,0.1117,Weak Body,False,2.0600,0.5000,0.7573,0.2427,0.3618,36.1800,172082571990.0000,USD,Retail trade,Department stores,NASDAQ,Buy,2025-11-21,2025-08-25,"NASDAQ 100, NASDAQ Composite, NASDAQ-100 Technology Sector, NASDAQ Computer",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
MAR,2026-02-10,daily,359.3500,1535,330.6789,2.5550,324.8360,1.5134,325.9660,1.6446,10.2416,323.0195,0.5725,11.2472,314.0594,0.7664,14.4210,279.1952,0.5578,28.7092,272.9064,0.1552,31.6752,272.7113,0.3017,31.7694,76.6671,1.0000,6.6029,3.9034,2.6996,8.9469,2.4897,314.0594,5.0622,5.7922,0.9900,2.6978,10.7191,15.1504,7.8352,10.7191,12.5466,11.7139,9.4978,24.8523,26.9474,39.0290,18.9038,4.1451,25.0217,36.7077,18.9038,1665770.0000,0.7151,14746100,306265.0000,359.3500,57.1114,True,False,0.0000,529.2084,100.0000,0.4915,49.1500,0.5834,0.2590,0.1576,0.1576,Moderate Body,True,16.1800,9.4400,0.4166,0.5834,0.3499,34.9900,72709988179.0000,USD,Consumer services,Hotels/Resorts/Cruise lines,NASDAQ,Buy,2025-10-30,2025-08-05,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
HON,2026-02-10,daily,243.3400,1535,233.3291,1.9746,225.8658,1.6535,232.0630,1.7104,4.8595,224.9335,1.6509,8.1831,208.0544,0.9717,16.9598,204.5689,0.2753,18.9526,201.8337,0.1755,20.5646,201.9026,0.1445,20.5235,81.0110,1.0000,9.2218,7.8888,1.3330,4.5113,1.8539,208.0544,7.8216,9.1481,0.9900,1.4043,3.3949,12.3246,2.0807,3.3949,6.9344,9.3466,17.3401,26.7462,24.2311,18.2491,26.5205,10.9955,22.4784,19.6913,26.5205,5078300.0000,-0.2152,170421336,1933080.0000,243.3400,86.8502,True,False,0.0000,180.1837,100.0000,0.5301,53.0100,0.6094,0.2604,0.1302,0.1302,Moderate Body,True,5.5300,3.3700,0.3906,0.6094,0.4456,44.5600,141302573596.0000,USD,Electronic technology,Aerospace & defense,NASDAQ,Buy,2025-10-23,2025-07-24,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Industrials, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
NXPI,2026-02-10,daily,236.6200,1535,229.4448,-0.1843,229.9869,-0.2166,229.0250,-0.4916,3.3162,231.9990,-0.6382,1.9918,228.2603,0.7648,3.6623,217.0510,0.2557,9.0159,213.3409,0.0718,10.9117,215.3231,0.0072,9.8907,51.9170,0.9006,-0.0388,0.5087,-0.5475,9.0922,3.8425,228.2603,0.9194,0.9531,0.9700,3.9585,4.3022,-1.4207,5.4832,4.3022,2.3974,-0.0549,-1.8785,3.7845,12.4406,12.1330,14.2557,-4.0015,17.5927,3.9082,14.2557,3287385.0000,-0.1369,157722000,-182230.0000,284.1388,58.8922,False,False,-16.7238,301.7853,78.9037,0.7186,71.8600,0.7379,0.2359,0.0262,0.0262,Strong Body,True,12.2100,9.0100,0.2621,0.7379,0.4819,48.1900,59957894474.0000,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-10-27,2025-07-21,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, NASDAQ-100 Technology Sector, NASDAQ Computer",True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
AMAT,2026-02-10,daily,329.0700,1535,321.4968,-0.4584,315.5255,0.3870,323.1220,-0.6968,1.8408,321.0440,1.0547,2.5000,289.4146,1.6646,13.7019,213.9963,0.8827,53.7737,201.4791,0.5445,63.3271,195.5435,0.3769,68.2848,51.5294,0.9430,9.9201,12.0455,-2.1253,15.0515,4.5740,289.4146,2.6346,2.9956,0.9700,-0.2395,10.5746,-2.2806,2.0340,10.5746,0.2040,3.2247,9.2602,22.7141,36.6059,80.5126,80.6130,0.8058,47.4130,105.0280,80.6130,8413215.0000,0.0475,372439100,1179890.0000,341.3400,36.0804,False,False,-3.5947,812.0468,95.9805,0.0385,3.8500,0.0603,0.3629,0.5768,0.3629,Doji,False,13.0900,0.7900,0.9397,0.0603,0.4723,47.2300,131055646069.0000,USD,Producer manufacturing,Industrial machinery,NASDAQ,Buy,2025-11-13,2025-08-14,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
CDW,2026-02-10,daily,142.8500,1535,136.5053,1.8996,134.2712,0.9763,133.7060,1.4406,6.8389,131.4175,0.4436,8.6994,136.9678,0.0129,4.2946,158.7294,-0.0525,-10.0041,160.1296,-0.2106,-10.7910,169.6876,-0.2150,-15.8159,75.6139,0.2676,1.3373,-1.1205,2.4579,4.0368,2.8259,136.9678,1.4572,1.5197,0.4100,-0.4530,3.4545,14.5366,0.1613,3.4545,12.6311,10.4710,7.0118,-2.1173,-2.3715,-16.7035,-24.6436,7.9627,-2.6576,-14.0934,-24.6436,1783800.0000,0.0076,26378700,372300.0000,252.9293,74.5264,False,False,-43.5218,91.6772,38.2974,0.1479,14.7900,0.2181,0.3221,0.4597,0.3221,Weak Body,False,2.9800,0.6500,0.7819,0.2181,0.3718,37.1800,21450711933.0000,USD,Technology services,Information technology services,NASDAQ,Buy,2025-10-29,2025-08-06,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
ISRG,2026-02-10,daily,495.1500,1535,496.8648,-3.0079,512.1802,-3.2465,494.0370,-3.9278,0.2253,514.0035,-4.9824,-3.6680,547.2466,-1.6179,-9.5198,516.3854,0.0051,-4.1123,517.0906,-0.4150,-4.2431,521.2235,-0.0106,-5.0024,32.1803,0.3665,-18.9206,-17.3756,-1.5450,13.1708,2.6600,547.2466,-3.9555,-3.5789,0.5500,0.1882,3.4818,-5.1509,1.4340,3.4818,-0.3181,-5.8310,-15.5380,-12.6550,-9.7348,2.4392,-16.8793,-10.3751,-12.4419,3.0596,-16.8793,2425570.0000,0.1040,153494900,-1147940.0000,610.4500,122.5833,False,False,-18.8877,303.9293,76.3665,0.1221,12.2100,0.1358,0.7635,0.1007,0.1007,Weak Body,True,6.8500,0.9300,0.8642,0.1358,0.2857,28.5700,170011069085.0000,USD,Health technology,Medical specialties,NASDAQ,Buy,2025-10-16,2025-07-22,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000",True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
AEP,2026-02-10,daily,121.2300,1535,119.3930,0.2731,118.4052,0.2182,119.2361,0.2865,1.6722,118.3313,0.2632,2.4496,116.4355,-0.0135,4.1177,110.8452,0.0780,9.3688,109.1908,0.0899,11.0258,104.7578,0.0588,15.7241,62.5250,0.9067,1.1192,0.8379,0.2813,2.0830,1.7182,116.4355,2.3017,2.3965,0.9000,0.8234,1.8408,2.5760,1.1495,1.8408,3.2608,4.2742,4.5150,5.5807,2.0256,7.1246,23.2691,1.9161,-0.2058,7.6054,23.2691,3395130.0000,0.0866,244239600,828495.0000,123.7200,56.8311,False,False,-2.0126,113.3163,96.2774,0.2955,29.5500,0.3680,0.4349,0.1970,0.1970,Weak Body,True,2.6900,0.9900,0.6320,0.3680,0.2250,22.5000,60233929959.0000,USD,Utilities,Electric utilities,NASDAQ,Neutral,2025-10-23,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Utilities, Russell 3000, Dow Jones Utility Average, Dow Jones Composite Average, Russell 1000, NASDAQ Industrials, PHLX Utilities Sector",True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
APP,2026-02-10,daily,472.9200,1212,463.8954,-11.4051,505.9696,-10.4263,463.2090,-11.1064,2.0965,515.8830,-10.7047,-8.3280,611.1345,-2.5628,-22.6161,502.1793,0.8783,-5.8265,463.3068,0.1747,2.0749,407.6981,0.8840,15.9976,41.9796,0.4931,-52.3960,-48.0740,-4.3220,40.5192,8.5679,611.1345,-3.4111,-2.6396,0.9600,-0.0497,22.0943,-12.8033,16.2766,22.0943,-2.0870,-9.3919,-26.9870,-31.4370,-23.3579,19.7236,23.0281,-30.5540,-14.9654,14.6806,23.0281,7233460.0000,0.3297,512925900,-2105060.0000,733.6000,9.3000,False,False,-35.5343,4985.1616,64.0094,0.0065,0.6500,0.0116,0.4358,0.5526,0.4358,Doji,False,20.2950,0.2350,0.9884,0.0116,0.3163,31.6300,158750832316.0000,USD,Technology services,Packaged software,NASDAQ,Buy,2025-11-05,2025-08-06,"NASDAQ 100, NASDAQ Composite, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
AAPL,2026-02-10,daily,273.6800,1535,269.9136,1.8755,266.3381,1.1874,269.0505,2.4300,1.7207,261.3651,0.7791,4.7118,268.3370,0.0446,1.9912,238.9311,0.3786,14.5435,234.8986,0.1833,16.5098,234.4174,0.1618,16.7490,81.9364,0.8927,2.9422,0.3092,2.6329,5.7699,2.1083,268.3370,0.9260,0.9444,0.9000,-0.4402,-0.9237,6.8227,-1.5044,-0.9237,1.4540,10.3024,5.6159,-1.4228,1.4086,34.8690,20.6307,7.6385,0.2674,21.2094,20.6307,56571970.0000,-0.1956,3486159700,3172210.0000,285.9225,54.2643,False,False,-4.2817,404.3459,94.7153,0.3996,39.9600,0.4980,0.1975,0.3045,0.1975,Moderate Body,False,2.4300,1.2100,0.5020,0.4980,0.4060,40.6000,3403049714052.0000,USD,Electronic technology,Telecommunications equipment,NASDAQ,Buy,2025-10-23,2025-07-31,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Information Technology, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Dow Jones Composite Average, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
AMZN,2026-02-10,daily,206.9600,1535,223.4123,-3.3067,229.3152,-1.8531,228.7300,-2.1246,-9.5178,233.1380,-1.4095,-11.2285,232.4384,-0.1650,-10.9614,223.4301,0.2014,-7.3715,218.2132,-0.0707,-5.1570,215.9151,0.0868,-4.1475,29.6711,0.4573,-5.3260,-1.2099,-4.1161,7.7259,3.7330,232.4384,-3.2978,-2.9363,0.9800,-0.8812,-11.1722,-14.8348,-1.5976,-11.1722,-14.8173,-11.6839,-16.3392,-8.7840,-17.2822,-2.2159,-11.2293,-8.9150,-12.8883,-7.5287,-11.2293,55922080.0000,1.1769,3951551700,-26259980.0000,254.0000,81.8200,False,False,-18.5197,152.9455,72.6798,0.1129,11.2900,0.2949,0.6170,0.0881,0.6170,Weak Body,False,6.2400,1.8400,0.7051,0.2949,0.3572,35.7200,2439172120138.0000,USD,Retail trade,Internet retail,NASDAQ,Strong buy,2025-10-23,2025-07-31,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Consumer Discretionary, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, NASDAQ CB Insights Metaverse US Index",True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
VRSK,2026-02-10,daily,169.4700,1535,191.0842,-4.4027,201.7662,-2.9231,196.0680,-3.7638,-13.5657,207.8515,-2.1242,-18.4658,215.4853,-0.8341,-21.3543,257.5328,-0.5428,-34.1948,264.2722,-0.4486,-35.8729,267.7950,-0.2493,-36.7165,11.7409,0.0000,-11.2270,-6.3526,-4.8744,6.4956,3.8329,215.4853,-7.0841,-5.5713,0.8900,-3.1046,-10.5746,-22.6270,-5.3769,-10.5746,-20.8639,-22.4394,-24.6365,-22.4416,-20.8269,-36.6562,-42.0851,-18.6272,-22.1472,-37.3227,-42.0851,1804245.0000,1.2907,34159200,-1232050.0000,320.3187,117.0788,False,False,-47.0933,44.7486,25.7780,0.4638,46.3800,0.6671,0.3047,0.0283,0.3047,Moderate Body,False,8.1400,5.4300,0.3329,0.6671,0.3751,37.5100,37486922138.0000,USD,Technology services,Data processing services,NASDAQ,Buy,2025-11-04,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG, KBW NASDAQ Financial Technology Index",True,True,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
ROST,2026-02-10,daily,192.3300,1535,190.6452,0.3482,189.3631,0.2696,189.8490,0.2924,1.3068,190.0420,0.0858,1.2039,185.2477,0.3808,3.8231,155.8937,0.2687,23.3725,151.2605,0.1951,27.1515,149.9059,0.1154,28.3005,50.0210,0.9700,1.9397,1.9323,0.0073,3.4376,1.7873,185.2477,2.0603,2.1390,0.9000,-0.7892,1.6167,3.3810,0.8336,1.6167,1.1677,2.8448,0.4649,8.1812,18.5539,35.8352,36.5104,-0.5026,18.8469,31.7699,36.5104,2496040.0000,0.0622,25148200,-106875.0000,194.5000,56.8443,False,False,-1.1157,238.3453,98.4236,0.3542,35.4200,0.5312,0.3333,0.1354,0.3333,Moderate Body,False,2.8800,1.5300,0.4688,0.5312,0.2782,27.8200,48514371739.0000,USD,Retail trade,Apparel/Footwear retail,NASDAQ,Buy,2025-11-13,2025-08-21,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
CMCSA,2026-02-10,daily,32.3100,1535,30.6525,0.2937,29.7773,0.2128,30.3390,0.2218,6.4966,29.4920,0.1731,9.5551,27.8031,0.1312,16.2099,31.0305,-0.0095,4.1235,31.7378,-0.0088,1.8030,33.6869,-0.0177,-4.0873,79.5848,0.6491,1.0171,0.7561,0.2610,0.8304,2.5702,27.8031,5.4271,6.3068,0.9500,2.2792,5.9344,13.7276,2.9965,5.9344,9.1923,10.5371,15.2230,30.8777,15.6407,0.2855,-3.5361,11.1710,15.5166,-1.9136,-3.5361,38369095.0000,-0.3174,452323186,17783635.0000,54.4284,24.5112,False,False,-40.6376,31.8175,26.0681,0.7788,77.8800,0.8372,0.0930,0.0698,0.0698,Strong Body,True,0.8600,0.7200,0.1628,0.8372,0.5354,53.5400,124353518810.0000,USD,Consumer services,Cable/Satellite TV,NASDAQ,Buy,2025-10-23,2025-07-31,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Russell 3000, Russell 1000, NASDAQ Telecommunications",True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
PCAR,2026-02-10,daily,127.0700,1535,125.9389,0.5198,123.4432,0.5278,125.9680,0.5228,0.8748,123.6255,0.5004,2.7862,116.0563,0.5256,9.4900,101.2189,0.1966,25.5398,100.5282,0.0896,26.4024,101.7201,0.1031,24.9213,63.8344,0.9605,3.4825,3.5252,-0.0427,2.7698,2.1798,116.0563,3.9763,4.3536,0.9000,-0.0865,-1.3278,3.2586,-0.2199,-1.3278,1.9742,2.8407,6.9613,17.2856,26.5627,32.7783,21.3450,6.1206,31.6106,29.8627,21.3450,3482090.0000,0.1236,124145300,62370.0000,128.7800,27.4242,False,False,-1.3278,363.3496,98.3129,0.0335,3.3500,0.0688,0.5125,0.4187,0.5125,Doji,False,1.6000,0.1100,0.9312,0.0688,0.0838,8.3800,52641615204.0000,USD,Producer manufacturing,Trucks/Construction/Farm machinery,NASDAQ,Neutral,2025-10-28,2025-07-22,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Russell 3000, Russell 1000, NASDAQ Transportation, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
MU,2026-02-10,daily,373.2500,1535,391.9529,-3.4094,381.3791,0.1407,405.6920,-1.4388,-7.9967,388.9225,2.1277,-4.0297,319.7761,3.3068,16.7223,187.6060,1.5582,98.9542,167.5900,1.1557,122.7161,148.1457,0.8406,151.9480,46.1646,0.8270,19.9708,28.2372,-8.2664,24.9082,6.6733,319.7761,2.1468,2.5058,0.9500,-0.7287,-1.6210,-14.2506,-5.4321,-1.6210,-14.7442,-6.1195,8.1602,51.2234,57.1579,246.5563,290.2033,10.2468,57.5227,218.6449,290.2033,39089240.0000,-0.0758,1566652100,11127005.0000,437.8000,33.6459,False,False,-14.7442,1009.3488,84.0284,0.0972,9.7200,0.1638,0.4065,0.4298,0.4065,Weak Body,False,16.7300,2.7400,0.8362,0.1638,0.3557,35.5700,130378076721.0000,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-09-25,2025-06-25,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
